embedding_set,group_id,n_embeddings,median_within_group_abs_spearman,top_trait,top_trait_category,top_trait_rho,top_trait_p,top_trait_n,top_field_trait,top_field_trait_category,top_field_trait_rho,top_field_trait_p,top_field_trait_n,example_embeddings
sam3,79,1,,NE2025_image__percentUnhealthy,disease_severity,-0.3055014140044548,3.2982020949379005e-22,961,MI2020__leaf_width_cm,architecture,-0.16684749966024195,0.0015343990806034014,358,embedding_mean_285
sam3,80,1,,NE2025_image__log_leaf_pixels,image_leaf_size,-0.5751262058637213,1.261943646446995e-85,960,NE2025__days_to_flower,phenology,-0.4120689666912087,8.457179780202949e-38,890,embedding_mean_181
sam3,81,1,,NE2025_image__human_score,disease_severity,-0.4842249245826085,1.7654250460412302e-36,598,NE2025__seed_mass_g,yield,0.23970535951816518,4.262342496129435e-13,890,embedding_mean_163
sam3,85,1,,NE2025_image__log_leaf_pixels,image_leaf_size,0.46768187231524955,2.4678481935635836e-53,960,AL2022__flag_leaf_height_cm,architecture,-0.23586596025704923,6.262423397686777e-06,359,embedding_std_108
sam3,94,1,,NE2025_image__human_score,disease_severity,-0.28572508387406115,1.0675689378222172e-12,598,NE2023__chlorophyll_concentration_umol_per_m2,physiology,0.24070652065776893,6.339336156954656e-06,344,embedding_mean_207
sam3,95,1,,NE2025_image__human_score,disease_severity,0.2696599425182088,2.012986395292788e-11,598,AL2022__ash_pct,composition,0.20798595319036367,7.340839070847787e-05,358,embedding_std_776
sam3,106,1,,NE2025_image__log_leaf_pixels,image_leaf_size,0.5640142541977577,1.0172209299277827e-81,960,MI2021__stem_diameter_lower_mm,architecture,0.3068888410794188,2.4724216045693835e-09,362,embedding_mean_424
sam3,112,1,,NE2025_image__human_score,disease_severity,-0.46984858765396476,3.6146106895404955e-34,598,AL2022__days_to_flower,phenology,0.33777478361294017,4.973083516648262e-11,359,embedding_mean_3
sam3,113,1,,NE2025_image__log_leaf_pixels,image_leaf_size,-0.39259039557084036,9.859958323363121e-37,960,NE2023__single_panicle_mass_g,yield,-0.24098045247872388,6.581778873887136e-06,342,embedding_mean_17
sam3,114,1,,NE2025_image__leaf_pixels,image_leaf_size,-0.6515469750842137,4.50229002523204e-117,960,NE2025__leaf_number,architecture,-0.32783574329087667,7.219765909803757e-24,895,embedding_mean_55
sam3,115,1,,NE2025_image__log_leaf_pixels,image_leaf_size,-0.35787089950046636,2.2116142615835627e-30,960,MI2021__final_green_leaves,architecture,-0.2331562643458675,7.370820823468013e-06,362,embedding_mean_63
sam3,116,1,,NE2020__stem_diameter_lower_mm,architecture,0.18644197839570664,0.0008672777844932896,316,NE2020__stem_diameter_lower_mm,architecture,0.18644197839570664,0.0008672777844932896,316,embedding_mean_70
sam3,117,1,,NE2025_image__human_score,disease_severity,0.1782146771168535,1.1646983871182626e-05,598,NE2020__stem_diameter_upper_mm,architecture,0.1547431478654269,0.005842436068244038,316,embedding_mean_90
sam3,118,1,,NE2025_image__percentUnhealthy,disease_severity,-0.261121387910054,1.9135190358653623e-16,961,MI2021__single_plant_dry_weight_g,biomass,-0.16274114978772555,0.0019217696742199208,361,embedding_mean_104
sam3,119,1,,NE2025_image__percentUnhealthy,disease_severity,-0.6087249087814846,1.694198213628702e-98,961,NE2025__seed_mass_g,yield,0.3553109561809648,7.087785484924771e-28,890,embedding_mean_108
sam3,120,1,,NE2025_image__percentUnhealthy,disease_severity,-0.5433452990698351,6.534934558764799e-75,961,NE2020__days_to_flower,phenology,0.2855311928905301,2.219669789893072e-07,318,embedding_mean_161
sam3,121,1,,NE2025_image__percentUnhealthy,disease_severity,0.44810907199919625,1.2039272262329597e-48,961,NE2021__stem_diameter_lower_mm,architecture,-0.23682587758862436,6.460367483517657e-06,355,embedding_mean_191
sam3,122,1,,NE2025_image__percentUnhealthy,disease_severity,0.608612724086292,1.8802676986817867e-98,961,NE2025__days_to_flower,phenology,-0.30452439561546557,1.490329972571188e-20,890,embedding_mean_237
sam3,123,1,,NE2025_image__leaf_pixels,image_leaf_size,-0.757830511047027,7.386252101181701e-180,960,MI2020__leaf_width_cm,architecture,-0.45328998932070336,1.529042505365952e-19,358,embedding_mean_247
sam3,124,1,,NE2025_image__log_leaf_pixels,image_leaf_size,0.21682102026250097,1.1202938068568714e-11,960,NE2021__ash_pct,composition,-0.1731195240089892,1.1146584051812372e-06,782,embedding_mean_266
sam3,125,1,,NE2025_image__log_leaf_pixels,image_leaf_size,-0.2351181620815662,1.5940850631673096e-13,960,MI2021__stem_diameter_lower_mm,architecture,-0.13347303731318083,0.01101890483173078,362,embedding_mean_320
sam3,126,1,,NE2025_image__log_leaf_pixels,image_leaf_size,0.4564563033283735,1.4022766848361208e-50,960,NE2025__seed_mass_g,yield,0.30158800820648707,3.5916194845854254e-20,890,embedding_mean_323
sam3,127,1,,NE2025_image__percentUnhealthy,disease_severity,-0.3684996138707444,2.819194900529592e-32,961,AL2022__days_to_flower,phenology,0.24251333236864697,3.3432206066755224e-06,359,embedding_mean_327
sam3,128,1,,NE2025_image__log_leaf_pixels,image_leaf_size,0.25425658220571073,1.2501796364533622e-15,960,NE2025__seed_mass_g,yield,0.15486888736824905,3.4551771490013197e-06,890,embedding_mean_329
sam3,129,1,,NE2025_image__percentUnhealthy,disease_severity,-0.2765613930643032,2.4770511666147588e-18,961,NE2020__leaf_angle_median_degrees,architecture,-0.21875218362315155,8.379111070173213e-05,318,embedding_mean_349
sam3,130,1,,NE2025_image__leaf_pixels,image_leaf_size,0.7424049226780336,7.756043736185292e-169,960,NE2020__leaf_width_cm,architecture,0.3796498656558677,2.6252884424006177e-12,317,embedding_mean_410
sam3,131,1,,NE2025_image__leaf_pixels,image_leaf_size,-0.4114662110625775,1.6116916497480892e-40,960,AL2022__flag_leaf_height_cm,architecture,0.22654554235048238,1.4646927100679704e-05,359,embedding_mean_414
sam3,132,1,,NE2025_image__percentUnhealthy,disease_severity,0.6121886163159705,6.648704083685334e-100,961,AL2022__days_to_flower,phenology,-0.4461668301542138,5.796880571051009e-19,359,embedding_mean_433
sam3,133,1,,NE2025_image__leaf_pixels,image_leaf_size,-0.4892915157934757,6.199208164695891e-59,960,NE2020__stem_diameter_upper_mm,architecture,-0.26884473207359794,1.2363146296905959e-06,316,embedding_mean_451
sam3,134,1,,NE2020__stem_diameter_lower_mm,architecture,0.28834593107114337,1.8218622620425224e-07,316,NE2020__stem_diameter_lower_mm,architecture,0.28834593107114337,1.8218622620425224e-07,316,embedding_mean_481
sam3,135,1,,NE2025_image__leaf_pixels,image_leaf_size,-0.32473132743564487,5.180540277896455e-25,960,MI2021__leaf_width_cm,architecture,-0.2639899264296886,3.467900493210951e-07,362,embedding_mean_485
sam3,136,1,,NE2025_image__leaf_pixels,image_leaf_size,0.6363459166918752,4.195134528748957e-110,960,NE2020__stem_diameter_lower_mm,architecture,0.37343857479120335,6.794389817620802e-12,316,embedding_mean_486
sam3,137,1,,NE2020__protein_pct,composition,0.20547577054683483,0.000276721783412359,309,NE2020__protein_pct,composition,0.20547577054683483,0.000276721783412359,309,embedding_mean_487
sam3,138,1,,NE2025_image__log_leaf_pixels,image_leaf_size,0.3890071588372656,4.8465802453362604e-36,960,NE2020__seed_mass_g,yield,0.2818618347855994,4.155700889277974e-07,312,embedding_mean_523
sam3,139,1,,NE2025_image__human_score,disease_severity,0.18460349511197288,5.520558944598267e-06,598,AL2022__starch_pct,composition,-0.17572449779087718,0.0008400306490251582,358,embedding_mean_553
sam3,140,1,,NE2025_image__leaf_pixels,image_leaf_size,-0.5142624913039522,6.330732044583908e-66,960,NE2020__seed_mass_g,yield,-0.2778010401594754,6.172944395713496e-07,312,embedding_mean_564
sam3,141,1,,NE2025_image__leaf_pixels,image_leaf_size,-0.40761908456320156,9.975625804124173e-40,960,MI2021__leaf_width_cm,architecture,-0.3124246993531173,1.228340125936252e-09,362,embedding_mean_591
sam3,142,1,,NE2025_image__percentUnhealthy,disease_severity,0.3219255028452145,1.3049784973259207e-24,961,AL2022__flag_leaf_height_cm,architecture,-0.24007338836124487,4.218247365679536e-06,359,embedding_mean_627
sam3,143,1,,NE2025_image__human_score,disease_severity,0.2663458678209778,3.603065229176699e-11,598,NE2021__ash_pct,composition,0.2004149263813212,1.5772582651014602e-08,782,embedding_mean_650
sam3,144,1,,AL2022__oil_pct,composition,-0.21436017567972931,4.777309107386294e-05,354,AL2022__oil_pct,composition,-0.21436017567972931,4.777309107386294e-05,354,embedding_mean_678
sam3,145,1,,NE2025_image__leaf_pixels,image_leaf_size,0.45492538911689046,3.270355850483411e-50,960,MI2020__leaf_width_cm,architecture,0.4070461572904381,1.01615788114344e-15,358,embedding_mean_685
sam3,146,1,,NE2025_image__leaf_pixels,image_leaf_size,-0.3565118724860365,3.783019403996516e-30,960,NE2020__seed_mass_g,yield,-0.2594772898475745,3.406028126541524e-06,312,embedding_mean_686
sam3,147,1,,NE2025_image__leaf_pixels,image_leaf_size,-0.28966210881236687,5.1778241876200445e-20,960,NE2020__seed_mass_g,yield,-0.18546881198368337,0.000996596779773608,312,embedding_mean_688
sam3,148,1,,NE2025_image__log_leaf_pixels,image_leaf_size,0.47250050879753497,1.5069663874410126e-54,960,NE2025__seed_mass_g,yield,0.2923018428652115,5.430566728074336e-19,890,embedding_mean_697
sam3,149,1,,NE2025_image__log_leaf_pixels,image_leaf_size,0.4628415479353739,3.9140310462131884e-52,960,NE2025__seed_mass_g,yield,0.2337816229453411,1.6333430788280006e-12,890,embedding_mean_704
sam3,150,1,,NE2025_image__leaf_pixels,image_leaf_size,0.8711017234975669,4.1110367853689285e-298,960,MI2020__leaf_width_cm,architecture,0.5085199523149415,6.114032972545791e-25,358,embedding_mean_731
sam3,151,1,,NE2025_image__human_score,disease_severity,-0.28907616084622645,5.646582392112785e-13,598,NE2020__leaf_angle_median_degrees,architecture,-0.16888807704014552,0.00251459235234109,318,embedding_mean_736
sam3,152,1,,NE2025_image__leaf_pixels,image_leaf_size,-0.3593835862762945,1.2130737604220008e-30,960,NE2021__leaf_width_cm,architecture,-0.14664653381242126,0.0014325713199580116,470,embedding_mean_791
sam3,153,1,,NE2025_image__log_leaf_pixels,image_leaf_size,-0.329277000228747,1.0374115499272604e-25,960,MI2020__stem_diameter_lower_mm,architecture,-0.2645351374676351,3.8045107888420884e-07,358,embedding_mean_796
sam3,154,1,,NE2025_image__leaf_pixels,image_leaf_size,0.7775630053080669,3.1510226642766017e-195,960,MI2020__leaf_width_cm,architecture,0.4844023841033859,1.8380846731237587e-22,358,embedding_mean_819
sam3,155,1,,NE2025_image__percentUnhealthy,disease_severity,0.3057560537921354,3.0350800670602092e-22,961,NE2020__stem_diameter_upper_mm,architecture,0.2029148209094378,0.000282719797250773,316,embedding_mean_831
sam3,156,1,,NE2025_image__percentUnhealthy,disease_severity,-0.4691749530259547,9.203361429390977e-54,961,NE2020__days_to_flower,phenology,0.2807134601428872,3.603200039699791e-07,318,embedding_mean_844
sam3,157,1,,NE2025_image__leaf_pixels,image_leaf_size,0.2577018688552229,4.996236379672266e-16,960,NE2020__leaf_width_cm,architecture,0.23168575494396276,3.1057769891747675e-05,317,embedding_mean_868
sam3,158,1,,NE2025_image__log_leaf_pixels,image_leaf_size,-0.46334677490179926,2.939251310715398e-52,960,MI2021__stem_diameter_lower_mm,architecture,-0.31078516134501694,1.5133971390211869e-09,362,embedding_mean_885
sam3,159,1,,NE2025__seed_red_intensity,seed_color,-0.2854463345869968,3.326663067021646e-07,309,NE2025__seed_red_intensity,seed_color,-0.2854463345869968,3.326663067021646e-07,309,embedding_mean_895
sam3,160,1,,NE2025_image__human_score,disease_severity,0.25563074292401533,2.2413022574747607e-10,598,NE2020__leaf_width_cm,architecture,0.1741458686433527,0.001857336673740203,317,embedding_mean_910
sam3,161,1,,NE2025_image__log_leaf_pixels,image_leaf_size,0.7496548391631308,6.46247807336229e-174,960,NE2025__seed_mass_g,yield,0.4309084564729086,1.5263009991264867e-41,890,embedding_mean_911
sam3,162,1,,NE2025_image__log_leaf_pixels,image_leaf_size,-0.23476796492718383,1.735272439852653e-13,960,NE2025__seed_mass_g,yield,-0.22112724946891088,2.5522693670614955e-11,890,embedding_mean_912
sam3,163,1,,NE2025_image__leaf_pixels,image_leaf_size,-0.3500465191161728,4.6934189268362353e-29,960,NE2021__leaf_width_cm,architecture,-0.21727264426378587,1.987085113782252e-06,470,embedding_mean_970
sam3,164,1,,NE2025_image__percentUnhealthy,disease_severity,-0.626082397407353,1.0057475343825813e-105,961,NE2025__seed_mass_g,yield,0.370190535349522,2.7276616402317957e-30,890,embedding_mean_984
sam3,165,1,,NE2025_image__log_leaf_pixels,image_leaf_size,0.3581763204372628,1.9595715616327794e-30,960,NE2025__seed_red_intensity,seed_color,0.28953257525934845,2.2156953940769092e-07,309,embedding_std_7
sam3,166,1,,NE2025_image__percentUnhealthy,disease_severity,0.5376145297636596,4.387422111090119e-73,961,NE2020__stem_diameter_lower_mm,architecture,-0.374922038411022,5.526883898722916e-12,316,embedding_std_27
sam3,167,1,,NE2025_image__percentUnhealthy,disease_severity,0.43757439233233764,3.220541707652432e-46,961,NE2021__stem_diameter_lower_mm,architecture,-0.23341248228876935,8.836327519518076e-06,355,embedding_std_65
sam3,168,1,,NE2025_image__leaf_pixels,image_leaf_size,0.5351659154683335,3.0595611791744885e-72,960,MI2020__leaf_width_cm,architecture,0.26622894601616093,3.183842644315626e-07,358,embedding_std_74
sam3,169,1,,NE2025_image__percentUnhealthy,disease_severity,0.38642605751517456,1.3898544387623136e-35,961,NE2020__stem_diameter_lower_mm,architecture,-0.3243621898418143,3.558423230835374e-09,316,embedding_std_83
sam3,170,1,,NE2025_image__percentUnhealthy,disease_severity,0.365513965655961,9.572249205484903e-32,961,NE2021__days_to_flower,phenology,-0.22630321704329995,4.84241215941379e-11,825,embedding_std_87
sam3,171,1,,NE2025_image__log_leaf_pixels,image_leaf_size,-0.6676720829218252,6.420000705101094e-125,960,NE2020__leaf_width_cm,architecture,-0.38508457937095125,1.2030414168719897e-12,317,embedding_std_102
sam3,172,1,,NE2025_image__log_leaf_pixels,image_leaf_size,0.49773690722035424,3.107975288344813e-61,960,MI2020__leaf_width_cm,architecture,0.3497471432009685,9.714529796973744e-12,358,embedding_std_103
sam3,173,1,,AL2022__days_to_flower,phenology,-0.2900793056428802,2.1700638905501478e-08,359,AL2022__days_to_flower,phenology,-0.2900793056428802,2.1700638905501478e-08,359,embedding_std_105
sam3,174,1,,NE2025_image__percentUnhealthy,disease_severity,0.40865272292618027,5.589250038079314e-40,961,MI2021__plant_height_cm,architecture,0.2671249202451643,2.4845399879199923e-07,362,embedding_std_111
sam3,175,1,,NE2025_image__log_leaf_pixels,image_leaf_size,-0.8637577497104043,2.120834349891045e-287,960,NE2020__leaf_width_cm,architecture,-0.454970539274164,1.3336448180628599e-17,317,embedding_std_124
sam3,176,1,,NE2025_image__log_leaf_pixels,image_leaf_size,0.6071529089625786,9.152697553219974e-98,960,NE2020__seed_mass_g,yield,0.35106070669529515,1.7675247629198624e-10,312,embedding_std_200
sam3,177,1,,NE2025__seed_blue_intensity,seed_color,0.20525408448668647,0.00028105744305089917,309,NE2025__seed_blue_intensity,seed_color,0.20525408448668647,0.00028105744305089917,309,embedding_std_219
sam3,178,1,,NE2025_image__percentUnhealthy,disease_severity,0.36563027091109807,9.129311512910462e-32,961,NE2021__ash_pct,composition,-0.19807649749908351,2.3284614665548686e-08,782,embedding_std_251
sam3,179,1,,NE2025__days_to_flower,phenology,-0.14207049700593496,2.0997659951457214e-05,890,NE2025__days_to_flower,phenology,-0.14207049700593496,2.0997659951457214e-05,890,embedding_std_312
sam3,180,1,,NE2025_image__log_leaf_pixels,image_leaf_size,-0.40173075906799693,1.5514628196944338e-38,960,MI2020__leaf_width_cm,architecture,-0.2925039956668792,1.711610954294313e-08,358,embedding_std_317
sam3,181,1,,NE2025_image__percentUnhealthy,disease_severity,0.22011766885963385,5.2163562908431366e-12,961,MI2020__total_plot_dry_weight_g,biomass,0.162510193366823,0.0020985102022332506,356,embedding_std_322
sam3,182,1,,NE2025_image__log_leaf_pixels,image_leaf_size,0.22710230021245056,1.074735959545768e-12,960,NE2021__branch_internode_length_cm,panicle,-0.15266715950840876,0.007082769092713475,310,embedding_std_378
sam3,183,1,,NE2025_image__human_score,disease_severity,0.3240979931385825,4.31546380614354e-16,598,NE2023__chlorophyll_concentration_umol_per_m2,physiology,-0.21032585945652751,8.46559293255355e-05,344,embedding_std_406
sam3,184,1,,NE2025_image__log_leaf_pixels,image_leaf_size,0.6870153885738146,5.2384748387908346e-135,960,MI2020__leaf_width_cm,architecture,0.41168797491421183,4.45916604341947e-16,358,embedding_std_415
sam3,185,1,,NE2025_image__percentUnhealthy,disease_severity,0.22078644689355414,4.482911555650406e-12,961,NE2020__stem_diameter_lower_mm,architecture,-0.19584608722086347,0.0004624581703249976,316,embedding_std_417
sam3,186,1,,NE2025_image__log_leaf_pixels,image_leaf_size,0.4837996253920929,1.7936250158615273e-57,960,NE2025__seed_mass_g,yield,0.2923306656369162,5.38580391379525e-19,890,embedding_std_421
sam3,187,1,,NE2020__seed_mass_g,yield,0.20721515043706834,0.00022821946521660942,312,NE2020__seed_mass_g,yield,0.20721515043706834,0.00022821946521660942,312,embedding_std_438
sam3,188,1,,NE2025_image__percentUnhealthy,disease_severity,0.3042078015619457,5.0252470274518275e-22,961,MI2021__final_green_leaves,architecture,0.17801059503768613,0.0006680117206835981,362,embedding_std_450
sam3,189,1,,NE2025_image__percentUnhealthy,disease_severity,0.565542302533742,2.483682771586234e-82,961,MI2021__leaf_width_cm,architecture,-0.19768319589755637,0.00015334163324492151,362,embedding_std_466
sam3,190,1,,NE2025_image__percentUnhealthy,disease_severity,-0.44442371281853804,8.699075861275975e-48,961,MI2020__leaf_length_cm,architecture,0.2800119340606274,7.136462593545487e-08,358,embedding_std_479
sam3,191,1,,NE2025_image__human_score,disease_severity,0.49215501515482113,8.399098666786805e-38,598,AL2022__days_to_flower,phenology,-0.41085185618671,4.713659390018375e-16,359,embedding_std_506
sam3,192,1,,NE2025_image__percentUnhealthy,disease_severity,0.4116993750337605,1.31345491495758e-40,961,NE2020__stem_diameter_lower_mm,architecture,-0.29164201048584665,1.298924621576364e-07,316,embedding_std_531
sam3,193,1,,NE2025_image__percentUnhealthy,disease_severity,-0.30265988397936433,8.294376752092015e-22,961,NE2021__oil_pct,composition,0.2014263508903992,1.612250788257548e-08,773,embedding_std_541
sam3,194,1,,NE2025_image__human_score,disease_severity,-0.36566886158084827,2.3419137096773542e-20,598,NE2023__starch_pct,composition,0.2133678695793987,0.00018263357032646073,303,embedding_std_570
sam3,195,1,,NE2025_image__percentUnhealthy,disease_severity,0.2958387009344916,7.281952909647137e-21,961,MI2020__stem_volume_cm3,architecture,0.1974825940787408,0.00016952110523819666,358,embedding_std_609
sam3,196,1,,NE2021__ash_pct,composition,-0.24399000188534423,4.61677278814819e-12,782,NE2021__ash_pct,composition,-0.24399000188534423,4.61677278814819e-12,782,embedding_std_662
sam3,197,1,,NE2025_image__percentUnhealthy,disease_severity,0.28969853253305455,4.898305529713992e-20,961,MI2020__final_green_leaves,architecture,-0.22724960185557283,1.414088560723351e-05,358,embedding_std_673
sam3,198,1,,NE2025_image__leaf_pixels,image_leaf_size,0.25659578946897277,6.71695321713389e-16,960,NE2021__days_to_flower,phenology,0.23999279931471265,2.8454969996488992e-12,825,embedding_std_680
sam3,199,1,,NE2025_image__leaf_pixels,image_leaf_size,0.18586154223738405,6.559481560459319e-09,960,NE2020__flag_leaf_height_cm,architecture,0.1634067755346632,0.003528309282590698,317,embedding_std_698
sam3,200,1,,NE2025_image__log_leaf_pixels,image_leaf_size,0.39590093310178787,2.224948108700409e-37,960,MI2021__plant_height_cm,architecture,-0.25303579485050676,1.0755769014352363e-06,362,embedding_std_713
sam3,201,1,,NE2025_image__log_leaf_pixels,image_leaf_size,0.5050161706402155,2.8697241347504015e-63,960,NE2020__stem_diameter_lower_mm,architecture,0.3560396218834798,7.083991361074398e-11,316,embedding_std_724
sam3,202,1,,NE2025_image__log_leaf_pixels,image_leaf_size,0.6305109982902886,1.566615105289453e-107,960,NE2025__seed_mass_g,yield,0.36652614723052745,1.1023635041348215e-29,890,embedding_std_733
sam3,203,1,,NE2025_image__log_leaf_pixels,image_leaf_size,0.5105147749310962,7.726595836087556e-65,960,MI2021__leaf_width_cm,architecture,0.2643014179678935,3.355523066089137e-07,362,embedding_std_745
sam3,204,1,,NE2025_image__log_leaf_pixels,image_leaf_size,-0.652109621590503,2.442003448542464e-117,960,NE2025__days_to_flower,phenology,-0.4464599840898913,8.130326509016543e-45,890,embedding_std_781
sam3,205,1,,AL2022__starch_pct,composition,0.2226466718798836,2.124169547929476e-05,358,AL2022__starch_pct,composition,0.2226466718798836,2.124169547929476e-05,358,embedding_std_784
sam3,206,1,,NE2025_image__percentUnhealthy,disease_severity,0.3959209262180446,2.0237000606767216e-37,961,NE2020__seed_mass_g,yield,-0.16272693032479385,0.0039512544552056175,312,embedding_std_835
sam3,207,1,,NE2025_image__human_score,disease_severity,0.6041104989514072,9.303082222447838e-61,598,NE2020__leaf_angle_median_degrees,architecture,0.28849962328545803,1.6393462711160193e-07,318,embedding_std_839
sam3,208,1,,NE2025_image__log_leaf_pixels,image_leaf_size,0.23007341332989184,5.342151286899774e-13,960,NE2020__seed_mass_g,yield,0.22893285133292615,4.467510479591695e-05,312,embedding_std_878
sam3,209,1,,NE2025_image__leaf_pixels,image_leaf_size,-0.3186281611314491,4.30101150567088e-24,960,NE2021__leaf_width_cm,architecture,-0.2279143348837824,5.920860909152972e-07,470,embedding_std_986
sam3,210,1,,NE2025_image__leaf_pixels,image_leaf_size,0.459817389354318,2.1519473512631826e-51,960,MI2020__leaf_width_cm,architecture,0.32803819945138757,1.9918874228985675e-10,358,embedding_std_995
sam3,211,1,,NE2025_image__human_score,disease_severity,0.45487113642575994,7.11164386968176e-32,598,NE2025__seed_red_intensity,seed_color,-0.31701974463420957,1.2139913469146822e-08,309,embedding_std_1006
sam3,212,1,,NE2025_image__percentUnhealthy,disease_severity,0.5762230474309238,4.1634018941724816e-86,961,NE2025__seed_mass_g,yield,-0.30159844639404093,3.5804704170826844e-20,890,embedding_std_1011
