embedding_set,group_id,rank,trait,category,rho,p,n,n_embeddings,median_within_group_abs_spearman,example_embeddings
sam3,63,3,NE2025_image__leaf_pixels,image_leaf_size,0.29888869994340733,2.9110839750005577e-21,960,3,0.166638415422617,embedding_mean_59;embedding_mean_846;embedding_std_89
sam3,63,4,NE2020__stem_diameter_upper_mm,architecture,0.29859004149115975,6.276264838717136e-08,316,3,0.166638415422617,embedding_mean_59;embedding_mean_846;embedding_std_89
sam3,63,5,NE2025_image__log_leaf_pixels,image_leaf_size,0.2902156732864082,4.369504604201514e-20,960,3,0.166638415422617,embedding_mean_59;embedding_mean_846;embedding_std_89
sam3,64,1,NE2025_image__percentUnhealthy,disease_severity,0.5371407627826681,6.189801475272128e-73,961,3,0.5918788056447142,embedding_mean_155;embedding_mean_210;embedding_std_785
sam3,64,2,NE2025_image__human_score,disease_severity,0.41270092273359427,5.371254957924883e-26,598,3,0.5918788056447142,embedding_mean_155;embedding_mean_210;embedding_std_785
sam3,64,3,AL2022__days_to_flower,phenology,-0.1892809392958171,0.00031034395659547805,359,3,0.5918788056447142,embedding_mean_155;embedding_mean_210;embedding_std_785
sam3,64,4,NE2020__days_to_flower,phenology,-0.18874023721235672,0.0007171924715841756,318,3,0.5918788056447142,embedding_mean_155;embedding_mean_210;embedding_std_785
sam3,64,5,NE2025__days_to_flower,phenology,-0.17941374717566347,7.097421162948602e-08,890,3,0.5918788056447142,embedding_mean_155;embedding_mean_210;embedding_std_785
sam3,65,1,NE2025_image__log_leaf_pixels,image_leaf_size,-0.6580405671064253,3.56620733542874e-120,960,5,0.2964617640769517,embedding_mean_107;embedding_std_149;embedding_std_305;embedding_std_374;embedding_std_927
sam3,65,2,NE2025_image__leaf_pixels,image_leaf_size,-0.6495181687653593,4.043583824802594e-116,960,5,0.2964617640769517,embedding_mean_107;embedding_std_149;embedding_std_305;embedding_std_374;embedding_std_927
sam3,65,3,NE2025_image__percentUnhealthy,disease_severity,0.4594666378850368,2.3253427635912452e-51,961,5,0.2964617640769517,embedding_mean_107;embedding_std_149;embedding_std_305;embedding_std_374;embedding_std_927
sam3,65,4,NE2020__stem_diameter_lower_mm,architecture,-0.3742693505640896,6.0532590443670126e-12,316,5,0.2964617640769517,embedding_mean_107;embedding_std_149;embedding_std_305;embedding_std_374;embedding_std_927
sam3,65,5,NE2025_image__days_to_flower,phenology,-0.3732306881800896,9.442208026159773e-32,919,5,0.2964617640769517,embedding_mean_107;embedding_std_149;embedding_std_305;embedding_std_374;embedding_std_927
sam3,66,1,NE2025_image__percentUnhealthy,disease_severity,0.43218062851882094,5.224471046163134e-45,961,2,0.5491304097391513,embedding_mean_973;embedding_std_255
sam3,66,2,NE2025_image__human_score,disease_severity,0.3666287010961934,1.8340368254084048e-20,598,2,0.5491304097391513,embedding_mean_973;embedding_std_255
sam3,66,3,AL2022__protein_pct,composition,0.2229670702364861,2.065416550780166e-05,358,2,0.5491304097391513,embedding_mean_973;embedding_std_255
sam3,66,4,NE2020__leaf_angle_median_degrees,architecture,0.2082587073776083,0.00018383626163319785,318,2,0.5491304097391513,embedding_mean_973;embedding_std_255
sam3,66,5,AL2022__oil_pct,composition,-0.18869709096745446,0.0003571453167795793,354,2,0.5491304097391513,embedding_mean_973;embedding_std_255
sam3,67,1,NE2025_image__leaf_pixels,image_leaf_size,0.7367610707425672,5.328915653471937e-165,960,7,0.6001030985055855,embedding_mean_164;embedding_mean_454;embedding_mean_510;embedding_mean_549;embedding_mean_585;embedding_mean_927;embedding_std_679
sam3,67,2,NE2025_image__log_leaf_pixels,image_leaf_size,0.727586618826757,5.714240148506509e-159,960,7,0.6001030985055855,embedding_mean_164;embedding_mean_454;embedding_mean_510;embedding_mean_549;embedding_mean_585;embedding_mean_927;embedding_std_679
sam3,67,3,MI2020__leaf_width_cm,architecture,0.3828474225812471,6.078246652977906e-14,358,7,0.6001030985055855,embedding_mean_164;embedding_mean_454;embedding_mean_510;embedding_mean_549;embedding_mean_585;embedding_mean_927;embedding_std_679
sam3,67,4,NE2020__leaf_width_cm,architecture,0.37203024388729544,7.653214859820952e-12,317,7,0.6001030985055855,embedding_mean_164;embedding_mean_454;embedding_mean_510;embedding_mean_549;embedding_mean_585;embedding_mean_927;embedding_std_679
sam3,67,5,NE2021__leaf_width_cm,architecture,0.36891428353498623,1.338742752811603e-16,470,7,0.6001030985055855,embedding_mean_164;embedding_mean_454;embedding_mean_510;embedding_mean_549;embedding_mean_585;embedding_mean_927;embedding_std_679
sam3,68,1,NE2025_image__leaf_pixels,image_leaf_size,0.17902946088725663,2.33727952340303e-08,960,2,0.306182415126775,embedding_std_158;embedding_std_761
sam3,68,2,NE2025_image__log_leaf_pixels,image_leaf_size,0.16516659667398523,2.6579320806210286e-07,960,2,0.306182415126775,embedding_std_158;embedding_std_761
sam3,68,3,NE2021__seed_length_mm,seed_morphology,0.1210622306106894,0.0006246996467341181,795,2,0.306182415126775,embedding_std_158;embedding_std_761
sam3,68,4,NE2021__seed_area_mm2,seed_morphology,0.11968280943428511,0.0007211821551304167,795,2,0.306182415126775,embedding_std_158;embedding_std_761
sam3,68,5,NE2021__rachis_length_cm,panicle,0.11767082468571863,0.03839264841549419,310,2,0.306182415126775,embedding_std_158;embedding_std_761
sam3,69,1,NE2025_image__percentUnhealthy,disease_severity,0.5220603936923792,2.6757870145899615e-68,961,4,0.6889525607606817,embedding_mean_139;embedding_mean_376;embedding_mean_646;embedding_mean_756
sam3,69,2,NE2025_image__human_score,disease_severity,0.3979477717053239,3.96109205567031e-24,598,4,0.6889525607606817,embedding_mean_139;embedding_mean_376;embedding_mean_646;embedding_mean_756
sam3,69,3,AL2022__days_to_flower,phenology,-0.323860926353901,3.27689081246796e-10,359,4,0.6889525607606817,embedding_mean_139;embedding_mean_376;embedding_mean_646;embedding_mean_756
sam3,69,4,NE2020__days_to_flower,phenology,-0.3046238004270246,2.9712446584059953e-08,318,4,0.6889525607606817,embedding_mean_139;embedding_mean_376;embedding_mean_646;embedding_mean_756
sam3,69,5,NE2025__days_to_flower,phenology,-0.2696011950409534,2.7531341160167947e-16,890,4,0.6889525607606817,embedding_mean_139;embedding_mean_376;embedding_mean_646;embedding_mean_756
sam3,70,1,NE2025_image__leaf_pixels,image_leaf_size,-0.6280951953870747,1.7533777543870307e-106,960,2,0.12391893104224341,embedding_mean_125;embedding_std_977
sam3,70,2,NE2025_image__log_leaf_pixels,image_leaf_size,-0.6152031381637688,4.8762863863304504e-101,960,2,0.12391893104224341,embedding_mean_125;embedding_std_977
sam3,70,3,NE2020__leaf_width_cm,architecture,-0.3889826272076058,6.812719382151359e-13,317,2,0.12391893104224341,embedding_mean_125;embedding_std_977
sam3,70,4,MI2021__leaf_width_cm,architecture,-0.3861052476075503,2.5728021413035908e-14,362,2,0.12391893104224341,embedding_mean_125;embedding_std_977
sam3,70,5,NE2021__leaf_width_cm,architecture,-0.3348675300450377,8.865809053110139e-14,470,2,0.12391893104224341,embedding_mean_125;embedding_std_977
sam3,71,1,NE2025_image__percentUnhealthy,disease_severity,0.534448923347108,4.3293140836958107e-72,961,2,0.35083176494027485,embedding_mean_68;embedding_mean_903
sam3,71,2,NE2025_image__human_score,disease_severity,0.4252709518616666,1.1579583352427063e-27,598,2,0.35083176494027485,embedding_mean_68;embedding_mean_903
sam3,71,3,NE2020__leaf_angle_median_degrees,architecture,0.24171470201083461,1.311293959651184e-05,318,2,0.35083176494027485,embedding_mean_68;embedding_mean_903
sam3,71,4,NE2021__stem_diameter_upper_mm,architecture,0.1895988947496979,0.00032770298393688046,355,2,0.35083176494027485,embedding_mean_68;embedding_mean_903
sam3,71,5,AL2022__days_to_flower,phenology,-0.1685099009449674,0.0013524187725743495,359,2,0.35083176494027485,embedding_mean_68;embedding_mean_903
sam3,72,1,NE2025_image__percentUnhealthy,disease_severity,0.42876178055476766,2.9773378461437006e-44,961,140,0.34844351341047897,embedding_mean_20;embedding_mean_74;embedding_mean_85;embedding_mean_129;embedding_mean_132;embedding_mean_141;embedding_mean_157;embedding_mean_165
sam3,72,2,NE2025_image__human_score,disease_severity,0.3429162776960276,6.070329769519761e-18,598,140,0.34844351341047897,embedding_mean_20;embedding_mean_74;embedding_mean_85;embedding_mean_129;embedding_mean_132;embedding_mean_141;embedding_mean_157;embedding_mean_165
sam3,72,3,NE2025_image__leaf_pixels,image_leaf_size,0.2636038728249987,1.0055008775754569e-16,960,140,0.34844351341047897,embedding_mean_20;embedding_mean_74;embedding_mean_85;embedding_mean_129;embedding_mean_132;embedding_mean_141;embedding_mean_157;embedding_mean_165
sam3,72,4,NE2025_image__log_leaf_pixels,image_leaf_size,0.2508471037145444,3.0571526226753558e-15,960,140,0.34844351341047897,embedding_mean_20;embedding_mean_74;embedding_mean_85;embedding_mean_129;embedding_mean_132;embedding_mean_141;embedding_mean_157;embedding_mean_165
sam3,72,5,NE2020__leaf_angle_median_degrees,architecture,0.21003883004990934,0.0001613280235328488,318,140,0.34844351341047897,embedding_mean_20;embedding_mean_74;embedding_mean_85;embedding_mean_129;embedding_mean_132;embedding_mean_141;embedding_mean_157;embedding_mean_165
sam3,73,1,NE2025_image__percentUnhealthy,disease_severity,0.4782274299735109,4.497397570853762e-56,961,4,0.7525673623663682,embedding_mean_80;embedding_mean_445;embedding_mean_690;embedding_std_1000
sam3,73,2,NE2025_image__human_score,disease_severity,0.4494774622892213,4.47303152227559e-31,598,4,0.7525673623663682,embedding_mean_80;embedding_mean_445;embedding_mean_690;embedding_std_1000
sam3,73,3,NE2025_image__log_leaf_pixels,image_leaf_size,-0.3863261430473837,1.575078680144413e-35,960,4,0.7525673623663682,embedding_mean_80;embedding_mean_445;embedding_mean_690;embedding_std_1000
sam3,73,4,NE2025_image__leaf_pixels,image_leaf_size,-0.3802742972772804,2.164724213837498e-34,960,4,0.7525673623663682,embedding_mean_80;embedding_mean_445;embedding_mean_690;embedding_std_1000
sam3,73,5,NE2025__seed_mass_g,yield,-0.3641166284986348,2.734626004987871e-29,890,4,0.7525673623663682,embedding_mean_80;embedding_mean_445;embedding_mean_690;embedding_std_1000
sam3,74,1,NE2025_image__log_leaf_pixels,image_leaf_size,-0.8609837498629976,1.6259056395655726e-283,960,15,0.438380544899602,embedding_mean_28;embedding_mean_277;embedding_mean_302;embedding_mean_373;embedding_mean_598;embedding_mean_680;embedding_mean_720;embedding_mean_855
sam3,74,2,NE2025_image__leaf_pixels,image_leaf_size,-0.8592992911264984,3.381244837679941e-281,960,15,0.438380544899602,embedding_mean_28;embedding_mean_277;embedding_mean_302;embedding_mean_373;embedding_mean_598;embedding_mean_680;embedding_mean_720;embedding_mean_855
sam3,74,3,MI2020__leaf_width_cm,architecture,-0.5075737058835792,7.71445213626937e-25,358,15,0.438380544899602,embedding_mean_28;embedding_mean_277;embedding_mean_302;embedding_mean_373;embedding_mean_598;embedding_mean_680;embedding_mean_720;embedding_mean_855
sam3,74,4,NE2020__leaf_width_cm,architecture,-0.43434921058349385,5.109927650008543e-16,317,15,0.438380544899602,embedding_mean_28;embedding_mean_277;embedding_mean_302;embedding_mean_373;embedding_mean_598;embedding_mean_680;embedding_mean_720;embedding_mean_855
sam3,74,5,NE2025__leaf_number,architecture,-0.4325188304940293,4.230876063636229e-42,895,15,0.438380544899602,embedding_mean_28;embedding_mean_277;embedding_mean_302;embedding_mean_373;embedding_mean_598;embedding_mean_680;embedding_mean_720;embedding_mean_855
sam3,75,1,NE2025_image__percentUnhealthy,disease_severity,0.2875994168486396,9.298651775754605e-20,961,3,0.4985199043326995,embedding_mean_740;embedding_mean_1022;embedding_std_1022
sam3,75,2,NE2025_image__log_leaf_pixels,image_leaf_size,-0.2487052600723774,5.324975539474197e-15,960,3,0.4985199043326995,embedding_mean_740;embedding_mean_1022;embedding_std_1022
sam3,75,3,NE2025_image__leaf_pixels,image_leaf_size,-0.24705686641102692,8.132920458351705e-15,960,3,0.4985199043326995,embedding_mean_740;embedding_mean_1022;embedding_std_1022
sam3,75,4,NE2025_image__human_score,disease_severity,0.2294325163806541,1.3894737014005571e-08,598,3,0.4985199043326995,embedding_mean_740;embedding_mean_1022;embedding_std_1022
sam3,75,5,NE2020__days_to_flower,phenology,-0.19392727953284697,0.0005057881223495969,318,3,0.4985199043326995,embedding_mean_740;embedding_mean_1022;embedding_std_1022
sam3,76,1,NE2025_image__human_score,disease_severity,0.5770736897277404,2.1788857071597148e-54,598,2,0.8405531143557131,embedding_mean_337;embedding_mean_616
sam3,76,2,NE2025_image__percentUnhealthy,disease_severity,0.5685159935466908,2.2790861593103637e-83,961,2,0.8405531143557131,embedding_mean_337;embedding_mean_616
sam3,76,3,NE2025_image__log_leaf_pixels,image_leaf_size,-0.4748896948037283,3.705448418394606e-55,960,2,0.8405531143557131,embedding_mean_337;embedding_mean_616
sam3,76,4,NE2025_image__leaf_pixels,image_leaf_size,-0.46949800602786973,8.648865218230163e-54,960,2,0.8405531143557131,embedding_mean_337;embedding_mean_616
sam3,76,5,NE2025__seed_mass_g,yield,-0.37084509983974334,2.1213877478254022e-30,890,2,0.8405531143557131,embedding_mean_337;embedding_mean_616
sam3,77,1,NE2025_image__log_leaf_pixels,image_leaf_size,-0.4845131458593909,1.1624187855616995e-57,960,3,0.44561853999130185,embedding_std_674;embedding_std_823;embedding_std_828
sam3,77,2,NE2025_image__leaf_pixels,image_leaf_size,-0.475250260463311,2.9955315669197956e-55,960,3,0.44561853999130185,embedding_std_674;embedding_std_823;embedding_std_828
sam3,77,3,MI2020__leaf_width_cm,architecture,-0.2592545176579482,6.576811834674401e-07,358,3,0.44561853999130185,embedding_std_674;embedding_std_823;embedding_std_828
sam3,77,4,NE2025__seed_mass_g,yield,-0.2119432492448729,1.6952489817993468e-10,890,3,0.44561853999130185,embedding_std_674;embedding_std_823;embedding_std_828
sam3,77,5,NE2025__leaf_number,architecture,-0.2086460542957705,2.924297614089888e-10,895,3,0.44561853999130185,embedding_std_674;embedding_std_823;embedding_std_828
sam3,78,1,NE2025_image__log_leaf_pixels,image_leaf_size,-0.602054443091181,9.697549852673683e-96,960,1,,embedding_std_861
sam3,78,2,NE2025_image__leaf_pixels,image_leaf_size,-0.599212603297886,1.2579508421926668e-94,960,1,,embedding_std_861
sam3,78,3,NE2021__days_to_flower,phenology,-0.3783525780233929,1.791846650678679e-29,825,1,,embedding_std_861
sam3,78,4,NE2025_image__days_to_flower,phenology,-0.36187713704227753,8.125659970129394e-30,919,1,,embedding_std_861
sam3,78,5,NE2025__days_to_flower,phenology,-0.360895939549818,9.100670389226002e-29,890,1,,embedding_std_861
sam3,79,1,NE2025_image__percentUnhealthy,disease_severity,-0.3055014140044548,3.2982020949379005e-22,961,1,,embedding_mean_285
sam3,79,2,NE2025_image__human_score,disease_severity,-0.2513591949887477,4.5394330386153103e-10,598,1,,embedding_mean_285
sam3,79,3,MI2020__leaf_width_cm,architecture,-0.16684749966024195,0.0015343990806034014,358,1,,embedding_mean_285
sam3,79,4,NE2023__chlorophyll_concentration_umol_per_m2,physiology,0.1659111589555508,0.0020190346770102875,344,1,,embedding_mean_285
sam3,79,5,AL2022__oil_pct,composition,-0.15286285468485805,0.003940492854543203,354,1,,embedding_mean_285
sam3,80,1,NE2025_image__log_leaf_pixels,image_leaf_size,-0.5751262058637213,1.261943646446995e-85,960,1,,embedding_mean_181
sam3,80,2,NE2025_image__leaf_pixels,image_leaf_size,-0.5616230549811263,6.741853692528914e-81,960,1,,embedding_mean_181
sam3,80,3,NE2025_image__percentUnhealthy,disease_severity,0.5246520459239279,4.439261091717865e-69,961,1,,embedding_mean_181
sam3,80,4,NE2025_image__human_score,disease_severity,0.41813174458622515,1.044117278996673e-26,598,1,,embedding_mean_181
sam3,80,5,NE2025__days_to_flower,phenology,-0.4120689666912087,8.457179780202949e-38,890,1,,embedding_mean_181
sam3,81,1,NE2025_image__human_score,disease_severity,-0.4842249245826085,1.7654250460412302e-36,598,1,,embedding_mean_163
sam3,81,2,NE2025_image__percentUnhealthy,disease_severity,-0.4147170885739205,3.083270973195124e-41,961,1,,embedding_mean_163
sam3,81,3,NE2025__seed_mass_g,yield,0.23970535951816518,4.262342496129435e-13,890,1,,embedding_mean_163
sam3,81,4,NE2023__single_panicle_mass_g,yield,0.23140433514249664,1.542291492116198e-05,342,1,,embedding_mean_163
sam3,81,5,NE2025__seed_red_intensity,seed_color,0.2275725279764226,5.4082531927978866e-05,309,1,,embedding_mean_163
sam3,82,1,NE2025_image__human_score,disease_severity,-0.35942622251698697,1.1255121260719474e-19,598,2,0.03555847852025453,embedding_mean_26;embedding_std_968
sam3,82,2,NE2025_image__log_leaf_pixels,image_leaf_size,-0.3485666365456284,8.28438084888946e-29,960,2,0.03555847852025453,embedding_mean_26;embedding_std_968
sam3,82,3,NE2025_image__leaf_pixels,image_leaf_size,-0.34808960844726217,9.943145053870078e-29,960,2,0.03555847852025453,embedding_mean_26;embedding_std_968
sam3,82,4,NE2025_image__percentUnhealthy,disease_severity,-0.29356594818227444,1.4825555073534092e-20,961,2,0.03555847852025453,embedding_mean_26;embedding_std_968
sam3,82,5,NE2020__leaf_angle_median_degrees,architecture,-0.1647677054001658,0.0032105492721638644,318,2,0.03555847852025453,embedding_mean_26;embedding_std_968
sam3,83,1,NE2025_image__leaf_pixels,image_leaf_size,-0.7289463390131194,7.566126875241103e-160,960,2,0.4484564395968842,embedding_std_18;embedding_std_962
sam3,83,2,NE2025_image__log_leaf_pixels,image_leaf_size,-0.7191983315559842,1.1441095222423209e-153,960,2,0.4484564395968842,embedding_std_18;embedding_std_962
sam3,83,3,MI2020__leaf_width_cm,architecture,-0.4103189616232225,5.692870853343892e-16,358,2,0.4484564395968842,embedding_std_18;embedding_std_962
sam3,83,4,NE2020__leaf_width_cm,architecture,-0.40044928472478153,1.2237382274554744e-13,317,2,0.4484564395968842,embedding_std_18;embedding_std_962
sam3,83,5,NE2021__leaf_width_cm,architecture,-0.3857323400335481,4.016270254342066e-18,470,2,0.4484564395968842,embedding_std_18;embedding_std_962
sam3,84,1,NE2025_image__leaf_pixels,image_leaf_size,0.33547482433462256,1.1078197958909625e-26,960,2,0.3891402321534966,embedding_std_267;embedding_std_938
sam3,84,2,NE2025_image__log_leaf_pixels,image_leaf_size,0.3257191604384807,3.661049678441222e-25,960,2,0.3891402321534966,embedding_std_267;embedding_std_938
sam3,84,3,MI2021__single_plant_dry_weight_g,biomass,0.22795735622268207,1.2205198204760531e-05,361,2,0.3891402321534966,embedding_std_267;embedding_std_938
sam3,84,4,MI2021__single_plant_panicle_dry_weight_g,biomass,0.22650803455916735,1.3906441596255487e-05,361,2,0.3891402321534966,embedding_std_267;embedding_std_938
sam3,84,5,MI2021__single_plant_panicle_fresh_weight_g,biomass,0.215449113397016,3.6606674230172135e-05,361,2,0.3891402321534966,embedding_std_267;embedding_std_938
sam3,85,1,NE2025_image__log_leaf_pixels,image_leaf_size,0.46768187231524955,2.4678481935635836e-53,960,1,,embedding_std_108
sam3,85,2,NE2025_image__leaf_pixels,image_leaf_size,0.4571826851366898,9.368809301114972e-51,960,1,,embedding_std_108
sam3,85,3,NE2025_image__percentUnhealthy,disease_severity,-0.2499148135921554,3.769416159157748e-15,961,1,,embedding_std_108
sam3,85,4,AL2022__flag_leaf_height_cm,architecture,-0.23586596025704923,6.262423397686777e-06,359,1,,embedding_std_108
sam3,85,5,NE2025_image__human_score,disease_severity,-0.2084496446779995,2.698466955065372e-07,598,1,,embedding_std_108
sam3,86,1,NE2025_image__human_score,disease_severity,0.48069922940595317,6.665777856513988e-36,598,2,0.15196679836007798,embedding_std_172;embedding_std_935
sam3,86,2,NE2025_image__percentUnhealthy,disease_severity,0.42924330074290323,2.3329471178557775e-44,961,2,0.15196679836007798,embedding_std_172;embedding_std_935
sam3,86,3,NE2020__leaf_angle_median_degrees,architecture,0.2628877010939719,2.0005746488463417e-06,318,2,0.15196679836007798,embedding_std_172;embedding_std_935
sam3,86,4,NE2023__starch_pct,composition,-0.25897926231658147,4.9344645794251134e-06,303,2,0.15196679836007798,embedding_std_172;embedding_std_935
sam3,86,5,AL2022__days_to_flower,phenology,-0.2364711054284594,5.919077068863595e-06,359,2,0.15196679836007798,embedding_std_172;embedding_std_935
sam3,87,1,NE2025_image__leaf_pixels,image_leaf_size,-0.287138151854966,1.117333752839097e-19,960,2,0.1778739688712823,embedding_std_628;embedding_std_929
sam3,87,2,NE2025_image__log_leaf_pixels,image_leaf_size,-0.2847628414438867,2.288028538593372e-19,960,2,0.1778739688712823,embedding_std_628;embedding_std_929
sam3,87,3,MI2020__panicle_length_cm,panicle,0.19740072281494347,0.0001706022277740849,358,2,0.1778739688712823,embedding_std_628;embedding_std_929
sam3,87,4,NE2020__seed_mass_g,yield,-0.1601477411514307,0.004571906828007138,312,2,0.1778739688712823,embedding_std_628;embedding_std_929
sam3,87,5,NE2021__rachis_length_cm,panicle,0.15358043787624764,0.006743953754954144,310,2,0.1778739688712823,embedding_std_628;embedding_std_929
sam3,88,1,NE2025_image__log_leaf_pixels,image_leaf_size,-0.4483274972288904,1.197608853036099e-48,960,2,0.8278303531330014,embedding_std_287;embedding_std_922
sam3,88,2,NE2025_image__leaf_pixels,image_leaf_size,-0.4397098558307871,1.1739337450393429e-46,960,2,0.8278303531330014,embedding_std_287;embedding_std_922
sam3,88,3,NE2025_image__percentUnhealthy,disease_severity,0.3723221829766646,5.783792112428807e-33,961,2,0.8278303531330014,embedding_std_287;embedding_std_922
sam3,88,4,NE2025__seed_mass_g,yield,-0.3429602029764639,5.748047389786112e-26,890,2,0.8278303531330014,embedding_std_287;embedding_std_922
sam3,88,5,NE2025_image__human_score,disease_severity,0.33295259268261934,6.019892549098633e-17,598,2,0.8278303531330014,embedding_std_287;embedding_std_922
sam3,89,1,NE2025__seed_green_intensity,seed_color,-0.21115856349477594,0.00018473092153925344,309,2,0.40679361011011667,embedding_std_618;embedding_std_904
sam3,89,2,NE2025__seed_red_intensity,seed_color,-0.21088686470623472,0.00018838105924713443,309,2,0.40679361011011667,embedding_std_618;embedding_std_904
sam3,89,3,NE2025__seed_blue_intensity,seed_color,-0.21085757980687095,0.00018877848924086775,309,2,0.40679361011011667,embedding_std_618;embedding_std_904
sam3,89,4,AL2022__starch_pct,composition,-0.19811890835292087,0.00016133462891378554,358,2,0.40679361011011667,embedding_std_618;embedding_std_904
sam3,89,5,NE2021__starch_pct,composition,-0.19084479932830378,7.540143034867685e-08,782,2,0.40679361011011667,embedding_std_618;embedding_std_904
sam3,90,1,NE2025_image__leaf_pixels,image_leaf_size,-0.5551020467679609,1.0839426543957546e-78,960,2,0.3186513072653889,embedding_mean_276;embedding_std_885
sam3,90,2,NE2025_image__log_leaf_pixels,image_leaf_size,-0.5519022309589031,1.2584753186260774e-77,960,2,0.3186513072653889,embedding_mean_276;embedding_std_885
sam3,90,3,NE2020__stem_diameter_lower_mm,architecture,-0.34225882388795903,4.110571679485755e-10,316,2,0.3186513072653889,embedding_mean_276;embedding_std_885
sam3,90,4,NE2021__stem_diameter_lower_mm,architecture,-0.33315603621611933,1.195541339334113e-10,355,2,0.3186513072653889,embedding_mean_276;embedding_std_885
sam3,90,5,MI2021__leaf_width_cm,architecture,-0.3276282273358222,1.6676850777157286e-10,362,2,0.3186513072653889,embedding_mean_276;embedding_std_885
sam3,91,1,NE2025_image__leaf_pixels,image_leaf_size,-0.34331569616841323,6.071015256422615e-28,960,2,0.402074385876005,embedding_mean_826;embedding_std_840
sam3,91,2,NE2025_image__log_leaf_pixels,image_leaf_size,-0.3331843326202982,2.5473667293983202e-26,960,2,0.402074385876005,embedding_mean_826;embedding_std_840
sam3,91,3,NE2025_image__human_score,disease_severity,0.2663981636464214,3.5703389910892733e-11,598,2,0.402074385876005,embedding_mean_826;embedding_std_840
sam3,91,4,NE2020__leaf_width_cm,architecture,-0.23324350022177115,2.736294611827655e-05,317,2,0.402074385876005,embedding_mean_826;embedding_std_840
sam3,91,5,NE2025_image__percentUnhealthy,disease_severity,0.21476857790820178,1.7222505819300294e-11,961,2,0.402074385876005,embedding_mean_826;embedding_std_840
sam3,92,1,NE2025_image__percentUnhealthy,disease_severity,0.4387069893376345,1.782543700397085e-46,961,3,0.6008155193200176,embedding_std_335;embedding_std_344;embedding_std_837
sam3,92,2,NE2025_image__human_score,disease_severity,0.3945926249566169,1.0225021581032286e-23,598,3,0.6008155193200176,embedding_std_335;embedding_std_344;embedding_std_837
sam3,92,3,NE2025__seed_red_intensity,seed_color,-0.2158679413737048,0.00013108030433344934,309,3,0.6008155193200176,embedding_std_335;embedding_std_344;embedding_std_837
sam3,92,4,NE2020__leaf_angle_median_degrees,architecture,0.21184757782886016,0.00014112058325892776,318,3,0.6008155193200176,embedding_std_335;embedding_std_344;embedding_std_837
sam3,92,5,NE2023__single_panicle_mass_g,yield,-0.19876625966497538,0.00021615012853265397,342,3,0.6008155193200176,embedding_std_335;embedding_std_344;embedding_std_837
sam3,93,1,NE2025_image__percentUnhealthy,disease_severity,-0.2662932724651106,4.603215467607236e-17,961,2,0.03754362165376899,embedding_std_388;embedding_std_810
sam3,93,2,NE2025_image__human_score,disease_severity,-0.2331282814678037,7.98991033704219e-09,598,2,0.03754362165376899,embedding_std_388;embedding_std_810
sam3,93,3,NE2025_image__leaf_pixels,image_leaf_size,-0.16042838636095091,5.834600916599328e-07,960,2,0.03754362165376899,embedding_std_388;embedding_std_810
sam3,93,4,NE2025_image__log_leaf_pixels,image_leaf_size,-0.15457044294846076,1.49504221647313e-06,960,2,0.03754362165376899,embedding_std_388;embedding_std_810
sam3,93,5,MI2020__total_plot_dry_weight_g,biomass,0.15316226926977744,0.0037698151068488797,356,2,0.03754362165376899,embedding_std_388;embedding_std_810
sam3,94,1,NE2025_image__human_score,disease_severity,-0.28572508387406115,1.0675689378222172e-12,598,1,,embedding_mean_207
sam3,94,2,NE2023__chlorophyll_concentration_umol_per_m2,physiology,0.24070652065776893,6.339336156954656e-06,344,1,,embedding_mean_207
sam3,94,3,NE2025_image__percentUnhealthy,disease_severity,-0.20260447444810015,2.321453001403549e-10,961,1,,embedding_mean_207
sam3,94,4,MI2021__panicle_length_cm,panicle,0.19868506328426247,0.0001417064977138117,362,1,,embedding_mean_207
sam3,94,5,MI2020__panicle_length_cm,panicle,0.19418875344353345,0.00021848668530864145,358,1,,embedding_mean_207
sam3,95,1,NE2025_image__human_score,disease_severity,0.2696599425182088,2.012986395292788e-11,598,1,,embedding_std_776
sam3,95,2,NE2025_image__percentUnhealthy,disease_severity,0.2143211734110779,1.9005174745626546e-11,961,1,,embedding_std_776
sam3,95,3,AL2022__ash_pct,composition,0.20798595319036367,7.340839070847787e-05,358,1,,embedding_std_776
sam3,95,4,NE2020__flag_leaf_width_cm,architecture,-0.19712248095387633,0.00042366389499677766,316,1,,embedding_std_776
sam3,95,5,NE2023__ash_pct,composition,0.19298137011937197,0.0007324859756139217,303,1,,embedding_std_776
sam3,96,1,NE2025_image__leaf_pixels,image_leaf_size,-0.580250485066453,1.7728439588727082e-87,960,2,0.6995042144978943,embedding_std_286;embedding_std_751
sam3,96,2,NE2025_image__log_leaf_pixels,image_leaf_size,-0.5768938522314018,2.9225097001893216e-86,960,2,0.6995042144978943,embedding_std_286;embedding_std_751
sam3,96,3,MI2020__leaf_width_cm,architecture,-0.3436409260620988,2.3268728220062326e-11,358,2,0.6995042144978943,embedding_std_286;embedding_std_751
sam3,96,4,NE2020__leaf_width_cm,architecture,-0.3100597351047276,1.7183267724557904e-08,317,2,0.6995042144978943,embedding_std_286;embedding_std_751
sam3,96,5,NE2021__days_to_flower,phenology,-0.3099569705510899,7.884979693806649e-20,825,2,0.6995042144978943,embedding_std_286;embedding_std_751
