trait,broad_sense_h2,embedding_stat,embedding_index,n_markers_tested,min_p,n_significant_effective_bonferroni,n_q_lt_0_05_within_trait,chunk,chunk_elapsed_seconds,chunk_elapsed_seconds_per_trait,effective_markers,effective_bonferroni_threshold,has_hit
embedding_mean_298,0.48991549366536963,mean,298,4920234,8.71789258653343e-08,0,0,10,463.5338311230298,14.485432222594682,3169884,1.5773447861183564e-08,False
embedding_mean_299,0.320529103290397,mean,299,4920234,2.5642039589477242e-08,0,41,10,463.5338311230298,14.485432222594682,3169884,1.5773447861183564e-08,False
embedding_mean_300,0.3344599282411484,mean,300,4920234,8.152999635725981e-11,140,44048,10,463.5338311230298,14.485432222594682,3169884,1.5773447861183564e-08,True
embedding_mean_301,0.2906455993300129,mean,301,4920234,1.975289176997459e-08,0,0,10,463.5338311230298,14.485432222594682,3169884,1.5773447861183564e-08,False
embedding_mean_302,0.285790110773837,mean,302,4920234,5.286914649731517e-11,31,604,10,463.5338311230298,14.485432222594682,3169884,1.5773447861183564e-08,True
embedding_mean_303,0.4430707951087309,mean,303,4920234,9.980671833724721e-08,0,0,10,463.5338311230298,14.485432222594682,3169884,1.5773447861183564e-08,False
embedding_mean_304,0.2020820993246892,mean,304,4920234,9.816163881082881e-08,0,0,10,463.5338311230298,14.485432222594682,3169884,1.5773447861183564e-08,False
embedding_mean_305,0.3015320605536137,mean,305,4920234,4.0874372674259473e-08,0,0,10,463.5338311230298,14.485432222594682,3169884,1.5773447861183564e-08,False
embedding_mean_306,0.2511461492891366,mean,306,4920234,1.349162739863411e-07,0,0,10,463.5338311230298,14.485432222594682,3169884,1.5773447861183564e-08,False
embedding_mean_307,0.261078449423771,mean,307,4920234,2.231485559704713e-07,0,0,10,463.5338311230298,14.485432222594682,3169884,1.5773447861183564e-08,False
embedding_mean_308,0.22893922260322255,mean,308,4920234,1.0307421499131556e-10,42,496,10,463.5338311230298,14.485432222594682,3169884,1.5773447861183564e-08,True
embedding_mean_309,0.3707173934904905,mean,309,4920234,2.2628756947579125e-08,0,4,10,463.5338311230298,14.485432222594682,3169884,1.5773447861183564e-08,False
embedding_mean_310,0.3755094121428164,mean,310,4920234,1.222736547248321e-07,0,0,10,463.5338311230298,14.485432222594682,3169884,1.5773447861183564e-08,False
embedding_mean_311,0.24959409995812368,mean,311,4920234,5.302147412974826e-08,0,0,10,463.5338311230298,14.485432222594682,3169884,1.5773447861183564e-08,False
embedding_mean_312,0.3523216247813768,mean,312,4920234,2.6348432218640526e-08,0,0,10,463.5338311230298,14.485432222594682,3169884,1.5773447861183564e-08,False
embedding_mean_313,0.3320369653024098,mean,313,4920234,2.3520208508151602e-07,0,0,10,463.5338311230298,14.485432222594682,3169884,1.5773447861183564e-08,False
embedding_mean_314,0.33175039802027795,mean,314,4920234,5.552578529842473e-09,2,4,10,463.5338311230298,14.485432222594682,3169884,1.5773447861183564e-08,True
embedding_mean_315,0.3110802329237879,mean,315,4920234,1.195935136978435e-08,1,0,10,463.5338311230298,14.485432222594682,3169884,1.5773447861183564e-08,True
embedding_mean_316,0.33224781242878476,mean,316,4920234,1.0822231765559684e-07,0,0,10,463.5338311230298,14.485432222594682,3169884,1.5773447861183564e-08,False
embedding_mean_317,0.30493055111780176,mean,317,4920234,8.543771521800582e-07,0,0,10,463.5338311230298,14.485432222594682,3169884,1.5773447861183564e-08,False
embedding_mean_318,0.4681365843446224,mean,318,4920234,3.2923074969990474e-08,0,0,10,463.5338311230298,14.485432222594682,3169884,1.5773447861183564e-08,False
embedding_mean_319,0.3117937212630957,mean,319,4920234,5.581198781402852e-08,0,0,10,463.5338311230298,14.485432222594682,3169884,1.5773447861183564e-08,False
embedding_mean_320,0.24008300884789294,mean,320,4920234,1.2861777845585876e-08,2,3,11,461.446999746142,14.420218742066936,3169884,1.5773447861183564e-08,True
embedding_mean_321,0.2903409733535942,mean,321,4920234,1.6316546013228274e-07,0,0,11,461.446999746142,14.420218742066936,3169884,1.5773447861183564e-08,False
embedding_mean_322,0.3335704939166768,mean,322,4920234,7.472907835925093e-08,0,0,11,461.446999746142,14.420218742066936,3169884,1.5773447861183564e-08,False
embedding_mean_323,0.3942741094316186,mean,323,4920234,2.6637575655591473e-09,1,1,11,461.446999746142,14.420218742066936,3169884,1.5773447861183564e-08,True
embedding_mean_324,0.2521232049757197,mean,324,4920234,3.965192625148468e-09,2,6,11,461.446999746142,14.420218742066936,3169884,1.5773447861183564e-08,True
embedding_mean_325,0.2791642699568221,mean,325,4920234,2.8597436218110375e-07,0,0,11,461.446999746142,14.420218742066936,3169884,1.5773447861183564e-08,False
embedding_mean_326,0.25224390841100786,mean,326,4920234,1.34809630641676e-08,1,334,11,461.446999746142,14.420218742066936,3169884,1.5773447861183564e-08,True
embedding_mean_327,0.23017366888909116,mean,327,4920234,1.3923431267776944e-08,1,0,11,461.446999746142,14.420218742066936,3169884,1.5773447861183564e-08,True
embedding_mean_328,0.2558995008465923,mean,328,4920234,3.2369536412720946e-07,0,0,11,461.446999746142,14.420218742066936,3169884,1.5773447861183564e-08,False
embedding_mean_329,0.18187901394058262,mean,329,4920234,9.673809059990576e-09,1,569,11,461.446999746142,14.420218742066936,3169884,1.5773447861183564e-08,True
embedding_mean_330,0.34608644900059793,mean,330,4920234,6.492594467190202e-08,0,0,11,461.446999746142,14.420218742066936,3169884,1.5773447861183564e-08,False
embedding_mean_331,0.45035560321729257,mean,331,4920234,1.6520748315200675e-08,0,75,11,461.446999746142,14.420218742066936,3169884,1.5773447861183564e-08,False
embedding_mean_332,0.23721824988517926,mean,332,4920234,3.929410999827392e-10,39,393,11,461.446999746142,14.420218742066936,3169884,1.5773447861183564e-08,True
embedding_mean_333,0.25255036514186513,mean,333,4920234,2.6141021484971992e-08,0,0,11,461.446999746142,14.420218742066936,3169884,1.5773447861183564e-08,False
embedding_mean_334,0.45333282176247996,mean,334,4920234,2.3371999553100973e-08,0,0,11,461.446999746142,14.420218742066936,3169884,1.5773447861183564e-08,False
embedding_mean_335,0.26178167323985957,mean,335,4920234,1.0855323940908512e-11,307,2671,11,461.446999746142,14.420218742066936,3169884,1.5773447861183564e-08,True
embedding_mean_336,0.2746359910727114,mean,336,4920234,1.5779804366954364e-07,0,0,11,461.446999746142,14.420218742066936,3169884,1.5773447861183564e-08,False
embedding_mean_337,0.39862111274171247,mean,337,4920234,7.834209907388569e-09,1,17,11,461.446999746142,14.420218742066936,3169884,1.5773447861183564e-08,True
embedding_mean_338,0.2648251728731581,mean,338,4920234,7.23968772551097e-08,0,0,11,461.446999746142,14.420218742066936,3169884,1.5773447861183564e-08,False
embedding_mean_339,0.28891569900312425,mean,339,4920234,9.173717524356382e-09,1,73,11,461.446999746142,14.420218742066936,3169884,1.5773447861183564e-08,True
embedding_mean_340,0.3009066129643701,mean,340,4920234,9.950400881363186e-09,3,189,11,461.446999746142,14.420218742066936,3169884,1.5773447861183564e-08,True
embedding_mean_341,0.336934995741524,mean,341,4920234,1.4293208111135598e-07,0,0,11,461.446999746142,14.420218742066936,3169884,1.5773447861183564e-08,False
embedding_mean_342,0.16502957704085863,mean,342,4920234,3.85151102382341e-08,0,0,11,461.446999746142,14.420218742066936,3169884,1.5773447861183564e-08,False
embedding_mean_343,0.3316728780984733,mean,343,4920234,8.11482241100215e-08,0,0,11,461.446999746142,14.420218742066936,3169884,1.5773447861183564e-08,False
embedding_mean_344,0.36328427577029,mean,344,4920234,1.8943086992901183e-08,0,0,11,461.446999746142,14.420218742066936,3169884,1.5773447861183564e-08,False
embedding_mean_345,0.4518157833877518,mean,345,4920234,1.465708872987763e-07,0,0,11,461.446999746142,14.420218742066936,3169884,1.5773447861183564e-08,False
embedding_mean_346,0.5020063125324351,mean,346,4920234,6.384188933541695e-08,0,0,11,461.446999746142,14.420218742066936,3169884,1.5773447861183564e-08,False
embedding_mean_347,0.251177228042034,mean,347,4920234,2.338352142594861e-07,0,0,11,461.446999746142,14.420218742066936,3169884,1.5773447861183564e-08,False
embedding_mean_348,0.30367504566718323,mean,348,4920234,1.4321068464312884e-07,0,0,11,461.446999746142,14.420218742066936,3169884,1.5773447861183564e-08,False
embedding_mean_349,0.1616112355778699,mean,349,4920234,9.024836644980893e-09,2,4,11,461.446999746142,14.420218742066936,3169884,1.5773447861183564e-08,True
embedding_mean_350,0.4225433263667424,mean,350,4920234,6.144299325009796e-07,0,0,11,461.446999746142,14.420218742066936,3169884,1.5773447861183564e-08,False
embedding_mean_351,0.2832571228569437,mean,351,4920234,6.4219160350849005e-09,2,6,11,461.446999746142,14.420218742066936,3169884,1.5773447861183564e-08,True
embedding_mean_352,0.4063697507997733,mean,352,4920234,7.097957130816563e-08,0,0,12,431.7819922841154,13.493187258878606,3169884,1.5773447861183564e-08,False
embedding_mean_353,0.27421438929356695,mean,353,4920234,1.2825796876166933e-08,1,0,12,431.7819922841154,13.493187258878606,3169884,1.5773447861183564e-08,True
embedding_mean_354,0.35360435964857667,mean,354,4920234,1.0531313742738087e-07,0,0,12,431.7819922841154,13.493187258878606,3169884,1.5773447861183564e-08,False
embedding_mean_355,0.32984338961531084,mean,355,4920234,5.358358588704325e-08,0,0,12,431.7819922841154,13.493187258878606,3169884,1.5773447861183564e-08,False
embedding_mean_356,0.29512589092901864,mean,356,4920234,8.478849248057428e-08,0,0,12,431.7819922841154,13.493187258878606,3169884,1.5773447861183564e-08,False
embedding_mean_357,0.3411990863137861,mean,357,4920234,6.277540076109379e-10,12,2943,12,431.7819922841154,13.493187258878606,3169884,1.5773447861183564e-08,True
embedding_mean_358,0.34206677798256035,mean,358,4920234,1.5657847108105637e-07,0,0,12,431.7819922841154,13.493187258878606,3169884,1.5773447861183564e-08,False
embedding_mean_359,0.3553920326517889,mean,359,4920234,6.69473742418003e-10,3,19,12,431.7819922841154,13.493187258878606,3169884,1.5773447861183564e-08,True
embedding_mean_360,0.2902626634607373,mean,360,4920234,7.822639665418625e-08,0,0,12,431.7819922841154,13.493187258878606,3169884,1.5773447861183564e-08,False
embedding_mean_361,0.3194641780812193,mean,361,4920234,8.687392424816525e-08,0,0,12,431.7819922841154,13.493187258878606,3169884,1.5773447861183564e-08,False
embedding_mean_362,0.3495288020328973,mean,362,4920234,1.1958422185738406e-07,0,0,12,431.7819922841154,13.493187258878606,3169884,1.5773447861183564e-08,False
embedding_mean_363,0.2119201036055165,mean,363,4920234,2.8517818969663045e-07,0,0,12,431.7819922841154,13.493187258878606,3169884,1.5773447861183564e-08,False
embedding_mean_364,0.3060105318872037,mean,364,4920234,1.7612425775909075e-08,0,139,12,431.7819922841154,13.493187258878606,3169884,1.5773447861183564e-08,False
embedding_mean_365,0.2575919726016397,mean,365,4920234,9.506083481846078e-09,3,12,12,431.7819922841154,13.493187258878606,3169884,1.5773447861183564e-08,True
embedding_mean_366,0.41188979780040397,mean,366,4920234,8.796905695016232e-08,0,0,12,431.7819922841154,13.493187258878606,3169884,1.5773447861183564e-08,False
embedding_mean_367,0.5001302348420225,mean,367,4920234,3.9080480603018045e-08,0,0,12,431.7819922841154,13.493187258878606,3169884,1.5773447861183564e-08,False
embedding_mean_368,0.2805939958251724,mean,368,4920234,2.3482607851297242e-07,0,0,12,431.7819922841154,13.493187258878606,3169884,1.5773447861183564e-08,False
embedding_mean_369,0.3959400953932438,mean,369,4920234,8.671939445879244e-08,0,0,12,431.7819922841154,13.493187258878606,3169884,1.5773447861183564e-08,False
embedding_mean_370,0.45318975456538146,mean,370,4920234,1.0170996947669217e-07,0,0,12,431.7819922841154,13.493187258878606,3169884,1.5773447861183564e-08,False
embedding_mean_371,0.36810289115753264,mean,371,4920234,1.6376480934545556e-07,0,0,12,431.7819922841154,13.493187258878606,3169884,1.5773447861183564e-08,False
embedding_mean_372,0.5763127697150211,mean,372,4920234,1.0830783238660573e-07,0,0,12,431.7819922841154,13.493187258878606,3169884,1.5773447861183564e-08,False
embedding_mean_373,0.4165050349772711,mean,373,4920234,1.4711165984763662e-08,1,2,12,431.7819922841154,13.493187258878606,3169884,1.5773447861183564e-08,True
embedding_mean_374,0.38487513138596,mean,374,4920234,3.7051898232511736e-08,0,0,12,431.7819922841154,13.493187258878606,3169884,1.5773447861183564e-08,False
embedding_mean_375,0.21280934129479406,mean,375,4920234,3.3674787082823804e-09,7,973,12,431.7819922841154,13.493187258878606,3169884,1.5773447861183564e-08,True
embedding_mean_376,0.2937030957995651,mean,376,4920234,1.5051681233875934e-08,1,5,12,431.7819922841154,13.493187258878606,3169884,1.5773447861183564e-08,True
embedding_mean_377,0.24381932618347527,mean,377,4920234,1.0344916226399951e-08,1,11,12,431.7819922841154,13.493187258878606,3169884,1.5773447861183564e-08,True
embedding_mean_378,0.2204819146441045,mean,378,4920234,2.654173703767563e-08,0,0,12,431.7819922841154,13.493187258878606,3169884,1.5773447861183564e-08,False
embedding_mean_379,0.42917259772735383,mean,379,4920234,4.100118243416493e-08,0,0,12,431.7819922841154,13.493187258878606,3169884,1.5773447861183564e-08,False
embedding_mean_380,0.28059681991137014,mean,380,4920234,2.367378665358721e-07,0,0,12,431.7819922841154,13.493187258878606,3169884,1.5773447861183564e-08,False
embedding_mean_381,0.2969604120286592,mean,381,4920234,1.2611666842686777e-08,1,301,12,431.7819922841154,13.493187258878606,3169884,1.5773447861183564e-08,True
embedding_mean_382,0.3760053065556739,mean,382,4920234,2.27505244647126e-07,0,0,12,431.7819922841154,13.493187258878606,3169884,1.5773447861183564e-08,False
embedding_mean_383,0.39253934840299737,mean,383,4920234,1.8030779570373435e-08,0,0,12,431.7819922841154,13.493187258878606,3169884,1.5773447861183564e-08,False
embedding_mean_384,0.2282667487963848,mean,384,4920234,2.3690137905341163e-07,0,0,13,425.2021266471129,13.287566457722278,3169884,1.5773447861183564e-08,False
embedding_mean_385,0.37548778621572565,mean,385,4920234,4.236452660218703e-08,0,0,13,425.2021266471129,13.287566457722278,3169884,1.5773447861183564e-08,False
embedding_mean_386,0.2863571757344873,mean,386,4920234,3.280411089305672e-07,0,0,13,425.2021266471129,13.287566457722278,3169884,1.5773447861183564e-08,False
embedding_mean_387,0.34327290165416285,mean,387,4920234,5.3356975430208366e-08,0,0,13,425.2021266471129,13.287566457722278,3169884,1.5773447861183564e-08,False
embedding_mean_388,0.3778946312596096,mean,388,4920234,2.560060910182316e-08,0,91,13,425.2021266471129,13.287566457722278,3169884,1.5773447861183564e-08,False
embedding_mean_389,0.2258311261458634,mean,389,4920234,2.387470041496387e-07,0,0,13,425.2021266471129,13.287566457722278,3169884,1.5773447861183564e-08,False
embedding_mean_390,0.3378462514295004,mean,390,4920234,2.1702058300213557e-07,0,0,13,425.2021266471129,13.287566457722278,3169884,1.5773447861183564e-08,False
embedding_mean_391,0.3415881324464925,mean,391,4920234,2.3296934733758594e-10,13,1115,13,425.2021266471129,13.287566457722278,3169884,1.5773447861183564e-08,True
embedding_mean_392,0.34693459001490656,mean,392,4920234,9.351018744459793e-08,0,0,13,425.2021266471129,13.287566457722278,3169884,1.5773447861183564e-08,False
embedding_mean_393,0.2837608576885551,mean,393,4920234,1.0037741884062829e-07,0,0,13,425.2021266471129,13.287566457722278,3169884,1.5773447861183564e-08,False
embedding_mean_394,0.38196464818164233,mean,394,4920234,7.250766793861915e-08,0,0,13,425.2021266471129,13.287566457722278,3169884,1.5773447861183564e-08,False
embedding_mean_395,0.3462141851455998,mean,395,4920234,6.606612702846502e-07,0,0,13,425.2021266471129,13.287566457722278,3169884,1.5773447861183564e-08,False
embedding_mean_396,0.08343568297757532,mean,396,4920234,1.0158518046722897e-07,0,0,13,425.2021266471129,13.287566457722278,3169884,1.5773447861183564e-08,False
embedding_mean_397,0.2577087871366614,mean,397,4920234,2.7603047231870857e-07,0,0,13,425.2021266471129,13.287566457722278,3169884,1.5773447861183564e-08,False
embedding_mean_398,0.2764230983980256,mean,398,4920234,1.312091344606186e-07,0,0,13,425.2021266471129,13.287566457722278,3169884,1.5773447861183564e-08,False
embedding_mean_399,0.3925673437436916,mean,399,4920234,1.3407242732012294e-08,1,0,13,425.2021266471129,13.287566457722278,3169884,1.5773447861183564e-08,True
embedding_mean_400,0.2193115383751011,mean,400,4920234,2.2639187872079647e-08,0,0,13,425.2021266471129,13.287566457722278,3169884,1.5773447861183564e-08,False
embedding_mean_401,0.2709732423568314,mean,401,4920234,5.328496541747527e-08,0,0,13,425.2021266471129,13.287566457722278,3169884,1.5773447861183564e-08,False
embedding_mean_402,0.6025519100885969,mean,402,4920234,1.7913952998589917e-07,0,0,13,425.2021266471129,13.287566457722278,3169884,1.5773447861183564e-08,False
embedding_mean_403,0.32383325276794894,mean,403,4920234,3.689816467906533e-08,0,0,13,425.2021266471129,13.287566457722278,3169884,1.5773447861183564e-08,False
embedding_mean_404,0.21284795486912655,mean,404,4920234,3.101690900066637e-09,4,10,13,425.2021266471129,13.287566457722278,3169884,1.5773447861183564e-08,True
embedding_mean_405,0.14774850398760775,mean,405,4920234,1.828545243862824e-07,0,0,13,425.2021266471129,13.287566457722278,3169884,1.5773447861183564e-08,False
embedding_mean_406,0.27907367927450294,mean,406,4920234,1.342855896964556e-10,3,2135,13,425.2021266471129,13.287566457722278,3169884,1.5773447861183564e-08,True
embedding_mean_407,0.3793355200385833,mean,407,4920234,7.559166301041378e-08,0,0,13,425.2021266471129,13.287566457722278,3169884,1.5773447861183564e-08,False
embedding_mean_408,0.22540687174183702,mean,408,4920234,1.1924215441723268e-10,8,80,13,425.2021266471129,13.287566457722278,3169884,1.5773447861183564e-08,True
embedding_mean_409,0.3086067748311775,mean,409,4920234,1.979204788696427e-07,0,0,13,425.2021266471129,13.287566457722278,3169884,1.5773447861183564e-08,False
embedding_mean_410,0.3524493645160923,mean,410,4920234,4.399655173345554e-09,2,6,13,425.2021266471129,13.287566457722278,3169884,1.5773447861183564e-08,True
embedding_mean_411,0.30921530453403245,mean,411,4920234,1.6431333088950297e-07,0,0,13,425.2021266471129,13.287566457722278,3169884,1.5773447861183564e-08,False
embedding_mean_412,0.2733210303697029,mean,412,4920234,1.9505591856734953e-09,2,53,13,425.2021266471129,13.287566457722278,3169884,1.5773447861183564e-08,True
embedding_mean_413,0.2769590276345933,mean,413,4920234,1.1528066552153731e-08,4,361,13,425.2021266471129,13.287566457722278,3169884,1.5773447861183564e-08,True
embedding_mean_414,0.3581452159140721,mean,414,4920234,2.5286522918091044e-09,3,767,13,425.2021266471129,13.287566457722278,3169884,1.5773447861183564e-08,True
embedding_mean_415,0.2277752588020591,mean,415,4920234,2.9914344934752774e-08,0,0,13,425.2021266471129,13.287566457722278,3169884,1.5773447861183564e-08,False
embedding_mean_416,0.3739912298083088,mean,416,4920234,3.0261184925340185e-08,0,0,14,441.8395966028329,13.807487393838528,3169884,1.5773447861183564e-08,False
embedding_mean_417,0.4042676111395565,mean,417,4920234,3.664736166700563e-08,0,0,14,441.8395966028329,13.807487393838528,3169884,1.5773447861183564e-08,False
embedding_mean_418,0.1913201326003291,mean,418,4920234,4.860514109560441e-07,0,0,14,441.8395966028329,13.807487393838528,3169884,1.5773447861183564e-08,False
embedding_mean_419,0.3698662222843773,mean,419,4920234,1.2256149845437362e-08,1,3,14,441.8395966028329,13.807487393838528,3169884,1.5773447861183564e-08,True
embedding_mean_420,0.4435471724032599,mean,420,4920234,2.5904873180740197e-08,0,5,14,441.8395966028329,13.807487393838528,3169884,1.5773447861183564e-08,False
embedding_mean_421,0.1901768519774365,mean,421,4920234,8.771791680141384e-10,2,100,14,441.8395966028329,13.807487393838528,3169884,1.5773447861183564e-08,True
embedding_mean_422,0.4453307522409762,mean,422,4920234,3.421594756466049e-08,0,0,14,441.8395966028329,13.807487393838528,3169884,1.5773447861183564e-08,False
embedding_mean_423,0.4937156021128261,mean,423,4920234,3.54963480678437e-08,0,0,14,441.8395966028329,13.807487393838528,3169884,1.5773447861183564e-08,False
embedding_mean_424,0.3501829795542946,mean,424,4920234,2.4368510758449566e-10,5,7,14,441.8395966028329,13.807487393838528,3169884,1.5773447861183564e-08,True
embedding_mean_425,0.27704227718564267,mean,425,4920234,3.3418957316033094e-07,0,0,14,441.8395966028329,13.807487393838528,3169884,1.5773447861183564e-08,False
embedding_mean_426,0.3346729280663665,mean,426,4920234,1.5800783254866547e-08,0,7,14,441.8395966028329,13.807487393838528,3169884,1.5773447861183564e-08,False
embedding_mean_427,0.26454854614686013,mean,427,4920234,1.53823456013651e-07,0,0,14,441.8395966028329,13.807487393838528,3169884,1.5773447861183564e-08,False
embedding_mean_428,0.32582270677299213,mean,428,4920234,4.7270204491759785e-08,0,1973,14,441.8395966028329,13.807487393838528,3169884,1.5773447861183564e-08,False
embedding_mean_429,0.3889939154202646,mean,429,4920234,2.7132525805904e-08,0,0,14,441.8395966028329,13.807487393838528,3169884,1.5773447861183564e-08,False
embedding_mean_430,0.2059172854518032,mean,430,4920234,5.011173005037319e-09,2,14,14,441.8395966028329,13.807487393838528,3169884,1.5773447861183564e-08,True
embedding_mean_431,0.1282180342823961,mean,431,4920234,6.889703474176564e-07,0,0,14,441.8395966028329,13.807487393838528,3169884,1.5773447861183564e-08,False
embedding_mean_432,0.21347865993843837,mean,432,4920234,4.781114132511278e-09,2,99,14,441.8395966028329,13.807487393838528,3169884,1.5773447861183564e-08,True
embedding_mean_433,0.3788647654955334,mean,433,4920234,1.6304787451204251e-09,3,71,14,441.8395966028329,13.807487393838528,3169884,1.5773447861183564e-08,True
embedding_mean_434,0.3752455519167015,mean,434,4920234,2.7685271476484617e-08,0,0,14,441.8395966028329,13.807487393838528,3169884,1.5773447861183564e-08,False
embedding_mean_435,0.3486862753082907,mean,435,4920234,2.763971527280911e-07,0,0,14,441.8395966028329,13.807487393838528,3169884,1.5773447861183564e-08,False
embedding_mean_436,0.5043680596460396,mean,436,4920234,5.225372696899228e-08,0,0,14,441.8395966028329,13.807487393838528,3169884,1.5773447861183564e-08,False
embedding_mean_437,0.30105188541978106,mean,437,4920234,2.7387167829410492e-08,0,11,14,441.8395966028329,13.807487393838528,3169884,1.5773447861183564e-08,False
embedding_mean_438,0.3073941931485124,mean,438,4920234,1.9681912603244774e-08,0,0,14,441.8395966028329,13.807487393838528,3169884,1.5773447861183564e-08,False
embedding_mean_439,0.37727645198647397,mean,439,4920234,2.4041370738253266e-08,0,4,14,441.8395966028329,13.807487393838528,3169884,1.5773447861183564e-08,False
embedding_mean_440,0.31512159037073184,mean,440,4920234,6.076006703930799e-09,3,5,14,441.8395966028329,13.807487393838528,3169884,1.5773447861183564e-08,True
embedding_mean_441,0.2857189550221201,mean,441,4920234,2.585560365674445e-10,2,2,14,441.8395966028329,13.807487393838528,3169884,1.5773447861183564e-08,True
embedding_mean_442,0.253871709964737,mean,442,4920234,8.313946548026124e-08,0,0,14,441.8395966028329,13.807487393838528,3169884,1.5773447861183564e-08,False
embedding_mean_443,0.3042610399775834,mean,443,4920234,2.003481063451193e-07,0,0,14,441.8395966028329,13.807487393838528,3169884,1.5773447861183564e-08,False
embedding_mean_444,0.29484771149592365,mean,444,4920234,3.2713558813474834e-08,0,0,14,441.8395966028329,13.807487393838528,3169884,1.5773447861183564e-08,False
embedding_mean_445,0.4541157093074698,mean,445,4920234,1.4193313439414884e-08,1,0,14,441.8395966028329,13.807487393838528,3169884,1.5773447861183564e-08,True
embedding_mean_446,0.4454515058774932,mean,446,4920234,8.903736984164226e-08,0,0,14,441.8395966028329,13.807487393838528,3169884,1.5773447861183564e-08,False
embedding_mean_447,0.2875725093727687,mean,447,4920234,1.4247379361675182e-07,0,0,14,441.8395966028329,13.807487393838528,3169884,1.5773447861183564e-08,False
embedding_mean_448,0.35123412354141137,mean,448,4920234,7.096549864298576e-08,0,0,15,454.9581543880049,14.217442324625154,3169884,1.5773447861183564e-08,False
embedding_mean_449,0.28925252480588665,mean,449,4920234,9.638879043463417e-08,0,0,15,454.9581543880049,14.217442324625154,3169884,1.5773447861183564e-08,False
embedding_mean_450,0.3753465015021941,mean,450,4920234,4.822698544853219e-08,0,0,15,454.9581543880049,14.217442324625154,3169884,1.5773447861183564e-08,False
embedding_mean_451,0.2723597196700294,mean,451,4920234,1.314608183054586e-08,1,0,15,454.9581543880049,14.217442324625154,3169884,1.5773447861183564e-08,True
embedding_mean_452,0.19792743837277813,mean,452,4920234,2.253591511003776e-06,0,0,15,454.9581543880049,14.217442324625154,3169884,1.5773447861183564e-08,False
embedding_mean_453,0.3952062213120036,mean,453,4920234,7.009288204945684e-11,28,481,15,454.9581543880049,14.217442324625154,3169884,1.5773447861183564e-08,True
embedding_mean_454,0.42036863761594306,mean,454,4920234,2.8586864517607063e-09,3,12,15,454.9581543880049,14.217442324625154,3169884,1.5773447861183564e-08,True
embedding_mean_455,0.36397826786258397,mean,455,4920234,5.484153409632678e-08,0,0,15,454.9581543880049,14.217442324625154,3169884,1.5773447861183564e-08,False
embedding_mean_456,0.380578444864731,mean,456,4920234,8.51774798620164e-08,0,0,15,454.9581543880049,14.217442324625154,3169884,1.5773447861183564e-08,False
embedding_mean_457,0.22041695134381584,mean,457,4920234,3.829173320247458e-07,0,0,15,454.9581543880049,14.217442324625154,3169884,1.5773447861183564e-08,False
embedding_mean_458,0.18253934921493475,mean,458,4920234,2.294991641137517e-09,2,2,15,454.9581543880049,14.217442324625154,3169884,1.5773447861183564e-08,True
embedding_mean_459,0.35189293657316595,mean,459,4920234,8.889365771225039e-08,0,0,15,454.9581543880049,14.217442324625154,3169884,1.5773447861183564e-08,False
embedding_mean_460,0.2795669722962503,mean,460,4920234,1.670153485888806e-07,0,0,15,454.9581543880049,14.217442324625154,3169884,1.5773447861183564e-08,False
embedding_mean_461,0.32829794726470884,mean,461,4920234,6.023705448502011e-08,0,0,15,454.9581543880049,14.217442324625154,3169884,1.5773447861183564e-08,False
embedding_mean_462,0.4666196182107944,mean,462,4920234,6.862585202495199e-08,0,0,15,454.9581543880049,14.217442324625154,3169884,1.5773447861183564e-08,False
embedding_mean_463,0.4577753258558598,mean,463,4920234,7.892798376480526e-08,0,0,15,454.9581543880049,14.217442324625154,3169884,1.5773447861183564e-08,False
embedding_mean_464,0.2799359137968446,mean,464,4920234,1.9229379248117256e-08,0,0,15,454.9581543880049,14.217442324625154,3169884,1.5773447861183564e-08,False
embedding_mean_465,0.28303949687898944,mean,465,4920234,7.03023948951778e-08,0,0,15,454.9581543880049,14.217442324625154,3169884,1.5773447861183564e-08,False
embedding_mean_466,0.3356058525440655,mean,466,4920234,7.758566535399235e-09,1,7,15,454.9581543880049,14.217442324625154,3169884,1.5773447861183564e-08,True
embedding_mean_467,0.2899610533942899,mean,467,4920234,7.065185742816299e-08,0,0,15,454.9581543880049,14.217442324625154,3169884,1.5773447861183564e-08,False
embedding_mean_468,0.3322888263511786,mean,468,4920234,8.778456222745693e-07,0,0,15,454.9581543880049,14.217442324625154,3169884,1.5773447861183564e-08,False
embedding_mean_469,0.26155490188870445,mean,469,4920234,9.981002285891905e-09,3,68,15,454.9581543880049,14.217442324625154,3169884,1.5773447861183564e-08,True
embedding_mean_470,0.2362364639317956,mean,470,4920234,2.7574603418932533e-08,0,86,15,454.9581543880049,14.217442324625154,3169884,1.5773447861183564e-08,False
embedding_mean_471,0.40651914634659453,mean,471,4920234,1.112253917586766e-07,0,0,15,454.9581543880049,14.217442324625154,3169884,1.5773447861183564e-08,False
embedding_mean_472,0.2339395758586605,mean,472,4920234,3.596093826192363e-07,0,0,15,454.9581543880049,14.217442324625154,3169884,1.5773447861183564e-08,False
embedding_mean_473,0.24974903995002998,mean,473,4920234,2.43796431668144e-08,0,410,15,454.9581543880049,14.217442324625154,3169884,1.5773447861183564e-08,False
embedding_mean_474,0.3535010889077606,mean,474,4920234,9.272055774813051e-10,30,37552,15,454.9581543880049,14.217442324625154,3169884,1.5773447861183564e-08,True
