trait,broad_sense_h2,embedding_stat,embedding_index,n_markers_tested,min_p,n_significant_effective_bonferroni,n_q_lt_0_05_within_trait,chunk,chunk_elapsed_seconds,chunk_elapsed_seconds_per_trait,effective_markers,effective_bonferroni_threshold,has_hit
dinov2_std_36,0.2621590210292559,std,36,4920234,1.5574912990371899e-09,10,810,34,395.63337398087606,12.363542936902377,3169884,1.5773447861183564e-08,True
dinov2_std_37,0.3666858840844111,std,37,4920234,1.613672603066801e-07,0,0,34,395.63337398087606,12.363542936902377,3169884,1.5773447861183564e-08,False
dinov2_std_38,0.3410592079993579,std,38,4920234,6.98766172686394e-07,0,0,34,395.63337398087606,12.363542936902377,3169884,1.5773447861183564e-08,False
dinov2_std_39,0.3257503212218937,std,39,4920234,9.779042389299036e-08,0,0,34,395.63337398087606,12.363542936902377,3169884,1.5773447861183564e-08,False
dinov2_std_40,0.3117713385674236,std,40,4920234,2.3159785514868492e-08,0,0,34,395.63337398087606,12.363542936902377,3169884,1.5773447861183564e-08,False
dinov2_std_41,0.4143630287997651,std,41,4920234,3.117971988790899e-11,317,6765,34,395.63337398087606,12.363542936902377,3169884,1.5773447861183564e-08,True
dinov2_std_42,0.1184117993031359,std,42,4920234,6.497677711461401e-08,0,0,34,395.63337398087606,12.363542936902377,3169884,1.5773447861183564e-08,False
dinov2_std_43,0.2478193895593119,std,43,4920234,1.188156847897732e-08,1,230,34,395.63337398087606,12.363542936902377,3169884,1.5773447861183564e-08,True
dinov2_std_44,0.3315924405774246,std,44,4920234,3.554660585584565e-07,0,0,34,395.63337398087606,12.363542936902377,3169884,1.5773447861183564e-08,False
dinov2_std_45,0.1561217422034725,std,45,4920234,6.522310641108959e-09,1,1,34,395.63337398087606,12.363542936902377,3169884,1.5773447861183564e-08,True
dinov2_std_46,0.4588516720388009,std,46,4920234,3.296604078904199e-09,1,1,34,395.63337398087606,12.363542936902377,3169884,1.5773447861183564e-08,True
dinov2_std_47,0.4640496001141608,std,47,4920234,1.5204514151420865e-07,0,0,34,395.63337398087606,12.363542936902377,3169884,1.5773447861183564e-08,False
dinov2_std_48,0.4657261788349222,std,48,4920234,5.8760934402841866e-08,0,0,34,395.63337398087606,12.363542936902377,3169884,1.5773447861183564e-08,False
dinov2_std_49,0.3694086204047651,std,49,4920234,4.973099410858362e-08,0,0,34,395.63337398087606,12.363542936902377,3169884,1.5773447861183564e-08,False
dinov2_std_50,0.6629738310449332,std,50,4920234,3.1095025252642086e-09,2,2,34,395.63337398087606,12.363542936902377,3169884,1.5773447861183564e-08,True
dinov2_std_51,0.4816019583016055,std,51,4920234,1.3033945509510635e-09,9,2487,34,395.63337398087606,12.363542936902377,3169884,1.5773447861183564e-08,True
dinov2_std_52,0.4278905639435562,std,52,4920234,7.28889809071288e-08,0,0,34,395.63337398087606,12.363542936902377,3169884,1.5773447861183564e-08,False
dinov2_std_53,0.2680095810347738,std,53,4920234,2.5739144748505565e-07,0,0,34,395.63337398087606,12.363542936902377,3169884,1.5773447861183564e-08,False
dinov2_std_54,0.4754351208116498,std,54,4920234,1.4665133252945474e-09,11,1654,34,395.63337398087606,12.363542936902377,3169884,1.5773447861183564e-08,True
dinov2_std_55,0.3522115465396873,std,55,4920234,1.3103935444080256e-07,0,0,34,395.63337398087606,12.363542936902377,3169884,1.5773447861183564e-08,False
dinov2_std_56,0.3118453491012387,std,56,4920234,1.9406801252211163e-08,0,0,34,395.63337398087606,12.363542936902377,3169884,1.5773447861183564e-08,False
dinov2_std_57,0.2420871688669736,std,57,4920234,6.88488358039201e-07,0,0,34,395.63337398087606,12.363542936902377,3169884,1.5773447861183564e-08,False
dinov2_std_58,0.2246620580100928,std,58,4920234,3.759036211751573e-07,0,0,34,395.63337398087606,12.363542936902377,3169884,1.5773447861183564e-08,False
dinov2_std_59,0.3210324241924771,std,59,4920234,3.3842492268613814e-07,0,0,34,395.63337398087606,12.363542936902377,3169884,1.5773447861183564e-08,False
dinov2_std_60,0.3982420091356961,std,60,4920234,1.920810507779965e-07,0,0,34,395.63337398087606,12.363542936902377,3169884,1.5773447861183564e-08,False
dinov2_std_61,0.264832529458176,std,61,4920234,2.481513708775867e-07,0,0,34,395.63337398087606,12.363542936902377,3169884,1.5773447861183564e-08,False
dinov2_std_62,0.2775020156872322,std,62,4920234,8.612134685053874e-08,0,0,34,395.63337398087606,12.363542936902377,3169884,1.5773447861183564e-08,False
dinov2_std_63,0.3564836187975567,std,63,4920234,3.7106645146530565e-09,2,8,34,395.63337398087606,12.363542936902377,3169884,1.5773447861183564e-08,True
dinov2_std_64,0.1969153377236464,std,64,4920234,2.7484571150063076e-09,7,1759,35,407.6182342797984,12.738069821243698,3169884,1.5773447861183564e-08,True
dinov2_std_65,0.2864301254177683,std,65,4920234,1.0571778703605456e-08,1,1044,35,407.6182342797984,12.738069821243698,3169884,1.5773447861183564e-08,True
dinov2_std_66,0.4412522226764458,std,66,4920234,2.591455562631913e-08,0,0,35,407.6182342797984,12.738069821243698,3169884,1.5773447861183564e-08,False
dinov2_std_67,0.3225165299618582,std,67,4920234,5.592002523108689e-08,0,0,35,407.6182342797984,12.738069821243698,3169884,1.5773447861183564e-08,False
dinov2_std_68,0.3244343612234789,std,68,4920234,4.515204390661672e-08,0,0,35,407.6182342797984,12.738069821243698,3169884,1.5773447861183564e-08,False
dinov2_std_69,0.3024832373644588,std,69,4920234,1.3325977328668874e-07,0,0,35,407.6182342797984,12.738069821243698,3169884,1.5773447861183564e-08,False
dinov2_std_70,0.4498252651625083,std,70,4920234,1.9721264183898026e-07,0,0,35,407.6182342797984,12.738069821243698,3169884,1.5773447861183564e-08,False
dinov2_std_71,0.2780574928868705,std,71,4920234,8.972534926259314e-08,0,0,35,407.6182342797984,12.738069821243698,3169884,1.5773447861183564e-08,False
dinov2_std_72,0.2891364729391968,std,72,4920234,1.6974018360048679e-10,80,2783,35,407.6182342797984,12.738069821243698,3169884,1.5773447861183564e-08,True
dinov2_std_73,0.3613575740769245,std,73,4920234,1.065284502383056e-07,0,0,35,407.6182342797984,12.738069821243698,3169884,1.5773447861183564e-08,False
dinov2_std_74,0.2943194329373187,std,74,4920234,3.0874757286533553e-11,234,3271,35,407.6182342797984,12.738069821243698,3169884,1.5773447861183564e-08,True
dinov2_std_75,2.214504153169472e-08,std,75,4920234,1.443104450134418e-07,0,0,35,407.6182342797984,12.738069821243698,3169884,1.5773447861183564e-08,False
dinov2_std_76,0.4520131493440439,std,76,4920234,1.5669972624662805e-07,0,0,35,407.6182342797984,12.738069821243698,3169884,1.5773447861183564e-08,False
dinov2_std_77,0.2555211510196173,std,77,4920234,6.61244727606619e-08,0,0,35,407.6182342797984,12.738069821243698,3169884,1.5773447861183564e-08,False
dinov2_std_78,0.4059290644924148,std,78,4920234,4.574188435185282e-09,2,22,35,407.6182342797984,12.738069821243698,3169884,1.5773447861183564e-08,True
dinov2_std_79,0.2807638553763922,std,79,4920234,4.013910587859797e-08,0,319,35,407.6182342797984,12.738069821243698,3169884,1.5773447861183564e-08,False
dinov2_std_80,0.4835376992036924,std,80,4920234,5.19614163997492e-10,17,1722,35,407.6182342797984,12.738069821243698,3169884,1.5773447861183564e-08,True
dinov2_std_81,0.4641699285388208,std,81,4920234,3.080077887902341e-08,0,0,35,407.6182342797984,12.738069821243698,3169884,1.5773447861183564e-08,False
dinov2_std_82,0.5691917868513022,std,82,4920234,1.5631970312351123e-08,1,19,35,407.6182342797984,12.738069821243698,3169884,1.5773447861183564e-08,True
dinov2_std_83,0.2223653631709199,std,83,4920234,9.622298024054795e-07,0,0,35,407.6182342797984,12.738069821243698,3169884,1.5773447861183564e-08,False
dinov2_std_84,0.5094510459292658,std,84,4920234,9.695137581616629e-08,0,0,35,407.6182342797984,12.738069821243698,3169884,1.5773447861183564e-08,False
dinov2_std_85,0.3708758698116317,std,85,4920234,5.929089756742436e-07,0,0,35,407.6182342797984,12.738069821243698,3169884,1.5773447861183564e-08,False
dinov2_std_86,0.2924683145725724,std,86,4920234,2.0396092075640922e-14,127,5982,35,407.6182342797984,12.738069821243698,3169884,1.5773447861183564e-08,True
dinov2_std_87,0.3567378360340062,std,87,4920234,5.705562050696473e-07,0,0,35,407.6182342797984,12.738069821243698,3169884,1.5773447861183564e-08,False
dinov2_std_88,0.3881811427742608,std,88,4920234,3.59167715372985e-10,2,19,35,407.6182342797984,12.738069821243698,3169884,1.5773447861183564e-08,True
dinov2_std_89,0.3379469671374889,std,89,4920234,1.3342543853682457e-07,0,0,35,407.6182342797984,12.738069821243698,3169884,1.5773447861183564e-08,False
dinov2_std_90,0.2035288412998972,std,90,4920234,4.841977953698977e-09,2,2,35,407.6182342797984,12.738069821243698,3169884,1.5773447861183564e-08,True
dinov2_std_91,0.3091343584132999,std,91,4920234,3.520110561410337e-07,0,0,35,407.6182342797984,12.738069821243698,3169884,1.5773447861183564e-08,False
dinov2_std_92,0.3804907162012482,std,92,4920234,3.845528475196208e-07,0,0,35,407.6182342797984,12.738069821243698,3169884,1.5773447861183564e-08,False
dinov2_std_93,0.3840590032828324,std,93,4920234,5.596101192284804e-10,47,1236,35,407.6182342797984,12.738069821243698,3169884,1.5773447861183564e-08,True
dinov2_std_94,0.353382549743671,std,94,4920234,1.0079567308747664e-07,0,0,35,407.6182342797984,12.738069821243698,3169884,1.5773447861183564e-08,False
dinov2_std_95,0.2604443427967295,std,95,4920234,9.485765847814142e-08,0,0,35,407.6182342797984,12.738069821243698,3169884,1.5773447861183564e-08,False
dinov2_std_96,0.576274249211423,std,96,4920234,1.0516214909942696e-08,1,0,36,398.3753459521104,12.449229561003447,3169884,1.5773447861183564e-08,True
dinov2_std_97,0.5299818200609842,std,97,4920234,1.6651229272526357e-07,0,0,36,398.3753459521104,12.449229561003447,3169884,1.5773447861183564e-08,False
dinov2_std_98,0.2422783352509118,std,98,4920234,7.224756738366016e-08,0,0,36,398.3753459521104,12.449229561003447,3169884,1.5773447861183564e-08,False
dinov2_std_99,0.2989916832597892,std,99,4920234,9.954700501135857e-08,0,0,36,398.3753459521104,12.449229561003447,3169884,1.5773447861183564e-08,False
dinov2_std_100,0.4113004116669431,std,100,4920234,2.235231663321257e-07,0,0,36,398.3753459521104,12.449229561003447,3169884,1.5773447861183564e-08,False
dinov2_std_101,0.5533221335947899,std,101,4920234,5.4392267721897737e-08,0,0,36,398.3753459521104,12.449229561003447,3169884,1.5773447861183564e-08,False
dinov2_std_102,0.406132061635384,std,102,4920234,6.881399860187384e-10,3,33,36,398.3753459521104,12.449229561003447,3169884,1.5773447861183564e-08,True
dinov2_std_103,0.4246087898633437,std,103,4920234,5.7035039264813825e-09,4,3280,36,398.3753459521104,12.449229561003447,3169884,1.5773447861183564e-08,True
dinov2_std_104,0.3553530031416121,std,104,4920234,3.480341214379699e-07,0,0,36,398.3753459521104,12.449229561003447,3169884,1.5773447861183564e-08,False
dinov2_std_105,0.2525451558897862,std,105,4920234,6.036372606599854e-08,0,0,36,398.3753459521104,12.449229561003447,3169884,1.5773447861183564e-08,False
dinov2_std_106,0.2318532960629121,std,106,4920234,5.0663718392210975e-08,0,0,36,398.3753459521104,12.449229561003447,3169884,1.5773447861183564e-08,False
dinov2_std_107,0.2725623876996341,std,107,4920234,2.742457512930618e-09,13,223,36,398.3753459521104,12.449229561003447,3169884,1.5773447861183564e-08,True
dinov2_std_108,0.3808365671218256,std,108,4920234,5.651517639282289e-07,0,0,36,398.3753459521104,12.449229561003447,3169884,1.5773447861183564e-08,False
dinov2_std_109,0.2017786617986303,std,109,4920234,1.808798050106036e-07,0,0,36,398.3753459521104,12.449229561003447,3169884,1.5773447861183564e-08,False
dinov2_std_110,0.4426417433400478,std,110,4920234,6.1601334627953125e-09,3,19,36,398.3753459521104,12.449229561003447,3169884,1.5773447861183564e-08,True
dinov2_std_111,0.6344507710670145,std,111,4920234,6.947626347433383e-10,3,5,36,398.3753459521104,12.449229561003447,3169884,1.5773447861183564e-08,True
dinov2_std_112,0.4821005935013061,std,112,4920234,1.5300098392903855e-08,1,0,36,398.3753459521104,12.449229561003447,3169884,1.5773447861183564e-08,True
dinov2_std_113,0.1445554539338102,std,113,4920234,7.64469672669188e-07,0,0,36,398.3753459521104,12.449229561003447,3169884,1.5773447861183564e-08,False
dinov2_std_114,0.2137801518470154,std,114,4920234,4.300981272074503e-08,0,0,36,398.3753459521104,12.449229561003447,3169884,1.5773447861183564e-08,False
dinov2_std_115,0.3656940005360959,std,115,4920234,5.3783761743213874e-09,1,1,36,398.3753459521104,12.449229561003447,3169884,1.5773447861183564e-08,True
dinov2_std_116,0.3250208147632003,std,116,4920234,8.749769139325917e-08,0,0,36,398.3753459521104,12.449229561003447,3169884,1.5773447861183564e-08,False
dinov2_std_117,0.2964101320575548,std,117,4920234,4.477697735617509e-08,0,0,36,398.3753459521104,12.449229561003447,3169884,1.5773447861183564e-08,False
dinov2_std_118,0.2053449778625377,std,118,4920234,4.50926354506041e-08,0,0,36,398.3753459521104,12.449229561003447,3169884,1.5773447861183564e-08,False
dinov2_std_119,0.2873559042965737,std,119,4920234,8.707189619902379e-08,0,0,36,398.3753459521104,12.449229561003447,3169884,1.5773447861183564e-08,False
dinov2_std_120,0.312798317511301,std,120,4920234,5.1574610371955535e-09,2,2,36,398.3753459521104,12.449229561003447,3169884,1.5773447861183564e-08,True
dinov2_std_121,0.3114987479897768,std,121,4920234,2.274750499494196e-08,0,0,36,398.3753459521104,12.449229561003447,3169884,1.5773447861183564e-08,False
dinov2_std_122,0.3754487956362995,std,122,4920234,1.1555153792843132e-08,2,42,36,398.3753459521104,12.449229561003447,3169884,1.5773447861183564e-08,True
dinov2_std_123,0.6028239402983978,std,123,4920234,8.01313326791849e-08,0,0,36,398.3753459521104,12.449229561003447,3169884,1.5773447861183564e-08,False
dinov2_std_124,0.1924070288167315,std,124,4920234,2.806124543652276e-07,0,0,36,398.3753459521104,12.449229561003447,3169884,1.5773447861183564e-08,False
dinov2_std_125,0.1869100706978248,std,125,4920234,1.99738965833388e-08,0,123,36,398.3753459521104,12.449229561003447,3169884,1.5773447861183564e-08,False
dinov2_std_126,0.4929197082138697,std,126,4920234,1.001353064460214e-07,0,0,36,398.3753459521104,12.449229561003447,3169884,1.5773447861183564e-08,False
dinov2_std_127,0.4960398755430393,std,127,4920234,1.2481209536012762e-08,2,39,36,398.3753459521104,12.449229561003447,3169884,1.5773447861183564e-08,True
dinov2_std_128,0.197602171682001,std,128,4920234,8.42872393692769e-08,0,15905,37,405.5823528280016,12.67444852587505,3169884,1.5773447861183564e-08,False
dinov2_std_129,0.350958468936632,std,129,4920234,3.790647523830383e-09,5,8,37,405.5823528280016,12.67444852587505,3169884,1.5773447861183564e-08,True
dinov2_std_130,0.5265428557500825,std,130,4920234,7.748163486254062e-09,1,1,37,405.5823528280016,12.67444852587505,3169884,1.5773447861183564e-08,True
dinov2_std_131,0.302033714961518,std,131,4920234,2.465269729590745e-09,2,2,37,405.5823528280016,12.67444852587505,3169884,1.5773447861183564e-08,True
dinov2_std_132,0.1895800468842949,std,132,4920234,3.3306864264643346e-08,0,0,37,405.5823528280016,12.67444852587505,3169884,1.5773447861183564e-08,False
dinov2_std_133,0.4156151404959622,std,133,4920234,1.21324360332016e-09,61,2023,37,405.5823528280016,12.67444852587505,3169884,1.5773447861183564e-08,True
dinov2_std_134,0.2688124159982932,std,134,4920234,6.314421621466794e-08,0,0,37,405.5823528280016,12.67444852587505,3169884,1.5773447861183564e-08,False
dinov2_std_135,0.5472828188631015,std,135,4920234,9.96849660515044e-08,0,0,37,405.5823528280016,12.67444852587505,3169884,1.5773447861183564e-08,False
dinov2_std_136,0.5360813819062589,std,136,4920234,2.5228120508648803e-09,9,445,37,405.5823528280016,12.67444852587505,3169884,1.5773447861183564e-08,True
dinov2_std_137,0.1818721259019444,std,137,4920234,3.2350140280512034e-08,0,0,37,405.5823528280016,12.67444852587505,3169884,1.5773447861183564e-08,False
dinov2_std_138,0.4476267413400133,std,138,4920234,1.2429660825543832e-08,2,183,37,405.5823528280016,12.67444852587505,3169884,1.5773447861183564e-08,True
dinov2_std_139,0.4227732383556309,std,139,4920234,2.619229509113684e-07,0,0,37,405.5823528280016,12.67444852587505,3169884,1.5773447861183564e-08,False
dinov2_std_140,0.189531644023967,std,140,4920234,1.465578842816421e-07,0,0,37,405.5823528280016,12.67444852587505,3169884,1.5773447861183564e-08,False
dinov2_std_141,0.3522471126807387,std,141,4920234,4.8727918713583176e-08,0,0,37,405.5823528280016,12.67444852587505,3169884,1.5773447861183564e-08,False
dinov2_std_142,0.3271158051028059,std,142,4920234,2.9706400204954484e-08,0,0,37,405.5823528280016,12.67444852587505,3169884,1.5773447861183564e-08,False
dinov2_std_143,0.5462105917224612,std,143,4920234,3.856142651772208e-08,0,0,37,405.5823528280016,12.67444852587505,3169884,1.5773447861183564e-08,False
dinov2_std_144,0.3972458077635589,std,144,4920234,2.744853294994243e-07,0,0,37,405.5823528280016,12.67444852587505,3169884,1.5773447861183564e-08,False
dinov2_std_145,0.4330859866944852,std,145,4920234,5.045807307611222e-07,0,0,37,405.5823528280016,12.67444852587505,3169884,1.5773447861183564e-08,False
dinov2_std_146,0.1962873864170028,std,146,4920234,1.52627004398699e-08,1,22,37,405.5823528280016,12.67444852587505,3169884,1.5773447861183564e-08,True
dinov2_std_147,0.3543755264188005,std,147,4920234,9.75377744179418e-08,0,0,37,405.5823528280016,12.67444852587505,3169884,1.5773447861183564e-08,False
dinov2_std_148,0.1598576166594847,std,148,4920234,2.1037369532679453e-07,0,0,37,405.5823528280016,12.67444852587505,3169884,1.5773447861183564e-08,False
dinov2_std_149,0.1600049606715456,std,149,4920234,8.914891616123619e-07,0,0,37,405.5823528280016,12.67444852587505,3169884,1.5773447861183564e-08,False
dinov2_std_150,0.3885611775743743,std,150,4920234,8.205229295795972e-09,4,1357,37,405.5823528280016,12.67444852587505,3169884,1.5773447861183564e-08,True
dinov2_std_151,0.2057400179384897,std,151,4920234,2.4086376253708897e-07,0,0,37,405.5823528280016,12.67444852587505,3169884,1.5773447861183564e-08,False
dinov2_std_152,0.2514921726102168,std,152,4920234,3.352964964029994e-09,1,1,37,405.5823528280016,12.67444852587505,3169884,1.5773447861183564e-08,True
dinov2_std_153,0.4008124814609187,std,153,4920234,1.990009050484004e-08,0,0,37,405.5823528280016,12.67444852587505,3169884,1.5773447861183564e-08,False
dinov2_std_154,0.5312124937849569,std,154,4920234,4.441547085039608e-08,0,2810,37,405.5823528280016,12.67444852587505,3169884,1.5773447861183564e-08,False
dinov2_std_155,0.1864535956553289,std,155,4920234,1.4787431525402905e-10,11,991,37,405.5823528280016,12.67444852587505,3169884,1.5773447861183564e-08,True
dinov2_std_156,0.5286483234696459,std,156,4920234,6.6742490460653805e-09,3,1320,37,405.5823528280016,12.67444852587505,3169884,1.5773447861183564e-08,True
dinov2_std_157,0.3776129144803103,std,157,4920234,6.074751735644404e-08,0,101,37,405.5823528280016,12.67444852587505,3169884,1.5773447861183564e-08,False
dinov2_std_158,0.4215569739196653,std,158,4920234,1.6510171963992336e-07,0,0,37,405.5823528280016,12.67444852587505,3169884,1.5773447861183564e-08,False
dinov2_std_159,0.2311817621760635,std,159,4920234,2.112695673704273e-09,5,17,37,405.5823528280016,12.67444852587505,3169884,1.5773447861183564e-08,True
dinov2_std_160,0.2141628164232541,std,160,4920234,1.240650080771679e-07,0,2755,38,393.5076097908896,12.297112805965298,3169884,1.5773447861183564e-08,False
dinov2_std_161,0.5378043811806362,std,161,4920234,2.3001601572673194e-09,9,59,38,393.5076097908896,12.297112805965298,3169884,1.5773447861183564e-08,True
dinov2_std_162,0.3967755654289365,std,162,4920234,3.682636073482472e-07,0,0,38,393.5076097908896,12.297112805965298,3169884,1.5773447861183564e-08,False
dinov2_std_163,0.314086746869245,std,163,4920234,8.60092346251763e-08,0,0,38,393.5076097908896,12.297112805965298,3169884,1.5773447861183564e-08,False
dinov2_std_164,0.2140087507843933,std,164,4920234,1.5973586191256696e-08,0,15171,38,393.5076097908896,12.297112805965298,3169884,1.5773447861183564e-08,False
dinov2_std_165,0.2026381785484846,std,165,4920234,7.484407938793352e-08,0,0,38,393.5076097908896,12.297112805965298,3169884,1.5773447861183564e-08,False
dinov2_std_166,0.1706286435637212,std,166,4920234,1.4248336173219955e-11,35,3687,38,393.5076097908896,12.297112805965298,3169884,1.5773447861183564e-08,True
dinov2_std_167,0.526770213010824,std,167,4920234,5.191805243764535e-08,0,0,38,393.5076097908896,12.297112805965298,3169884,1.5773447861183564e-08,False
dinov2_std_168,0.2912431226187768,std,168,4920234,3.241856270949331e-07,0,0,38,393.5076097908896,12.297112805965298,3169884,1.5773447861183564e-08,False
dinov2_std_169,0.2638177604538789,std,169,4920234,9.080276506729637e-09,1,1,38,393.5076097908896,12.297112805965298,3169884,1.5773447861183564e-08,True
dinov2_std_170,0.2105724666811079,std,170,4920234,9.397213038665077e-08,0,0,38,393.5076097908896,12.297112805965298,3169884,1.5773447861183564e-08,False
dinov2_std_171,0.5165225512220671,std,171,4920234,7.052568725822155e-11,2,4,38,393.5076097908896,12.297112805965298,3169884,1.5773447861183564e-08,True
dinov2_std_172,0.230861148836777,std,172,4920234,1.1787823127128412e-08,4,448,38,393.5076097908896,12.297112805965298,3169884,1.5773447861183564e-08,True
dinov2_std_173,0.3294929897782301,std,173,4920234,1.2171554897283482e-09,1,1,38,393.5076097908896,12.297112805965298,3169884,1.5773447861183564e-08,True
dinov2_std_174,0.3331119494924693,std,174,4920234,1.837533538089041e-07,0,0,38,393.5076097908896,12.297112805965298,3169884,1.5773447861183564e-08,False
dinov2_std_175,0.2242779207814363,std,175,4920234,4.581616218232189e-11,57,2044,38,393.5076097908896,12.297112805965298,3169884,1.5773447861183564e-08,True
dinov2_std_176,0.2348040975546308,std,176,4920234,1.2898133535714392e-08,1,0,38,393.5076097908896,12.297112805965298,3169884,1.5773447861183564e-08,True
dinov2_std_177,0.1603723931703308,std,177,4920234,1.8711677455531059e-07,0,0,38,393.5076097908896,12.297112805965298,3169884,1.5773447861183564e-08,False
dinov2_std_178,0.3719554743018756,std,178,4920234,2.3263671792160377e-07,0,0,38,393.5076097908896,12.297112805965298,3169884,1.5773447861183564e-08,False
dinov2_std_179,0.2174590482422727,std,179,4920234,3.5630900677553097e-07,0,0,38,393.5076097908896,12.297112805965298,3169884,1.5773447861183564e-08,False
dinov2_std_180,0.3405665466791741,std,180,4920234,1.2014621893869421e-08,2,55,38,393.5076097908896,12.297112805965298,3169884,1.5773447861183564e-08,True
dinov2_std_181,0.2088798366847997,std,181,4920234,5.192753803178324e-08,0,0,38,393.5076097908896,12.297112805965298,3169884,1.5773447861183564e-08,False
dinov2_std_182,0.3142339768474269,std,182,4920234,2.5464222753702023e-08,0,0,38,393.5076097908896,12.297112805965298,3169884,1.5773447861183564e-08,False
dinov2_std_183,0.2491473001172716,std,183,4920234,8.351559845859321e-09,1,2,38,393.5076097908896,12.297112805965298,3169884,1.5773447861183564e-08,True
dinov2_std_184,0.2752004327387087,std,184,4920234,7.258047096897274e-08,0,0,38,393.5076097908896,12.297112805965298,3169884,1.5773447861183564e-08,False
dinov2_std_185,0.2029703489731033,std,185,4920234,5.657900495006877e-07,0,0,38,393.5076097908896,12.297112805965298,3169884,1.5773447861183564e-08,False
dinov2_std_186,0.4959695882702501,std,186,4920234,1.0584242090514106e-08,1,0,38,393.5076097908896,12.297112805965298,3169884,1.5773447861183564e-08,True
dinov2_std_187,0.4091806119009562,std,187,4920234,4.100496323747841e-08,0,0,38,393.5076097908896,12.297112805965298,3169884,1.5773447861183564e-08,False
dinov2_std_188,0.1693464310753487,std,188,4920234,5.007798459274051e-10,28,83,38,393.5076097908896,12.297112805965298,3169884,1.5773447861183564e-08,True
dinov2_std_189,0.3804398870285654,std,189,4920234,3.0213708153345656e-07,0,0,38,393.5076097908896,12.297112805965298,3169884,1.5773447861183564e-08,False
dinov2_std_190,0.4543470024987336,std,190,4920234,3.0795121804659723e-10,3,12,38,393.5076097908896,12.297112805965298,3169884,1.5773447861183564e-08,True
dinov2_std_191,0.41579036475581,std,191,4920234,4.057821489437708e-08,0,0,38,393.5076097908896,12.297112805965298,3169884,1.5773447861183564e-08,False
dinov2_std_192,0.4967011732001971,std,192,4920234,9.891218465510268e-09,2,2,39,375.8503862109501,11.74532456909219,3169884,1.5773447861183564e-08,True
dinov2_std_193,0.4370951268063174,std,193,4920234,9.050148650103212e-08,0,0,39,375.8503862109501,11.74532456909219,3169884,1.5773447861183564e-08,False
dinov2_std_194,0.3922813689417768,std,194,4920234,1.2800201499089978e-07,0,0,39,375.8503862109501,11.74532456909219,3169884,1.5773447861183564e-08,False
dinov2_std_195,0.3673750342690735,std,195,4920234,3.0456945916019964e-13,2,24,39,375.8503862109501,11.74532456909219,3169884,1.5773447861183564e-08,True
dinov2_std_196,0.2162116957516325,std,196,4920234,1.1607576817528753e-07,0,0,39,375.8503862109501,11.74532456909219,3169884,1.5773447861183564e-08,False
dinov2_std_197,0.3869292028935686,std,197,4920234,2.2578063767413985e-07,0,0,39,375.8503862109501,11.74532456909219,3169884,1.5773447861183564e-08,False
dinov2_std_198,0.4510393631916759,std,198,4920234,3.2241491970696646e-08,0,0,39,375.8503862109501,11.74532456909219,3169884,1.5773447861183564e-08,False
dinov2_std_199,0.2897679720144458,std,199,4920234,2.266121914713099e-09,35,2925,39,375.8503862109501,11.74532456909219,3169884,1.5773447861183564e-08,True
dinov2_std_200,0.2402604488629623,std,200,4920234,3.0646071544506813e-08,0,0,39,375.8503862109501,11.74532456909219,3169884,1.5773447861183564e-08,False
dinov2_std_201,0.4786197462410802,std,201,4920234,9.835872872417069e-08,0,0,39,375.8503862109501,11.74532456909219,3169884,1.5773447861183564e-08,False
dinov2_std_202,0.2840770320219327,std,202,4920234,5.67964912367832e-07,0,0,39,375.8503862109501,11.74532456909219,3169884,1.5773447861183564e-08,False
dinov2_std_203,0.432725202143505,std,203,4920234,2.848187576387848e-07,0,0,39,375.8503862109501,11.74532456909219,3169884,1.5773447861183564e-08,False
dinov2_std_204,0.3812464752014569,std,204,4920234,8.852818788933836e-09,1,1,39,375.8503862109501,11.74532456909219,3169884,1.5773447861183564e-08,True
dinov2_std_205,0.0747313091283254,std,205,4920234,2.240937736096717e-07,0,0,39,375.8503862109501,11.74532456909219,3169884,1.5773447861183564e-08,False
dinov2_std_206,0.2287887664084793,std,206,4920234,9.959675854878028e-08,0,0,39,375.8503862109501,11.74532456909219,3169884,1.5773447861183564e-08,False
dinov2_std_207,0.2811321815875999,std,207,4920234,9.29651692837132e-14,413,3290,39,375.8503862109501,11.74532456909219,3169884,1.5773447861183564e-08,True
dinov2_std_208,0.397117109100585,std,208,4920234,5.0379176457249144e-08,0,0,39,375.8503862109501,11.74532456909219,3169884,1.5773447861183564e-08,False
dinov2_std_209,0.3774003090744289,std,209,4920234,3.2811265913856604e-08,0,0,39,375.8503862109501,11.74532456909219,3169884,1.5773447861183564e-08,False
dinov2_std_210,0.2255799959751612,std,210,4920234,1.4538379878444469e-07,0,0,39,375.8503862109501,11.74532456909219,3169884,1.5773447861183564e-08,False
dinov2_std_211,0.3986155435177704,std,211,4920234,1.745464060735175e-08,0,0,39,375.8503862109501,11.74532456909219,3169884,1.5773447861183564e-08,False
dinov2_std_212,0.2708145066250709,std,212,4920234,3.6366301427834622e-09,13,246,39,375.8503862109501,11.74532456909219,3169884,1.5773447861183564e-08,True
dinov2_std_213,0.4819302167637562,std,213,4920234,1.0050656197093585e-07,0,0,39,375.8503862109501,11.74532456909219,3169884,1.5773447861183564e-08,False
dinov2_std_214,0.2070061454650056,std,214,4920234,2.456595824336289e-09,32,895,39,375.8503862109501,11.74532456909219,3169884,1.5773447861183564e-08,True
