image_path,ExG_P20_disease_pct
250615_LeafPhotoA_2025-10-03 09_05_34.354-05_00_leaf.png,12.43
250616_LeafPhotoA_2025-10-03 09_04_05.213-05_00_leaf.png,7.7
250616_LeafPhotoA_2025-10-03 09_04_29.290-05_00_leaf.png,0.62
250616_LeafPhotoA_2025-10-03 09_04_48.986-05_00_leaf.png,0.6
250617_LeafPhotoA_2025-10-03 09_03_19.806-05_00_leaf.png,35.98
250617_LeafPhotoA_2025-10-03 09_03_29.166-05_00_leaf.png,72.06
250617_LeafPhotoA_2025-10-03 09_03_43.426-05_00_leaf.png,80.89
250618_LeafPhotoA_2025-10-03 09_02_10.714-05_00_leaf.png,9.02
250618_LeafPhotoA_2025-10-03 09_02_36.050-05_00_leaf.png,1.49
250618_LeafPhotoA_2025-10-03 09_02_50.132-05_00_leaf.png,0.54
250619_LeafPhotoA_2025-10-03 09_01_21.724-05_00_leaf.png,0.91
250619_LeafPhotoA_2025-10-03 09_01_34.707-05_00_leaf.png,4.26
250619_LeafPhotoA_2025-10-03 09_01_48.713-05_00_leaf.png,5.91
250621_LeafPhotoA_2025-10-03 09_23_37.119-05_00_leaf.png,6.12
250621_LeafPhotoA_2025-10-03 09_23_57.891-05_00_leaf.png,6.5
250621_LeafPhotoA_2025-10-03 09_24_25.798-05_00_leaf.png,0.36
250622_LeafPhotoA_2025-10-03 09_24_45.789-05_00_leaf.png,6.66
250622_LeafPhotoA_2025-10-03 09_25_01.991-05_00_leaf.png,5.44
250622_LeafPhotoA_2025-10-03 09_25_19.413-05_00_leaf.png,18.85
250623_LeafPhotoA_2025-10-03 09_25_37.827-05_00_leaf.png,2.81
250623_LeafPhotoA_2025-10-03 09_25_49.255-05_00_leaf.png,1.66
250623_LeafPhotoA_2025-10-03 09_26_08.709-05_00_leaf.png,16.5
250624_LeafPhotoA_2025-10-03 09_26_30.829-05_00_leaf.png,1.52
250624_LeafPhotoA_2025-10-03 09_26_43.063-05_00_leaf.png,2.24
250624_LeafPhotoA_2025-10-03 09_26_58.655-05_00_leaf.png,1.98
250625_LeafPhotoA_2025-10-03 09_27_16.066-05_00_leaf.png,14.58
250625_LeafPhotoA_2025-10-03 09_27_27.883-05_00_leaf.png,9.04
250625_LeafPhotoA_2025-10-03 09_27_42.296-05_00_leaf.png,10.19
250627_LeafPhotoA_2025-10-03 09_28_42.166-05_00_leaf.png,21.51
250627_LeafPhotoA_2025-10-03 09_28_50.637-05_00_leaf.png,8.01
250627_LeafPhotoA_2025-10-03 09_29_09.238-05_00_leaf.png,6.44
250628_LeafPhotoA_2025-10-03 09_29_31.810-05_00_leaf.png,0.97
250628_LeafPhotoA_2025-10-03 09_29_46.223-05_00_leaf.png,2.62
250628_LeafPhotoA_2025-10-03 09_30_05.951-05_00_leaf.png,3.06
250629_LeafPhotoA_2025-10-03 09_30_42.544-05_00_leaf.png,0.39
250629_LeafPhotoA_2025-10-03 09_31_02.510-05_00_leaf.png,1.69
250629_LeafPhotoA_2025-10-03 09_31_19.032-05_00_leaf.png,7.83
250630_LeafPhotoA_2025-10-03 09_31_42.603-05_00_leaf.png,27.26
250630_LeafPhotoA_2025-10-03 09_32_01.614-05_00_leaf.png,13.67
250630_LeafPhotoA_2025-10-03 09_32_15.030-05_00_leaf.png,8.07
250631_LeafPhotoA_2025-10-03 09_32_33.720-05_00_leaf.png,10.64
250631_LeafPhotoA_2025-10-03 09_32_48.855-05_00_leaf.png,3.48
250631_LeafPhotoA_2025-10-03 09_33_01.421-05_00_leaf.png,19.6
250632_LeafPhotoA_2025-10-03 09_33_23.462-05_00_leaf.png,32.39
250632_LeafPhotoA_2025-10-03 09_33_50.807-05_00_leaf.png,7.27
250632_LeafPhotoA_2025-10-03 09_34_06.310-05_00_leaf.png,1.63
250633_LeafPhotoA_2025-10-03 09_34_27.886-05_00_leaf.png,3.41
250633_LeafPhotoA_2025-10-03 09_34_45.392-05_00_leaf.png,2.99
250633_LeafPhotoA_2025-10-03 09_35_02.189-05_00_leaf.png,0.88
250634_LeafPhotoA_2025-10-03 09_35_25.321-05_00_leaf.png,79.79
250634_LeafPhotoA_2025-10-03 09_35_39.665-05_00_leaf.png,11.11
250634_LeafPhotoA_2025-10-03 09_35_52.077-05_00_leaf.png,28.79
250635_LeafPhotoA_2025-10-03 09_36_17.416-05_00_leaf.png,19.64
250635_LeafPhotoA_2025-10-03 09_36_35.151-05_00_leaf.png,12.26
250635_LeafPhotoA_2025-10-03 09_37_02.770-05_00_leaf.png,19.3
250636_LeafPhotoA_2025-10-03 09_54_39.096-05_00_leaf.png,2.11
250636_LeafPhotoA_2025-10-03 09_54_55.605-05_00_leaf.png,13.74
250636_LeafPhotoA_2025-10-03 09_55_11.599-05_00_leaf.png,7.02
250637_LeafPhotoA_2025-10-03 09_53_37.312-05_00_leaf.png,5.75
250637_LeafPhotoA_2025-10-03 09_53_50.044-05_00_leaf.png,2.84
250637_LeafPhotoA_2025-10-03 09_54_07.746-05_00_leaf.png,0.9
250639_LeafPhotoA_2025-10-03 09_51_41.900-05_00_leaf.png,4.46
250639_LeafPhotoA_2025-10-03 09_51_57.728-05_00_leaf.png,23.46
250639_LeafPhotoA_2025-10-03 09_52_15.812-05_00_leaf.png,12.52
250640_LeafPhotoA_2025-10-03 09_50_44.298-05_00_leaf.png,0.64
250640_LeafPhotoA_2025-10-03 09_51_03.364-05_00_leaf.png,1.13
250640_LeafPhotoA_2025-10-03 09_51_20.592-05_00_leaf.png,0.72
250642_LeafPhotoA_2025-10-03 09_49_00.293-05_00_leaf.png,3.61
250642_LeafPhotoA_2025-10-03 09_49_19.641-05_00_leaf.png,7.4
250642_LeafPhotoA_2025-10-03 09_49_36.578-05_00_leaf.png,1.33
250644_LeafPhotoA_2025-10-03 09_45_19.987-05_00_leaf.png,1.12
250644_LeafPhotoA_2025-10-03 09_45_35.383-05_00_leaf.png,0.89
250644_LeafPhotoA_2025-10-03 09_45_48.415-05_00_leaf.png,1.78
250645_LeafPhotoA_2025-10-03 09_44_24.538-05_00_leaf.png,0.8
250645_LeafPhotoA_2025-10-03 09_44_40.285-05_00_leaf.png,1.06
250645_LeafPhotoA_2025-10-03 09_44_58.992-05_00_leaf.png,11.02
250646_LeafPhotoA_2025-10-03 09_43_18.524-05_00_leaf.png,5.18
250646_LeafPhotoA_2025-10-03 09_43_31.656-05_00_leaf.png,37.3
250646_LeafPhotoA_2025-10-03 09_43_56.549-05_00_leaf.png,5.14
250647_LeafPhotoA_2025-10-03 09_42_20.422-05_00_leaf.png,0.69
250647_LeafPhotoA_2025-10-03 09_42_39.465-05_00_leaf.png,0.11
250647_LeafPhotoA_2025-10-03 09_42_56.246-05_00_leaf.png,0.1
250648_LeafPhotoA_2025-10-03 09_41_30.945-05_00_leaf.png,40.48
250648_LeafPhotoA_2025-10-03 09_41_45.102-05_00_leaf.png,0.38
250648_LeafPhotoA_2025-10-03 09_42_00.345-05_00_leaf.png,10.02
250649_LeafPhotoA_2025-10-03 09_40_35.138-05_00_leaf.png,1.11
250649_LeafPhotoA_2025-10-03 09_40_48.759-05_00_leaf.png,7.12
250649_LeafPhotoA_2025-10-03 09_41_02.932-05_00_leaf.png,3.24
250650_LeafPhotoA_2025-10-03 09_39_39.687-05_00_leaf.png,11.91
250650_LeafPhotoA_2025-10-03 09_39_54.956-05_00_leaf.png,23.01
250650_LeafPhotoA_2025-10-03 09_40_10.615-05_00_leaf.png,1.45
250651_LeafPhotoA_2025-10-03 09_38_41.274-05_00_leaf.png,4.67
250651_LeafPhotoA_2025-10-03 09_38_59.669-05_00_leaf.png,31.04
250651_LeafPhotoA_2025-10-03 09_39_17.372-05_00_leaf.png,8.42
250652_LeafPhotoA_2025-10-03 10_14_12.947-05_00_leaf.png,31
250652_LeafPhotoA_2025-10-03 10_14_30.287-05_00_leaf.png,26.55
250652_LeafPhotoA_2025-10-03 10_14_53.024-05_00_leaf.png,9.83
250653_LeafPhotoA_2025-10-03 10_15_24.983-05_00_leaf.png,11.75
250653_LeafPhotoA_2025-10-03 10_15_42.781-05_00_leaf.png,4.4
250653_LeafPhotoA_2025-10-03 10_16_07.398-05_00_leaf.png,28.06
250654_LeafPhotoA_2025-10-03 10_16_44.051-05_00_leaf.png,9.51
250654_LeafPhotoA_2025-10-03 10_17_01.641-05_00_leaf.png,11.33
250654_LeafPhotoA_2025-10-03 10_17_24.147-05_00_leaf.png,13.68
250655_LeafPhotoA_2025-10-03 10_17_50.779-05_00_leaf.png,2.46
250655_LeafPhotoA_2025-10-03 10_18_03.271-05_00_leaf.png,1.24
250655_LeafPhotoA_2025-10-03 10_18_17.134-05_00_leaf.png,6.88
250656_LeafPhotoA_2025-10-03 10_18_34.862-05_00_leaf.png,10.58
250656_LeafPhotoA_2025-10-03 10_18_46.816-05_00_leaf.png,9.72
250656_LeafPhotoA_2025-10-03 10_19_01.632-05_00_leaf.png,1.82
250658_LeafPhotoA_2025-10-03 10_20_23.012-05_00_leaf.png,48.23
250658_LeafPhotoA_2025-10-03 10_20_39.242-05_00_leaf.png,24.97
250658_LeafPhotoA_2025-10-03 10_20_53.875-05_00_leaf.png,11.1
250659_LeafPhotoA_2025-10-03 10_21_18.396-05_00_leaf.png,8.7
250659_LeafPhotoA_2025-10-03 10_21_34.972-05_00_leaf.png,8.21
250659_LeafPhotoA_2025-10-03 10_21_52.934-05_00_leaf.png,13.67
250660_LeafPhotoA_2025-10-03 10_22_18.255-05_00_leaf.png,1.11
250660_LeafPhotoA_2025-10-03 10_22_34.927-05_00_leaf.png,1.48
250660_LeafPhotoA_2025-10-03 10_22_58.195-05_00_leaf.png,16.19
250661_LeafPhotoA_2025-10-03 10_23_18.992-05_00_leaf.png,3.17
250661_LeafPhotoA_2025-10-03 10_23_31.918-05_00_leaf.png,0.24
250661_LeafPhotoA_2025-10-03 10_23_48.020-05_00_leaf.png,3.5
250663_LeafPhotoA_2025-10-03 10_24_40.697-05_00_leaf.png,4.1
250663_LeafPhotoA_2025-10-03 10_24_57.693-05_00_leaf.png,23.18
250663_LeafPhotoA_2025-10-03 10_25_13.977-05_00_leaf.png,2.69
250664_LeafPhotoA_2025-10-03 10_25_35.176-05_00_leaf.png,7.46
250664_LeafPhotoA_2025-10-03 10_25_50.806-05_00_leaf.png,10.51
250664_LeafPhotoA_2025-10-03 10_26_04.698-05_00_leaf.png,5.06
250665_LeafPhotoA_2025-10-03 10_26_29.536-05_00_leaf.png,0.49
250665_LeafPhotoA_2025-10-03 10_26_44.166-05_00_leaf.png,4.45
250665_LeafPhotoA_2025-10-03 10_26_57.904-05_00_leaf.png,43.57
250666_LeafPhotoA_2025-10-03 10_27_20.087-05_00_leaf.png,55.32
250666_LeafPhotoA_2025-10-03 10_27_35.248-05_00_leaf.png,18.96
250666_LeafPhotoA_2025-10-03 10_27_48.786-05_00_leaf.png,18.86
250667_LeafPhotoA_2025-10-03 10_28_04.611-05_00_leaf.png,2.5
250667_LeafPhotoA_2025-10-03 10_28_26.624-05_00_leaf.png,16.44
250667_LeafPhotoA_2025-10-03 10_28_44.014-05_00_leaf.png,0.28
250668_LeafPhotoA_2025-10-03 10_44_14.943-05_00_leaf.png,8.34
250668_LeafPhotoA_2025-10-03 10_44_26.617-05_00_leaf.png,21.35
250668_LeafPhotoA_2025-10-03 10_44_39.215-05_00_leaf.png,2.91
250669_LeafPhotoA_2025-10-03 10_43_22.120-05_00_leaf.png,1.54
250669_LeafPhotoA_2025-10-03 10_43_39.650-05_00_leaf.png,10.71
250669_LeafPhotoA_2025-10-03 10_43_53.624-05_00_leaf.png,10.45
250670_LeafPhotoA_2025-10-03 10_42_04.310-05_00_leaf.png,12.82
250670_LeafPhotoA_2025-10-03 10_42_21.020-05_00_leaf.png,33.99
250670_LeafPhotoA_2025-10-03 10_42_44.170-05_00_leaf.png,5.29
250671_LeafPhotoA_2025-10-03 10_40_49.286-05_00_leaf.png,0.45
250671_LeafPhotoA_2025-10-03 10_41_17.680-05_00_leaf.png,0
250671_LeafPhotoA_2025-10-03 10_41_30.846-05_00_leaf.png,8.28
250672_LeafPhotoA_2025-10-03 10_39_53.840-05_00_leaf.png,45.54
250672_LeafPhotoA_2025-10-03 10_40_06.875-05_00_leaf.png,48.07
250672_LeafPhotoA_2025-10-03 10_40_25.996-05_00_leaf.png,16.95
250673_LeafPhotoA_2025-10-03 10_39_06.213-05_00_leaf.png,3.11
250673_LeafPhotoA_2025-10-03 10_39_18.139-05_00_leaf.png,9.07
250673_LeafPhotoA_2025-10-03 10_39_32.627-05_00_leaf.png,0.04
250674_LeafPhotoA_2025-10-03 10_38_05.971-05_00_leaf.png,6.67
250674_LeafPhotoA_2025-10-03 10_38_21.026-05_00_leaf.png,9.02
250674_LeafPhotoA_2025-10-03 10_38_36.217-05_00_leaf.png,11.79
250676_LeafPhotoA_2025-10-03 10_36_25.101-05_00_leaf.png,3.51
250676_LeafPhotoA_2025-10-03 10_36_45.000-05_00_leaf.png,1.92
250676_LeafPhotoA_2025-10-03 10_36_58.660-05_00_leaf.png,1.76
250678_LeafPhotoA_2025-10-03 10_34_37.092-05_00_leaf.png,6.53
250678_LeafPhotoA_2025-10-03 10_34_54.824-05_00_leaf.png,10.35
250678_LeafPhotoA_2025-10-03 10_35_13.955-05_00_leaf.png,1.18
250679_LeafPhotoA_2025-10-03 10_33_40.000-05_00_leaf.png,4.97
250679_LeafPhotoA_2025-10-03 10_33_56.998-05_00_leaf.png,7.84
250679_LeafPhotoA_2025-10-03 10_34_17.080-05_00_leaf.png,10.23
250680_LeafPhotoA_2025-10-03 10_32_28.870-05_00_leaf.png,16.05
250680_LeafPhotoA_2025-10-03 10_32_44.782-05_00_leaf.png,6.37
250680_LeafPhotoA_2025-10-03 10_32_58.401-05_00_leaf.png,6.67
250681_LeafPhotoA_2025-10-03 10_31_44.437-05_00_leaf.png,4.28
250681_LeafPhotoA_2025-10-03 10_31_56.197-05_00_leaf.png,1.98
250681_LeafPhotoA_2025-10-03 10_32_11.088-05_00_leaf.png,20.7
250682_LeafPhotoA_2025-10-03 10_30_43.111-05_00_leaf.png,20.13
250682_LeafPhotoA_2025-10-03 10_30_58.885-05_00_leaf.png,5.94
250682_LeafPhotoA_2025-10-03 10_31_14.062-05_00_leaf.png,5.07
250683_LeafPhotoA_2025-10-03 10_29_42.534-05_00_leaf.png,33.03
250683_LeafPhotoA_2025-10-03 10_29_54.660-05_00_leaf.png,37.54
250683_LeafPhotoA_2025-10-03 10_30_11.297-05_00_leaf.png,71.84
250684_LeafPhotoA_2025-10-03 10_45_26.277-05_00_leaf.png,5.81
250684_LeafPhotoA_2025-10-03 10_45_37.425-05_00_leaf.png,4.23
250684_LeafPhotoA_2025-10-03 10_45_48.572-05_00_leaf.png,5.55
250685_LeafPhotoA_2025-10-03 10_47_43.531-05_00_leaf.png,7.74
250685_LeafPhotoA_2025-10-03 10_48_01.633-05_00_leaf.png,7.74
250685_LeafPhotoA_2025-10-03 10_48_16.223-05_00_leaf.png,6.82
250686_LeafPhotoA_2025-10-03 10_48_48.522-05_00_leaf.png,2.09
250686_LeafPhotoA_2025-10-03 10_48_58.345-05_00_leaf.png,5.06
250686_LeafPhotoA_2025-10-03 10_49_10.491-05_00_leaf.png,38.56
250687_LeafPhotoA_2025-10-03 10_50_14.836-05_00_leaf.png,24.93
250687_LeafPhotoA_2025-10-03 10_50_28.206-05_00_leaf.png,11.46
250687_LeafPhotoA_2025-10-03 10_50_39.696-05_00_leaf.png,14.93
250688_LeafPhotoA_2025-10-03 10_51_10.989-05_00_leaf.png,4.44
250688_LeafPhotoA_2025-10-03 10_51_21.422-05_00_leaf.png,1.07
250688_LeafPhotoA_2025-10-03 10_51_34.593-05_00_leaf.png,0.07
250689_LeafPhotoA_2025-10-03 10_51_53.577-05_00_leaf.png,85.49
250689_LeafPhotoA_2025-10-03 10_52_05.077-05_00_leaf.png,4.88
250689_LeafPhotoA_2025-10-03 10_52_17.773-05_00_leaf.png,47.21
250690_LeafPhotoA_2025-10-03 10_52_37.362-05_00_leaf.png,13.02
250690_LeafPhotoA_2025-10-03 10_52_51.856-05_00_leaf.png,5.98
250690_LeafPhotoA_2025-10-03 10_53_08.824-05_00_leaf.png,0.98
250691_LeafPhotoA_2025-10-03 10_53_31.537-05_00_leaf.png,2.97
250691_LeafPhotoA_2025-10-03 10_53_45.621-05_00_leaf.png,0.15
250691_LeafPhotoA_2025-10-03 10_53_57.049-05_00_leaf.png,0.77
250692_LeafPhotoA_2025-10-03 10_54_24.832-05_00_leaf.png,24.06
250692_LeafPhotoA_2025-10-03 10_54_38.606-05_00_leaf.png,22.12
250692_LeafPhotoA_2025-10-03 10_54_55.931-05_00_leaf.png,11.97
250693_LeafPhotoA_2025-10-03 10_55_24.471-05_00_leaf.png,1.31
250693_LeafPhotoA_2025-10-03 10_55_36.484-05_00_leaf.png,2.57
250693_LeafPhotoA_2025-10-03 10_55_48.466-05_00_leaf.png,27.2
250694_LeafPhotoA_2025-10-03 10_56_10.086-05_00_leaf.png,38.15
250694_LeafPhotoA_2025-10-03 10_56_20.100-05_00_leaf.png,3.36
250694_LeafPhotoA_2025-10-03 10_56_34.829-05_00_leaf.png,11.17
250695_LeafPhotoA_2025-10-07 13_45_36.783-05_00_leaf.png,14.88
250695_LeafPhotoA_2025-10-07 13_45_50.402-05_00_leaf.png,6.64
250695_LeafPhotoA_2025-10-07 13_46_17.377-05_00_leaf.png,0.52
250696_LeafPhotoA_2025-10-07 13_46_37.154-05_00_leaf.png,0.01
250696_LeafPhotoA_2025-10-07 13_46_48.571-05_00_leaf.png,0.44
250696_LeafPhotoA_2025-10-07 13_47_02.519-05_00_leaf.png,0.17
250697_LeafPhotoA_2025-10-07 13_47_30.694-05_00_leaf.png,0.5
250697_LeafPhotoA_2025-10-07 13_47_48.405-05_00_leaf.png,3.15
250697_LeafPhotoA_2025-10-07 13_48_00.714-05_00_leaf.png,2.91
250700_LeafPhotoA_2025-10-07 13_49_25.438-05_00_leaf.png,3.59
250700_LeafPhotoA_2025-10-07 13_49_38.514-05_00_leaf.png,2.07
250700_LeafPhotoA_2025-10-07 13_49_53.101-05_00_leaf.png,1.97
250701_LeafPhotoA_2025-10-07 13_50_15.462-05_00_leaf.png,0.24
250701_LeafPhotoA_2025-10-07 13_50_32.259-05_00_leaf.png,0.04
250701_LeafPhotoA_2025-10-07 13_50_48.544-05_00_leaf.png,0.33
250702_LeafPhotoA_2025-10-07 13_51_21.338-05_00_leaf.png,7.29
250702_LeafPhotoA_2025-10-07 13_51_33.859-05_00_leaf.png,2.56
250702_LeafPhotoA_2025-10-07 13_51_50.689-05_00_leaf.png,4.4
250703_LeafPhotoA_2025-10-07 13_52_35.335-05_00_leaf.png,1.21
250703_LeafPhotoA_2025-10-07 13_52_48.824-05_00_leaf.png,3.4
250703_LeafPhotoA_2025-10-07 13_53_05.845-05_00_leaf.png,1.81
250704_LeafPhotoA_2025-10-07 13_53_24.700-05_00_leaf.png,0.64
250704_LeafPhotoA_2025-10-07 13_53_35.614-05_00_leaf.png,2.08
250704_LeafPhotoA_2025-10-07 13_53_50.751-05_00_leaf.png,3.39
250706_LeafPhotoA_2025-10-07 13_54_40.669-05_00_leaf.png,2.73
250706_LeafPhotoA_2025-10-07 13_55_02.691-05_00_leaf.png,0.5
250706_LeafPhotoA_2025-10-07 13_55_20.792-05_00_leaf.png,1.84
250707_LeafPhotoA_2025-10-07 13_55_39.691-05_00_leaf.png,0.09
250707_LeafPhotoA_2025-10-07 13_55_52.200-05_00_leaf.png,17.19
250707_LeafPhotoA_2025-10-07 13_56_07.871-05_00_leaf.png,1.05
250708_LeafPhotoA_2025-10-07 13_56_37.973-05_00_leaf.png,1.61
250708_LeafPhotoA_2025-10-07 13_56_53.902-05_00_leaf.png,3.48
250708_LeafPhotoA_2025-10-07 13_57_09.273-05_00_leaf.png,5.05
250709_LeafPhotoA_2025-10-07 13_57_28.052-05_00_leaf.png,3.99
250709_LeafPhotoA_2025-10-07 13_57_43.712-05_00_leaf.png,0.82
250709_LeafPhotoA_2025-10-07 13_58_00.889-05_00_leaf.png,0.95
250710_LeafPhotoA_2025-10-07 13_58_37.709-05_00_leaf.png,1.64
250710_LeafPhotoA_2025-10-07 13_58_54.781-05_00_leaf.png,0.27
250710_LeafPhotoA_2025-10-07 13_59_19.395-05_00_leaf.png,0.88
250711_LeafPhotoA_2025-10-07 13_41_37.096-05_00_leaf.png,1.25
250712_LeafPhotoA_2025-10-07 13_42_25.831-05_00_leaf.png,10.39
250712_LeafPhotoA_2025-10-07 13_42_46.716-05_00_leaf.png,0.88
250712_LeafPhotoA_2025-10-07 13_43_04.501-05_00_leaf.png,0.49
250713_LeafPhotoA_2025-10-07 13_43_29.351-05_00_leaf.png,0.87
250713_LeafPhotoA_2025-10-07 13_43_55.219-05_00_leaf.png,0.04
250713_LeafPhotoA_2025-10-07 13_44_11.524-05_00_leaf.png,0.08
250714_LeafPhotoA_2025-10-07 13_44_32.091-05_00_leaf.png,0.05
250714_LeafPhotoA_2025-10-07 13_44_44.486-05_00_leaf.png,0.08
250714_LeafPhotoA_2025-10-07 13_45_02.041-05_00_leaf.png,0.02
250715_LeafPhotoA_2025-10-07 13_45_55.468-05_00_leaf.png,0
250715_LeafPhotoA_2025-10-07 13_46_09.861-05_00_leaf.png,0
250715_LeafPhotoA_2025-10-07 13_46_23.843-05_00_leaf.png,0
250716_LeafPhotoA_2025-10-07 13_46_59.071-05_00_leaf.png,0.09
250716_LeafPhotoA_2025-10-07 13_47_25.666-05_00_leaf.png,0.02
250717_LeafPhotoA_2025-10-07 13_48_05.484-05_00_leaf.png,0.45
250717_LeafPhotoA_2025-10-07 13_48_20.324-05_00_leaf.png,0.64
250717_LeafPhotoA_2025-10-07 13_48_33.369-05_00_leaf.png,0
250718_LeafPhotoA_2025-10-07 13_49_14.954-05_00_leaf.png,5.32
250718_LeafPhotoA_2025-10-07 13_49_27.322-05_00_leaf.png,25.51
250718_LeafPhotoA_2025-10-07 13_49_38.998-05_00_leaf.png,1.25
250719_LeafPhotoA_2025-10-07 13_50_22.959-05_00_leaf.png,12.95
250719_LeafPhotoA_2025-10-07 13_50_38.781-05_00_leaf.png,3.32
250719_LeafPhotoA_2025-10-07 13_50_49.431-05_00_leaf.png,21.59
250720_LeafPhotoA_2025-10-07 13_51_35.787-05_00_leaf.png,10.26
250720_LeafPhotoA_2025-10-07 13_51_55.372-05_00_leaf.png,6.16
250720_LeafPhotoA_2025-10-07 13_52_13.627-05_00_leaf.png,37.17
250721_LeafPhotoA_2025-10-07 13_53_26.812-05_00_leaf.png,19.25
250722_LeafPhotoA_2025-10-07 13_54_08.535-05_00_leaf.png,0.32
250722_LeafPhotoA_2025-10-07 13_54_24.196-05_00_leaf.png,0.1
250722_LeafPhotoA_2025-10-07 13_54_36.340-05_00_leaf.png,1.11
250723_LeafPhotoA_2025-10-07 13_55_09.980-05_00_leaf.png,0.04
250723_LeafPhotoA_2025-10-07 13_55_24.045-05_00_leaf.png,0.04
250723_LeafPhotoA_2025-10-07 13_55_37.365-05_00_leaf.png,0.12
250724_LeafPhotoA_2025-10-07 13_56_04.191-05_00_leaf.png,0
250724_LeafPhotoA_2025-10-07 13_56_24.945-05_00_leaf.png,0
250724_LeafPhotoA_2025-10-07 13_56_45.689-05_00_leaf.png,0
250726_LeafPhotoA_2025-10-07 13_58_51.654-05_00_leaf.png,0.05
250726_LeafPhotoA_2025-10-07 13_59_03.798-05_00_leaf.png,0.85
250726_LeafPhotoA_2025-10-07 13_59_25.552-05_00_leaf.png,21.13
250727_LeafPhotoA_2025-10-07 13_37_04.970-05_00_leaf.png,4.13
250727_LeafPhotoA_2025-10-07 13_39_02.675-05_00_leaf.png,0.46
250727_LeafPhotoA_2025-10-07 13_39_14.582-05_00_leaf.png,1.77
250728_LeafPhotoA_2025-10-07 13_39_57.624-05_00_leaf.png,1.46
250728_LeafPhotoA_2025-10-07 13_40_13.570-05_00_leaf.png,7.65
250728_LeafPhotoA_2025-10-07 13_40_31.749-05_00_leaf.png,3.66
250729_LeafPhotoA_2025-10-07 13_40_59.418-05_00_leaf.png,3.45
250729_LeafPhotoA_2025-10-07 13_41_10.916-05_00_leaf.png,9.09
250729_LeafPhotoA_2025-10-07 13_41_22.227-05_00_leaf.png,0.72
250730_LeafPhotoA_2025-10-07 13_41_59.237-05_00_leaf.png,0.74
250730_LeafPhotoA_2025-10-07 13_42_17.198-05_00_leaf.png,0.88
250730_LeafPhotoA_2025-10-07 13_42_35.954-05_00_leaf.png,0
250731_LeafPhotoA_2025-10-07 13_43_24.175-05_00_leaf.png,0.85
250731_LeafPhotoA_2025-10-07 13_43_33.843-05_00_leaf.png,9.18
250731_LeafPhotoA_2025-10-07 13_43_53.675-05_00_leaf.png,0.01
250732_LeafPhotoA_2025-10-07 13_44_30.709-05_00_leaf.png,0.21
250732_LeafPhotoA_2025-10-07 13_44_52.538-05_00_leaf.png,1.29
250732_LeafPhotoA_2025-10-07 13_45_11.268-05_00_leaf.png,0.79
250733_LeafPhotoA_2025-10-07 13_45_33.906-05_00_leaf.png,4.48
250733_LeafPhotoA_2025-10-07 13_45_54.507-05_00_leaf.png,3.8
250733_LeafPhotoA_2025-10-07 13_46_22.571-05_00_leaf.png,4.1
250734_LeafPhotoA_2025-10-07 13_46_48.842-05_00_leaf.png,12.45
250734_LeafPhotoA_2025-10-07 13_47_01.493-05_00_leaf.png,4.46
250735_LeafPhotoA_2025-10-07 13_47_35.311-05_00_leaf.png,2.02
250735_LeafPhotoA_2025-10-07 13_47_53.211-05_00_leaf.png,1.03
250735_LeafPhotoA_2025-10-07 13_48_05.347-05_00_leaf.png,0.25
250736_LeafPhotoA_2025-10-07 13_48_31.758-05_00_leaf.png,0.06
250736_LeafPhotoA_2025-10-07 13_48_44.107-05_00_leaf.png,0.03
250736_LeafPhotoA_2025-10-07 13_49_08.690-05_00_leaf.png,0.49
250737_LeafPhotoA_2025-10-07 13_49_33.375-05_00_leaf.png,4.91
250737_LeafPhotoA_2025-10-07 13_50_02.754-05_00_leaf.png,0.22
250737_LeafPhotoA_2025-10-07 13_50_12.802-05_00_leaf.png,0.19
250738_LeafPhotoA_2025-10-07 13_50_43.133-05_00_leaf.png,0.43
250738_LeafPhotoA_2025-10-07 13_50_54.411-05_00_leaf.png,0.48
250738_LeafPhotoA_2025-10-07 13_51_17.872-05_00_leaf.png,0.65
250739_LeafPhotoA_2025-10-07 13_51_56.464-05_00_leaf.png,11.79
250739_LeafPhotoA_2025-10-07 13_52_07.343-05_00_leaf.png,4.9
250739_LeafPhotoA_2025-10-07 13_52_19.711-05_00_leaf.png,3.69
250740_LeafPhotoA_2025-10-07 13_52_44.558-05_00_leaf.png,27.4
250740_LeafPhotoA_2025-10-07 13_53_26.883-05_00_leaf.png,0.19
250740_LeafPhotoA_2025-10-07 13_53_44.862-05_00_leaf.png,0.07
250741_LeafPhotoA_2025-10-07 13_54_46.297-05_00_leaf.png,3.99
250741_LeafPhotoA_2025-10-07 13_55_10.828-05_00_leaf.png,5.26
250741_LeafPhotoA_2025-10-07 13_55_33.087-05_00_leaf.png,0
250742_LeafPhotoA_2025-10-07 13_55_50.023-05_00_leaf.png,1.27
250742_LeafPhotoA_2025-10-07 13_56_00.362-05_00_leaf.png,7.51
250742_LeafPhotoA_2025-10-07 13_56_14.744-05_00_leaf.png,1.36
250743_LeafPhotoA_2025-10-07 14_25_36.236-05_00_leaf.png,2.26
250744_LeafPhotoA_2025-10-07 14_23_54.897-05_00_leaf.png,1.95
250744_LeafPhotoA_2025-10-07 14_24_08.928-05_00_leaf.png,0.8
250744_LeafPhotoA_2025-10-07 14_24_24.612-05_00_leaf.png,0.54
