responseVar,grp,vcov,pctVar,label
embedding_mean_80,genotype,1202.2693793499466,36.20153173460326,embedding_mean_80
embedding_mean_80,row,6.799613908805616,0.20474316565873962,embedding_mean_80
embedding_mean_80,range,224.07884219505522,6.747237729005053,embedding_mean_80
embedding_mean_80,Residual,1887.8977715771143,56.846487370732945,embedding_mean_80
embedding_mean_81,genotype,51239.79758121423,44.79737851642575,embedding_mean_81
embedding_mean_81,row,1279.6619622369965,1.118769081875136,embedding_mean_81
embedding_mean_81,range,15371.293771313378,13.438649211470699,embedding_mean_81
embedding_mean_81,Residual,46490.48790546942,40.645203190228415,embedding_mean_81
embedding_mean_82,genotype,1164.5279039076336,26.83171026275598,embedding_mean_82
embedding_mean_82,row,8.049638083911693,0.18547048642013134,embedding_mean_82
embedding_mean_82,range,562.2003962804608,12.95357379757591,embedding_mean_82
embedding_mean_82,Residual,2605.3401254060595,60.02924545324798,embedding_mean_82
embedding_mean_83,genotype,1072.4545172078958,33.79484922379834,embedding_mean_83
embedding_mean_83,row,9.962566391792282e-7,3.139372567232467e-8,embedding_mean_83
embedding_mean_83,range,82.6317046629189,2.6038642715208464,embedding_mean_83
embedding_mean_83,Residual,2018.3397335732764,63.60128647328709,embedding_mean_83
embedding_mean_84,genotype,1605.449117413722,49.14458873856506,embedding_mean_84
embedding_mean_84,row,2.7556474430533506e-5,8.435344280203458e-7,embedding_mean_84
embedding_mean_84,range,175.56516840877546,5.374245689060192,embedding_mean_84
embedding_mean_84,Residual,1485.7728520488333,45.48116472884032,embedding_mean_84
embedding_mean_85,genotype,868.3237418197806,33.24117658487879,embedding_mean_85
embedding_mean_85,row,5.332028344269437e-6,2.041207526768579e-7,embedding_mean_85
embedding_mean_85,range,322.2310182718764,12.335650476460048,embedding_mean_85
embedding_mean_85,Residual,1421.6383968808518,54.423172734540415,embedding_mean_85
embedding_mean_86,genotype,1688.9865894430031,36.38836550803255,embedding_mean_86
embedding_mean_86,row,18.149772544254013,0.3910277093708424,embedding_mean_86
embedding_mean_86,range,440.05615125673137,9.480788169708777,embedding_mean_86
embedding_mean_86,Residual,2494.3641103151754,53.739818612887824,embedding_mean_86
embedding_mean_87,genotype,2141.215123622531,43.14901460347477,embedding_mean_87
embedding_mean_87,row,6.730803512884529,0.1356367867322109,embedding_mean_87
embedding_mean_87,range,966.4955353373172,19.476478336239715,embedding_mean_87
embedding_mean_87,Residual,1847.9317071108433,37.23887027355331,embedding_mean_87
embedding_mean_88,genotype,1608.6564917064577,41.28340733869317,embedding_mean_88
embedding_mean_88,row,25.271674153725204,0.6485541342093684,embedding_mean_88
embedding_mean_88,range,270.9809464286948,6.954260807149231,embedding_mean_88
embedding_mean_88,Residual,1991.708428285911,51.11377771994823,embedding_mean_88
embedding_mean_89,genotype,2607.083598623809,46.31799844188691,embedding_mean_89
embedding_mean_89,row,51.227927539929176,0.9101261920515484,embedding_mean_89
embedding_mean_89,range,505.09725353129255,8.973664601477774,embedding_mean_89
embedding_mean_89,Residual,2465.2532659993635,43.79821076458378,embedding_mean_89
embedding_mean_90,genotype,532.6650060001782,19.37714763059413,embedding_mean_90
embedding_mean_90,row,5.240627340404612,0.19064216441489693,embedding_mean_90
embedding_mean_90,range,264.1179319625069,9.60801273197023,embedding_mean_90
embedding_mean_90,Residual,1946.910468512939,70.82419747302075,embedding_mean_90
embedding_mean_91,genotype,1070.3170843850755,19.64943037858366,embedding_mean_91
embedding_mean_91,row,67.59388189014687,1.2409231765012159,embedding_mean_91
embedding_mean_91,range,839.2262060837104,15.406945426643246,embedding_mean_91
embedding_mean_91,Residual,3469.927010995905,63.70270101827188,embedding_mean_91
embedding_mean_92,genotype,4097.412577262841,46.27648884396967,embedding_mean_92
embedding_mean_92,row,13.525743729463995,0.15276077695379747,embedding_mean_92
embedding_mean_92,range,990.8924960743303,11.191215108435369,embedding_mean_92
embedding_mean_92,Residual,3752.3685390644596,42.379535270641156,embedding_mean_92
embedding_mean_93,genotype,1208.2868946912413,22.744230805593784,embedding_mean_93
