,cluster025_1,cluster025_7,cluster025_13,cluster025_14,cluster025_21,cluster025_27,cluster025_29,cluster025_30,cluster025_31,cluster025_32,cluster025_33,cluster025_40,cluster025_41,cluster025_43,cluster025_45,cluster025_46,cluster025_47,cluster025_50,cluster025_57,cluster025_61,cluster025_62,cluster025_63,cluster025_64,cluster025_66,cluster025_69,cluster025_71,cluster025_72,cluster025_73,cluster025_74,cluster025_75,cluster025_76,cluster025_80,cluster025_81,cluster025_82,cluster025_86,cluster025_104,cluster025_109,cluster025_110,cluster025_111,cluster025_112,cluster025_119,cluster025_120,cluster025_121,cluster025_122,cluster025_132,cluster025_136,cluster025_154,cluster025_156,cluster025_164,cluster025_166,cluster025_167,cluster025_174,cluster025_175,cluster025_186,cluster025_189,cluster025_190,cluster025_191,cluster025_192,cluster025_202,cluster025_204,cluster025_207,cluster025_211,cluster025_212
cluster025_62,0.5966764937125726,0.4811441139904242,0.27446580701678136,0.33568700437977417,0.3175758693636242,0.44148394526218165,0.30662991059843575,0.44711104447144,0.4979246290918245,0.35109889810830464,0.5359261508743037,0.2036477074352801,0.40191709576632295,0.10883331627905188,0.02024676624028905,0.21445009313545574,0.37459689444480926,0.5598914184738187,0.39738411725152384,0.3067835534476644,1.0,0.38087290742633934,0.6241713534142143,0.4723374831960147,0.5740520234799716,0.3709926898016345,0.6489796232153221,0.19196431064036493,0.15174512435769727,0.02169840497903838,0.1947278836410622,0.2913826926832003,0.29307285707354636,0.5364618245918847,0.4226760515998679,0.21640744018583707,0.014730915210147072,0.18653787864397778,0.034345938659186684,0.3517201736921486,0.3168324068315137,0.2609637323270001,0.6785548726295213,0.4530724710842529,0.49024596028652084,0.274295008218339,0.4148078380556918,0.39668801764290973,0.4045014831004294,0.4506492863360032,0.4998384728359565,0.3226158953881959,0.2781095401685608,0.2938531207027185,0.4681622275843668,0.09515871385087585,0.4996622785017988,0.5547600691999276,0.14166711511945698,0.386255084074207,0.5933664825525822,0.3011628918680647,0.3181366194336602
cluster025_63,0.5334180819477704,0.037415933779146364,-0.06824046026190157,0.19856987422467648,0.0696374991130324,0.41850558536368354,0.13439509819829065,-0.004523289250985217,0.24683983510160554,0.3226230943823321,0.13146516609939551,0.177052848132613,0.14754115747104204,0.24723825154774262,0.2329976132329701,0.32201001994916034,0.3059593925540848,0.3989174730767031,0.03321114556486682,0.15161577930018372,0.38087290742633934,1.0,0.5756542748583594,0.5746392107605884,0.4267209885980227,0.6508148451148329,0.5213852412351256,0.34249676195450646,-0.15393495582164848,0.15245509124171505,0.22667258118753228,0.23976723567707545,0.30945675897718233,0.500126581394137,0.5033118928235069,-0.14515643863843813,0.2048473337599289,0.595490363526669,0.2793298545591986,0.42844318961217187,0.13255085873107397,0.40349168441287275,0.34603757362378795,0.23222629816760718,0.17196923246911142,0.04475437838619624,-0.06341802061913157,0.2516543028175421,0.3629860716662189,0.2630990861523921,0.06094986389859313,0.20909940823025855,-0.10976398326730682,0.0733167006448401,0.2641665179736528,0.3609532949994527,0.2169616563103641,0.1084872294446489,0.10974778363816828,0.036048378056152595,0.35316633811791276,0.2324759916660368,0.25835867476663094
cluster025_64,0.7398125321293522,0.3522622857392809,0.1713056322982633,0.2681239764440635,-0.048910416595178495,0.3518126363050701,0.04426897722766629,0.18820539175854256,0.3227706586713277,0.40419644014031947,0.30322743414842507,0.19556591388450048,0.3198087410267567,0.14415433710391476,0.210336527501579,0.24535228276771148,0.45542515397743477,0.5478201142403355,0.23296983952263906,0.31297314934087744,0.6241713534142143,0.5756542748583594,1.0,0.5733406537211436,0.8157170181536768,0.695501823547891,0.8029347523767433,0.29309963197262795,0.014213843405894972,0.14436201869083776,0.13327999602705892,0.4668065279493498,0.09764896889973335,0.41330843922629873,0.34063065788178976,-0.11813420792664107,-0.14754045810344482,0.4332982829738218,0.3274018289952282,0.4574653688677364,0.11649492499242957,0.23416572208718242,0.534241680650297,0.29220023162036607,0.4513486530529149,0.16103488920083978,0.22011244102454053,0.2733774993269464,0.31751283670695146,0.4204049234797179,0.2690070083206445,0.30845396415625576,0.11665679298742918,0.1250724550540887,0.4321993175654179,0.17792203891488134,0.32624804426753196,0.38528067983558356,0.1015028282263373,0.3006730450468334,0.38266994913557006,0.11432462686793515,0.2599537727142338
cluster025_66,0.42043891806464045,0.18965467366761052,0.014787450858347548,0.4056290860703674,0.19232473723663793,0.5312403245477924,0.41358609620876163,0.31482438294060455,0.509814722604373,0.3453492664895398,0.4958118996274497,0.2915689312999149,0.25025465684994724,0.12157119509698619,0.09537705332823769,0.19110838866107913,0.28289079974778547,0.5504900689878874,0.27825111310592404,0.2974953999033531,0.4723374831960147,0.5746392107605884,0.5733406537211436,1.0,0.4667090372269384,0.5448185610777401,0.4407307137190129,0.5192966412174888,0.11331583798804855,-0.01717924017999557,0.18120675024154115,0.0774170970205524,0.24742475464741792,0.53399641240019,0.5745741173693886,0.007391438743232916,0.19053363352423047,0.47725433494629327,0.11739848426110541,0.312050862023087,0.11934781680989635,0.4569162734944855,0.29917113029123676,0.33330998013419155,0.3668856097202349,0.08581787447105539,0.17801922073976653,0.13700126832610668,0.43695142176458646,0.2457382083669149,0.009135641966248734,-0.0011784447497805225,-0.044725389500658255,0.018826459739803517,0.2918724891229289,0.503646964759989,0.3520757319928892,0.22783349857801255,0.1002497512280225,0.07741284133212277,0.45767989342430826,0.466149169914146,0.2715317635723404
cluster025_69,0.6977877558977355,0.5172022052406408,0.37509811355704825,0.3518517869040747,-0.15887840607833106,0.20645252830166655,0.10088844342313909,0.3269435378521857,0.3968306083939779,0.5124446614477756,0.3690115447899066,0.29766680732357337,0.5033147546881199,0.24115931441956934,0.34038420083510884,0.3062812120355772,0.5778476415668327,0.3692130761513748,0.3790464685286708,0.5211264950051062,0.5740520234799716,0.4267209885980227,0.8157170181536768,0.4667090372269384,1.0,0.6302358497732612,0.7021416202682189,0.37525321539607964,0.2306846093606709,0.3264283461068358,0.1620085185373804,0.6106281892153556,0.007058355496365184,0.21787972924179466,0.23089049526783667,-0.0804908681407383,-0.197046451865113,0.3043882288814943,0.41124464203530864,0.4636616506161033,0.21429378484035155,0.30236416243183034,0.4862179487001715,0.3877633463673895,0.6254222269758868,0.3956241607383828,0.47572554190555766,0.4009165942164295,0.3896816069146586,0.5163716955071623,0.300487886669297,0.29743425297663384,0.36235531028875234,0.16131099464191787,0.44136893989435017,0.17985570665917672,0.4563546080368599,0.4301846388588352,0.18092222606368627,0.44996929315541845,0.327238658804423,0.10913488237631899,0.23321664164901645
cluster025_71,0.6386140341064502,0.17566745312297263,0.11476043590519523,0.34257137213991595,-0.0195497902512741,0.47839095082885846,0.15039609399244527,0.09565131669552779,0.35456081691758184,0.4705585751920625,0.14694782766025016,0.33416843667386453,0.33294027118720826,0.31786901854329774,0.32146669104489023,0.3851794579227125,0.5590789520698976,0.535493213402399,0.20559121349053683,0.25838521784057805,0.3709926898016345,0.6508148451148329,0.695501823547891,0.5448185610777401,0.6302358497732612,1.0,0.6133898482393858,0.4371138841301426,-0.02927244231824112,0.28486436802726495,0.3159994146644418,0.40890130317164414,0.25215203571247224,0.34084086942494213,0.4653367516155542,-0.12584511108713442,0.1499523667873532,0.6565405665035831,0.5213875773217259,0.45809818489821763,0.18504746573215583,0.43168180222162195,0.25008343255068244,0.3441315694008297,0.4708041312499147,0.17742018751349573,0.1541079131334617,0.3073913800178211,0.40989484794435355,0.310324488295043,0.10250078536522099,0.134533214060891,-0.018418282983965802,0.08811438144501167,0.35017353443541493,0.4265648713861191,0.2438463308030469,0.13028642489412648,0.1301280120259572,0.2224052663281409,0.36826202183314005,0.2053466394470516,0.2545632817824864
cluster025_72,0.7301872664178113,0.2806242590892048,-0.023763941734793306,0.09423493312956954,0.17769881338395313,0.29586935576818213,0.04113029735699227,0.1596811310448087,0.25074285728394624,0.19059904100519637,0.46016125933714885,-0.07041996755515265,0.10879381132439264,-0.08272323476893907,-0.1360397163959506,0.012203187112720625,0.22456033131862735,0.47621667524541134,0.1338219665658272,-0.002703928966949083,0.6489796232153221,0.5213852412351256,0.8029347523767433,0.4407307137190129,0.7021416202682189,0.6133898482393858,1.0,0.008903962248751082,-0.2744911709933523,0.10724537422372972,0.0011604301158536308,0.2635524075362166,0.160862308618555,0.617479696683876,0.357657798374848,-0.04733055509876392,-0.2880531305734025,0.2546885268605213,0.2629705947058478,0.29301085164402774,-0.0025229630715817276,0.15736411908295153,0.7182318284198057,0.18745425924757483,0.28351506978791496,0.0029765098392182617,0.0901012438342303,0.4091784670391949,0.1766668316918615,0.3920007418414143,0.3087968417554904,0.2869880940356494,-0.00871466944713778,0.0968452931297966,0.231952964016811,-0.08264394034227858,0.1456036365480675,0.39794830623723526,-0.042782081770524304,0.20205534476494935,0.4650944313921917,-0.022033547205579717,0.03701005453779336
cluster025_73,0.36211436158497623,0.24524802111180685,0.3818968376929117,0.8016815492674654,0.10834034607069776,0.5548870701209296,0.5604017148853911,0.5082202150949385,0.705173008273398,0.6811220797944258,0.21275407360474488,0.8136468072105018,0.6853148664130698,0.5047567416481742,0.6383899946519606,0.6641134999793356,0.6818663195542874,0.461756216044888,0.5425025813641383,0.6962703086119761,0.19196431064036493,0.34249676195450646,0.29309963197262795,0.5192966412174888,0.37525321539607964,0.4371138841301426,0.008903962248751082,1.0,0.6487503934713124,0.14614686825453949,0.6122346409390659,0.43949295066733923,0.3411112108565334,-0.005182415951876231,0.4435804574937489,0.22571781526714424,0.5494449336346915,0.6637355655054294,0.0824525360455355,0.58961180494948,0.46913990614671214,0.661746211443366,-0.0889932416724393,0.45598054761750345,0.5892920638009671,0.3138194652762706,0.5716154424484341,0.14057652559636122,0.7366340616172132,0.4514792000408591,-0.030702618754606417,-0.0036046924889419924,0.3757409696099727,0.2823714759783868,0.3249378978095986,0.8099456255201986,0.5913478679864829,0.26216533394926195,0.5112568462460637,0.4487338927600345,0.33755619676997933,0.6208535991678972,0.5278713351815362
cluster025_74,0.06231105027247541,0.5658740489455726,0.7441084518746179,0.6785045765055575,0.06250449796736066,0.21577199401174466,0.43264931308655763,0.708432279262769,0.6000059930811897,0.5666673942919849,0.10963200096607569,0.8126556480855942,0.8088451761826984,0.6151974999424119,0.6330596315225857,0.6474324767594848,0.6158805316300711,0.11381554700686122,0.6298303470160092,0.8551159154772415,0.15174512435769727,-0.15393495582164848,0.014213843405894972,0.11331583798804855,0.2306846093606709,-0.02927244231824112,-0.2744911709933523,0.6487503934713124,1.0,0.133938546620013,0.548038296803174,0.5504432265420237,0.17490775341595463,-0.32882232391318794,0.04904357747217614,0.4154088233923426,0.43685623213886066,0.22828743299975118,-0.07888496928784378,0.3397429739170025,0.5938070699373134,0.28961583907158434,-0.1260621104879951,0.3756474971412538,0.6491642691289914,0.5676146408787407,0.7852164373003492,0.08295286520779488,0.5315426773233692,0.5108953985793595,0.17619431900245816,0.20927061534111688,0.7826902198618436,0.4631902793244394,0.3752332966255023,0.5356011342699989,0.5620986764607372,0.4115653985769227,0.6517293843009621,0.5908542633386563,0.21316405255175533,0.5847122508505525,0.5793308150122856
cluster025_75,0.2737621073023206,0.09822662875799645,0.3157154890201337,0.208012410180612,-0.35662775157410265,-0.008752058964287268,-0.16459708495520856,-0.024930684657058413,0.0009659354219127753,0.3084977312408308,-0.2763220909658257,0.20663263226861542,0.31609656593361496,0.2840562520252251,0.47451732619131637,0.36830202682582813,0.4753760539202228,-0.11760533397261715,-0.07160592111681556,0.3200014960256977,0.02169840497903838,0.15245509124171505,0.14436201869083776,-0.01717924017999557,0.3264283461068358,0.28486436802726495,0.10724537422372972,0.14614686825453949,0.133938546620013,1.0,0.34050017262376686,0.42539992321852554,0.054412245171047764,-0.15989790326050268,0.10819888017482288,-0.2727958809575428,0.10925572341716684,0.22538965479150902,0.5353491765223064,0.27504858723049264,0.4263291332028968,0.16865070218555803,0.10541056768620809,0.4406500374680352,0.32209420483599294,0.4488317642191189,0.22491869214754268,0.31966104049378513,0.07031352201758126,0.165001793577785,0.1989624944980155,0.40630968627988456,0.25298834109960716,0.16408375160333535,0.17429383786326802,0.18047013815649707,0.25781785602963414,-0.1720291992200418,0.25978170798830674,0.19289610963353954,0.04786886114307791,-0.19966030191985712,0.21445679600295617
cluster025_76,0.3808743503635833,0.26123055422399505,0.4965827508947217,0.6071993599968105,0.282747513789912,0.6189213603005222,0.5299418269837142,0.4988596169674392,0.6697052096743983,0.7390170640821173,0.05106675313988,0.7577917114750821,0.6555326372548359,0.517977323648449,0.6135932972878677,0.8720730662175278,0.7313100509397975,0.44675701819641406,0.4010380392070165,0.5855264828423518,0.1947278836410622,0.22667258118753228,0.13327999602705892,0.18120675024154115,0.1620085185373804,0.3159994146644418,0.0011604301158536308,0.6122346409390659,0.548038296803174,0.34050017262376686,1.0,0.5210673654877166,0.6843581556012497,0.07873588058952784,0.42704448334149375,0.37137211973987,0.7748386065977895,0.6647302222336364,0.21702989203895245,0.49889823666276434,0.7729102347658978,0.5423874279886887,0.08208655510885081,0.6386214727500145,0.622556053654449,0.5288914817156949,0.5898312284588739,0.2624696636822686,0.683927980291841,0.5254865239527251,0.3118338792393998,0.4337304813144323,0.5124957669950876,0.5173871526876543,0.30147055574239706,0.6267144738700837,0.5420610860522808,0.15663058517999887,0.7180398552660545,0.5112564724308578,0.4923460883892412,0.5665358634007176,0.6916573696903259
cluster025_80,0.4844941604379469,0.6223456960247353,0.7093094590520592,0.39885869054554984,-0.1535033963247961,0.24077388450306947,0.08491542149374634,0.4293782595342439,0.3885421770518103,0.6472748404677701,-0.08656879687749618,0.633708452045455,0.7618436325183644,0.6440285716791249,0.7640260049745623,0.7313877778346487,0.7753870686520666,0.16604712942338973,0.48597262078427894,0.7531897858519117,0.2913826926832003,0.23976723567707545,0.4668065279493498,0.0774170970205524,0.6106281892153556,0.40890130317164414,0.2635524075362166,0.43949295066733923,0.5504432265420237,0.42539992321852554,0.5210673654877166,1.0,0.10747182212573882,-0.18970482025120655,0.00622616703912864,0.1504245289890575,0.22435892948530378,0.3841783299810566,0.4210531351389698,0.45978169176156297,0.5883300446545223,0.32431862408865514,0.24492626412585955,0.3980531810912252,0.6559308407913762,0.6187330622574024,0.5852597796466968,0.3938921301077912,0.5383577027273823,0.6462245922778546,0.42840533572120243,0.5083611774572315,0.6808693424525093,0.5328863330429745,0.442594352089182,0.3358039285453577,0.43608496381710876,0.3509367675491467,0.5147511590307376,0.6392501008640211,0.18779867821303559,0.23781979014005014,0.5193768474775649
cluster025_81,0.359021606469234,0.08452409255461776,0.22118103433198838,0.40998327108478844,0.4967181426054764,0.6139047670126886,0.5350080384212634,0.34983419316501563,0.5702498453936862,0.48792207320550474,0.26400186089004896,0.42871308316435885,0.3219145949570251,0.19346838866602914,0.14230734099503825,0.531899373311868,0.38471809793758055,0.5106650979481407,0.24034065627766357,0.17966381799733594,0.29307285707354636,0.30945675897718233,0.09764896889973335,0.24742475464741792,0.007058355496365184,0.25215203571247224,0.160862308618555,0.3411112108565334,0.17490775341595463,0.054412245171047764,0.6843581556012497,0.10747182212573882,1.0,0.4809084947253972,0.5383545193856286,0.36010258572500065,0.6065203350950706,0.5356592823818231,-0.09201992148310768,0.4071010179591277,0.5278265648996608,0.34320668570483126,0.3115896182287047,0.5086482897172916,0.32635006061810967,0.2814098282446855,0.32662361821958924,0.29656487695069333,0.5320790878456203,0.4187439443827429,0.1993068850663,0.37651948570255317,0.22751391544393362,0.31223880227678996,0.1401627160828035,0.3490659310648058,0.35057451849817567,0.182861841617814,0.4975142033452248,0.3228507848507193,0.5764390031496357,0.512056268032312,0.4483404980235883
cluster025_82,0.38499845150657086,0.03814840277512205,-0.21463628268028434,0.07843826534798132,0.5466221173482894,0.4444408125574354,0.3646993881978779,0.181704413772426,0.37274021769081805,0.11897374225568386,0.6238445958133894,-0.12096296639117339,-0.07145663493709888,-0.25048164199426054,-0.3880652782339848,-0.048676248731836236,-0.025805349043810346,0.5060722180957613,0.05969454264354985,-0.17936587757857855,0.5364618245918847,0.500126581394137,0.41330843922629873,0.53399641240019,0.21787972924179466,0.34084086942494213,0.617479696683876,-0.005182415951876231,-0.32882232391318794,-0.15989790326050268,0.07873588058952784,-0.18970482025120655,0.4809084947253972,1.0,0.5552678664594488,0.1760358455837739,0.06441319422295584,0.21687628094745334,-0.023185508392993152,0.11822532623345865,0.047009838015710244,0.2283713969490453,0.5593579047273317,0.19722365907840012,0.08085055449641279,-0.09570231355140416,-0.027098530448739593,0.3450064064432984,0.2117501380818092,0.18622324731984105,0.1291044509782934,0.15198772381623865,-0.1574253129191193,-0.004700393178533467,0.04837298089410867,-0.016782096915622602,0.11911665293517373,0.20250164073270271,-0.05099294729290024,0.012458462078161092,0.5868134228667291,0.23642503235256632,0.010274214118397337
cluster025_86,0.42903562387844074,-0.03770885403954574,-0.020706235798172216,0.4854373162462765,0.4219589581118135,0.6110399962694752,0.5094900412582675,0.2462708290785309,0.5514226988342866,0.3552140668296909,0.42093469115528676,0.2945275662589356,0.20713819739396921,0.06212190594908421,0.0666241240204181,0.28335818151959896,0.34985540148467353,0.5643021466808322,0.16180189656061836,0.11862628029511657,0.4226760515998679,0.5033118928235069,0.34063065788178976,0.5745741173693886,0.23089049526783667,0.4653367516155542,0.357657798374848,0.4435804574937489,0.04904357747217614,0.10819888017482288,0.42704448334149375,0.00622616703912864,0.5383545193856286,0.5552678664594488,1.0,0.11277174702160556,0.3542555232970724,0.579370770805917,0.03141404253555705,0.4806952948531063,0.2504522245981511,0.43825612013605025,0.27917414142450914,0.44811698207611794,0.3419339521118852,-0.005591386330797022,0.21591851695646186,0.17124364513008022,0.40246846238738954,0.23160565813796172,0.034510473649175935,0.07997327687642357,-0.027675444554432254,0.12992724879886802,0.16553722240575205,0.415021583312809,0.45502866518839613,0.11572584103701664,0.23235862249472414,0.12784683986750253,0.5760618349720753,0.3807223640173819,0.22316023804173132
cluster025_104,-0.02447177968218396,0.46987162208438066,0.38986943135507685,0.24667001355557278,0.73459555778569,0.3811093760043706,0.6942551631194088,0.706550799682131,0.622920886923268,0.31378839791168966,0.470141479082898,0.40772360032617966,0.4357255930856677,0.2126357270857444,0.03460131798966131,0.3337362015688685,0.15387233149011478,0.25149697104232077,0.5838814443364178,0.2913564197332972,0.21640744018583707,-0.14515643863843813,-0.11813420792664107,0.007391438743232916,-0.0804908681407383,-0.12584511108713442,-0.04733055509876392,0.22571781526714424,0.4154088233923426,-0.2727958809575428,0.37137211973987,0.1504245289890575,0.36010258572500065,0.1760358455837739,0.11277174702160556,1.0,0.4697011232692505,-0.0037830202710640317,-0.24042353463904126,-0.057369995700513494,0.39069194663338297,0.32617634836481324,0.17329647210896126,0.11489170755862428,0.29667303282265006,0.22987134379510554,0.5181502335900231,0.40633798004654015,0.5206738347399053,0.4525646336791178,0.23455189216584638,0.09282424759578681,0.4937056925103052,0.46790910629763455,0.05436522800880672,0.10298768613234033,0.1491599287323067,0.4163040023833329,0.3731967781212184,0.4850189640036109,0.4532076359906676,0.5237096897875909,0.24498267399179055
cluster025_109,0.07570794650282046,0.1240353464414123,0.3194182412755881,0.45110172858096914,0.39542945063828494,0.6048265038744528,0.5876413433216713,0.3939947866646142,0.5542940265996572,0.5554052529660829,-0.042237110059893355,0.6559198316505289,0.4725802432829056,0.5088508144607271,0.4572286120754668,0.7079082873946773,0.43389190150803014,0.313699401642508,0.32374689110242727,0.4238718119196017,0.014730915210147072,0.2048473337599289,-0.14754045810344482,0.19053363352423047,-0.197046451865113,0.1499523667873532,-0.2880531305734025,0.5494449336346915,0.43685623213886066,0.10925572341716684,0.7748386065977895,0.22435892948530378,0.6065203350950706,0.06441319422295584,0.3542555232970724,0.4697011232692505,1.0,0.5240094662065481,0.060021578740060436,0.21597165841211366,0.5949427918456481,0.545824223585235,-0.12000727082645096,0.4175334624717914,0.339033090707449,0.34213054372029106,0.35817645667256603,0.16467953502299873,0.6331518319623718,0.29416598770970176,0.1219934977530072,0.16904578478610172,0.28650606927938244,0.40158159715836517,0.17341221652471736,0.651191984215191,0.33786521402747555,0.0080964418356642,0.5523576448635685,0.2837061372670659,0.39250055424158165,0.6179400301518019,0.5918885826973621
cluster025_110,0.5680670464268072,0.004444335456659178,0.12149976071164359,0.5555096409731252,0.11792618964976359,0.6259857194639256,0.3534157294083439,0.17789886333190788,0.49939394405318416,0.5193943694054475,0.034003693320455684,0.5635443307113557,0.4119764937663678,0.3656556437835993,0.4799513898266716,0.6006703384763751,0.5969877920992278,0.5232984485157038,0.20975730595142045,0.3470611554374347,0.18653787864397778,0.595490363526669,0.4332982829738218,0.47725433494629327,0.3043882288814943,0.6565405665035831,0.2546885268605213,0.6637355655054294,0.22828743299975118,0.22538965479150902,0.6647302222336364,0.3841783299810566,0.5356592823818231,0.21687628094745334,0.579370770805917,-0.0037830202710640317,0.5240094662065481,1.0,0.2701344029823547,0.6798946619202224,0.36215466730842405,0.4724477336952299,0.04251651732304105,0.42649014266797686,0.4684842173269398,0.11455839648370883,0.24696992942192159,0.06658814957346908,0.5376287488251607,0.3780954576123033,-0.04357473727498003,0.1693908621026453,0.10964131573729109,0.26467407914723307,0.24000393254388427,0.6774108801120193,0.4262263459752214,0.10056196655495406,0.43729822783658256,0.2140878376667865,0.3570662220186776,0.46061583295764763,0.48850074555152423
cluster025_111,0.3840116131115429,0.15816271546508706,0.13877391940130687,-0.04806969691505462,-0.26721361762722295,0.026313694760085816,-0.0742206350034268,-0.10674841985091424,0.024986799649472084,0.32484339834293846,-0.15018939230802056,0.08588537191130628,0.17973881781815984,0.23471955789017615,0.3289983566443896,0.25394691112078216,0.3447452897005223,0.028834388972279884,-0.05996832809098662,0.2246003413082183,0.034345938659186684,0.2793298545591986,0.3274018289952282,0.11739848426110541,0.41124464203530864,0.5213875773217259,0.2629705947058478,0.0824525360455355,-0.07888496928784378,0.5353491765223064,0.21702989203895245,0.4210531351389698,-0.09201992148310768,-0.023185508392993152,0.03141404253555705,-0.24042353463904126,0.060021578740060436,0.2701344029823547,1.0,0.11155577001496635,0.13341396512455267,0.2604904582154054,0.10420729278977212,0.277843232826501,0.3613253964618194,0.29534538544956856,0.10500435396410308,0.27336840869116125,0.14005147182319028,0.06858517515830725,0.1840599371557247,0.17715455184652687,0.03576207420470998,0.15048920681690842,0.14724376764015343,0.12199595037486778,0.03997162990710027,-0.17626172982537786,0.06385473992278949,0.09557623771551006,0.0013783259707119246,-0.12467095185529199,0.14128422036923044
cluster025_112,0.6037885054278833,0.0765330944777492,0.2790028476154028,0.6139915660087757,-0.020526217913002007,0.46956708797525254,0.2713782129665648,0.21270124125423095,0.47234051901763835,0.47887233527193246,0.13031122089224634,0.47976853320431795,0.49793398354278184,0.26704293128071177,0.45023031306746936,0.5094111700186568,0.6412188955595326,0.4164623268986529,0.2580763306304562,0.4120507441815345,0.3517201736921486,0.42844318961217187,0.4574653688677364,0.312050862023087,0.4636616506161033,0.45809818489821763,0.29301085164402774,0.58961180494948,0.3397429739170025,0.27504858723049264,0.49889823666276434,0.45978169176156297,0.4071010179591277,0.11822532623345865,0.4806952948531063,-0.057369995700513494,0.21597165841211366,0.6798946619202224,0.11155577001496635,1.0,0.3542404078541559,0.31192514290840934,0.18012534939027686,0.43840135740175856,0.5301747435373203,0.19090528668728415,0.4312270571702556,0.08249969077068589,0.4616152605005703,0.46305647416032847,-0.037351347185184854,0.25196548940440067,0.27433327394948875,0.2003252769407803,0.34045263284020927,0.44037518613214327,0.608426658770145,0.308817542427798,0.41425751603794325,0.4001999858057796,0.3029294564963933,0.3316826788373748,0.379561914669485
cluster025_119,0.26224518689517856,0.47429862364615233,0.6847011347525086,0.5521058322987689,0.19528900245875122,0.45230683435181096,0.35704129081190505,0.5491651489646314,0.5496406122291749,0.6626500280747688,0.005639932562002845,0.6836480883273705,0.7528225125052294,0.5808738855446605,0.6357049623916216,0.8023122733088078,0.7351643803564294,0.33146178471766335,0.4715090722681969,0.6787851439431408,0.3168324068315137,0.13255085873107397,0.11649492499242957,0.11934781680989635,0.21429378484035155,0.18504746573215583,-0.0025229630715817276,0.46913990614671214,0.5938070699373134,0.4263291332028968,0.7729102347658978,0.5883300446545223,0.5278265648996608,0.047009838015710244,0.2504522245981511,0.39069194663338297,0.5949427918456481,0.36215466730842405,0.13341396512455267,0.3542404078541559,1.0,0.5015367269769941,0.28287279064831494,0.6745101864954972,0.550490896596651,0.69810535486826,0.6066653715302754,0.4894206466115269,0.6458232556911746,0.5629472922817744,0.4662113520180725,0.5714765699578845,0.6568852399936026,0.5707457180415718,0.48199901666585765,0.45648820271151574,0.5247443017391599,0.2393449244538179,0.6386829088618137,0.6096087662400694,0.43149128485249466,0.44121116048670866,0.6629227295988526
cluster025_120,0.35937160591740686,0.23887506323816235,0.26352745942403927,0.46468286378060936,0.2870289364696734,0.5937222327080314,0.556292950614742,0.4267777358817446,0.6166743436696589,0.5773872910464347,0.280690127254609,0.5043527793358636,0.5184122231541561,0.3741076132965026,0.440251963191195,0.5312308586393522,0.4963099181145101,0.45386242797937226,0.40820007796088104,0.47212411835238344,0.2609637323270001,0.40349168441287275,0.23416572208718242,0.4569162734944855,0.30236416243183034,0.43168180222162195,0.15736411908295153,0.661746211443366,0.28961583907158434,0.16865070218555803,0.5423874279886887,0.32431862408865514,0.34320668570483126,0.2283713969490453,0.43825612013605025,0.32617634836481324,0.545824223585235,0.4724477336952299,0.2604904582154054,0.31192514290840934,0.5015367269769941,1.0,0.20199693353557802,0.5243441946626561,0.44082918523829506,0.32338639055024104,0.4074844398584775,0.46824572501741063,0.7136043347341909,0.38332124754522695,0.19202114281502547,0.11359648683490554,0.23320325433329897,0.29809339744036534,0.29479725945665103,0.5254575997207055,0.42302679017441686,0.11643250655585452,0.29364219557418986,0.41692091815516297,0.47987271191102926,0.4428971925932807,0.4163933266671532
cluster025_121,0.5655161332039532,0.413870757962355,0.1991244874663132,0.016854844927593163,0.2818353412887343,0.2953190008403371,0.11469294998083816,0.2519077010772867,0.2696541680320145,0.23473006520321674,0.42703590852211104,-0.031963943389977316,0.21200087000773876,0.004554942324117622,-0.09361835585954219,0.10505269399073541,0.2014612301439883,0.3972082954246743,0.1953298663164013,0.09925839479665159,0.6785548726295213,0.34603757362378795,0.534241680650297,0.29917113029123676,0.4862179487001715,0.25008343255068244,0.7182318284198057,-0.0889932416724393,-0.1260621104879951,0.10541056768620809,0.08208655510885081,0.24492626412585955,0.3115896182287047,0.5593579047273317,0.27917414142450914,0.17329647210896126,-0.12000727082645096,0.04251651732304105,0.10420729278977212,0.18012534939027686,0.28287279064831494,0.20199693353557802,1.0,0.3674973557878995,0.23997645860339145,0.25103578280975475,0.21171356591030277,0.559483206416677,0.2787282704208936,0.4280287753813773,0.48019040189942946,0.5342037725643568,0.20505155008118944,0.25937826484690873,0.2919156593734638,-0.18950822806297163,0.23298390123258425,0.4077546551932419,0.0646681031944276,0.3211180531232341,0.49223305231263736,0.036243679615526596,0.14799086171409015
