image_path,ExG_P20_disease_pct
11116_LeafPhotoA_2025-10-24 11_53_22.715-05_00_leaf.png,10.46
11119_LeafPhotoA_2025-10-24 11_54_26.905-05_00_leaf.png,0.49
11119_LeafPhotoA_2025-10-24 11_54_42.078-05_00_leaf.png,0.26
11119_LeafPhotoA_2025-10-24 11_55_01.394-05_00_leaf.png,10.75
11120_LeafPhotoA_2025-10-24 11_55_22.001-05_00_leaf.png,33.91
11120_LeafPhotoA_2025-10-24 11_55_35.219-05_00_leaf.png,10.47
11120_LeafPhotoA_2025-10-24 11_55_48.789-05_00_leaf.png,4.71
11121_LeafPhotoA_2025-10-24 11_56_12.597-05_00_leaf.png,1.04
11121_LeafPhotoA_2025-10-24 11_56_27.320-05_00_leaf.png,5.86
11121_LeafPhotoA_2025-10-24 11_56_45.645-05_00_leaf.png,1.03
11126_LeafPhotoA_2025-10-24 11_58_06.286-05_00_leaf.png,0
11126_LeafPhotoA_2025-10-24 11_59_01.218-05_00_leaf.png,25.64
11126_LeafPhotoA_2025-10-24 11_59_24.692-05_00_leaf.png,64.51
11202_LeafPhotoA_2025-10-24 12_02_02.329-05_00_leaf.png,16.08
11202_LeafPhotoA_2025-10-24 12_02_25.679-05_00_leaf.png,18.95
11202_LeafPhotoA_2025-10-24 12_04_03.844-05_00_leaf.png,10.88
11203_LeafPhotoA_2025-10-24 12_04_49.872-05_00_leaf.png,0.02
11203_LeafPhotoA_2025-10-24 12_05_52.049-05_00_leaf.png,0
11204_LeafPhotoA_2025-10-24 12_07_41.261-05_00_leaf.png,34.9
11204_LeafPhotoA_2025-10-24 12_08_15.209-05_00_leaf.png,33.52
11204_LeafPhotoA_2025-10-24 12_09_25.705-05_00_leaf.png,30.58
11205_LeafPhotoA_2025-10-24 12_10_49.970-05_00_leaf.png,10.82
11205_LeafPhotoA_2025-10-24 12_11_47.452-05_00_leaf.png,12.85
11205_LeafPhotoA_2025-10-24 12_12_12.865-05_00_leaf.png,11.84
11207_LeafPhotoA_2025-10-24 12_13_20.997-05_00_leaf.png,28.74
11207_LeafPhotoA_2025-10-24 12_13_38.155-05_00_leaf.png,29.96
11207_LeafPhotoA_2025-10-24 12_14_09.438-05_00_leaf.png,76.3
11209_LeafPhotoA_2025-10-24 12_15_05.171-05_00_leaf.png,10.15
11209_LeafPhotoA_2025-10-24 12_15_28.541-05_00_leaf.png,21.72
11209_LeafPhotoA_2025-10-24 12_15_42.568-05_00_leaf.png,37.7
11211_LeafPhotoA_2025-10-24 12_18_04.803-05_00_leaf.png,4.65
11211_LeafPhotoA_2025-10-24 12_18_27.725-05_00_leaf.png,4.19
11211_LeafPhotoA_2025-10-24 12_18_53.319-05_00_leaf.png,13.88
11215_LeafPhotoA_2025-10-24 12_20_23.396-05_00_leaf.png,10.74
11215_LeafPhotoA_2025-10-24 12_20_45.563-05_00_leaf.png,3.77
11215_LeafPhotoA_2025-10-24 12_20_59.823-05_00_leaf.png,16.59
11220_LeafPhotoA_2025-10-24 12_21_48.175-05_00_leaf.png,0.92
11220_LeafPhotoA_2025-10-24 12_22_02.310-05_00_leaf.png,1.94
11220_LeafPhotoA_2025-10-24 12_22_23.547-05_00_leaf.png,3.24
11222_LeafPhotoA_2025-10-24 12_22_59.625-05_00_leaf.png,13.12
11222_LeafPhotoA_2025-10-24 12_23_37.381-05_00_leaf.png,7.61
11222_LeafPhotoA_2025-10-24 12_23_55.814-05_00_leaf.png,4.93
11225_LeafPhotoA_2025-10-24 12_24_26.531-05_00_leaf.png,7.26
11225_LeafPhotoA_2025-10-24 12_24_40.444-05_00_leaf.png,11.19
11225_LeafPhotoA_2025-10-24 12_24_51.853-05_00_leaf.png,6.28
11226_LeafPhotoA_2025-10-24 12_25_12.735-05_00_leaf.png,13.33
11226_LeafPhotoA_2025-10-24 12_25_30.413-05_00_leaf.png,15.74
11226_LeafPhotoA_2025-10-24 12_25_43.877-05_00_leaf.png,11.38
11302_LeafPhotoA_2025-10-24 13_05_14.584-05_00_leaf.png,2.18
11302_LeafPhotoA_2025-10-24 13_05_32.059-05_00_leaf.png,5.26
11302_LeafPhotoA_2025-10-24 13_05_57.995-05_00_leaf.png,1.77
11304_LeafPhotoA_2025-10-24 13_06_46.938-05_00_leaf.png,18.85
11304_LeafPhotoA_2025-10-24 13_07_11.755-05_00_leaf.png,5.92
11304_LeafPhotoA_2025-10-24 13_07_30.728-05_00_leaf.png,0.24
11305_LeafPhotoA_2025-10-24 13_08_18.743-05_00_leaf.png,0.37
11305_LeafPhotoA_2025-10-24 13_08_44.381-05_00_leaf.png,0
11305_LeafPhotoA_2025-10-24 13_09_13.282-05_00_leaf.png,1.41
11306_LeafPhotoA_2025-10-24 13_10_16.338-05_00_leaf.png,18.24
11306_LeafPhotoA_2025-10-24 13_10_37.946-05_00_leaf.png,42.31
11306_LeafPhotoA_2025-10-24 13_11_18.629-05_00_leaf.png,48.11
11307_LeafPhotoA_2025-10-24 13_12_29.200-05_00_leaf.png,0.08
11307_LeafPhotoA_2025-10-24 13_12_59.758-05_00_leaf.png,1.3
11307_LeafPhotoA_2025-10-24 13_13_21.050-05_00_leaf.png,1.18
11310_LeafPhotoA_2025-10-24 13_16_57.760-05_00_leaf.png,0
11310_LeafPhotoA_2025-10-24 13_17_24.354-05_00_leaf.png,0
11310_LeafPhotoA_2025-10-24 13_17_46.645-05_00_leaf.png,0
11311_LeafPhotoA_2025-10-24 13_14_43.811-05_00_leaf.png,3.81
11311_LeafPhotoA_2025-10-24 13_15_16.019-05_00_leaf.png,22.48
11311_LeafPhotoA_2025-10-24 13_15_36.746-05_00_leaf.png,24.55
11312_LeafPhotoA_2025-10-24 13_21_25.122-05_00_leaf.png,1.75
11312_LeafPhotoA_2025-10-24 13_21_49.136-05_00_leaf.png,2.54
11312_LeafPhotoA_2025-10-24 13_22_07.309-05_00_leaf.png,15.21
11313_LeafPhotoA_2025-10-24 13_22_41.598-05_00_leaf.png,2.65
11313_LeafPhotoA_2025-10-24 13_23_04.697-05_00_leaf.png,3.73
11313_LeafPhotoA_2025-10-24 13_23_28.172-05_00_leaf.png,0.14
11314_LeafPhotoA_2025-10-24 13_24_14.706-05_00_leaf.png,1.14
11314_LeafPhotoA_2025-10-24 13_24_33.828-05_00_leaf.png,9.24
11314_LeafPhotoA_2025-10-24 13_24_52.528-05_00_leaf.png,17.74
11315_LeafPhotoA_2025-10-24 13_25_38.641-05_00_leaf.png,3.39
11315_LeafPhotoA_2025-10-24 13_26_06.646-05_00_leaf.png,0
11315_LeafPhotoA_2025-10-24 13_26_32.678-05_00_leaf.png,6.19
11316_LeafPhotoA_2025-10-24 13_27_08.306-05_00_leaf.png,1.97
11316_LeafPhotoA_2025-10-24 13_27_28.192-05_00_leaf.png,0.33
11316_LeafPhotoA_2025-10-24 13_27_53.504-05_00_leaf.png,0.34
11320_LeafPhotoA_2025-10-24 13_30_05.744-05_00_leaf.png,12.5
11320_LeafPhotoA_2025-10-24 13_30_32.177-05_00_leaf.png,4.18
11320_LeafPhotoA_2025-10-24 13_31_04.814-05_00_leaf.png,20.82
11321_LeafPhotoA_2025-10-24 13_31_56.970-05_00_leaf.png,22.91
11321_LeafPhotoA_2025-10-24 13_32_23.970-05_00_leaf.png,1.16
11321_LeafPhotoA_2025-10-24 13_32_50.025-05_00_leaf.png,30.73
11324_LeafPhotoA_2025-10-24 13_34_38.284-05_00_leaf.png,2.02
11324_LeafPhotoA_2025-10-24 13_35_17.907-05_00_leaf.png,3.07
11324_LeafPhotoA_2025-10-24 13_35_41.914-05_00_leaf.png,1.04
11325_LeafPhotoA_2025-10-24 13_36_44.486-05_00_leaf.png,0
11325_LeafPhotoA_2025-10-24 13_37_10.237-05_00_leaf.png,44.61
11325_LeafPhotoA_2025-10-24 13_37_38.156-05_00_leaf.png,24.42
11326_LeafPhotoA_2025-10-24 13_38_18.836-05_00_leaf.png,0.04
11326_LeafPhotoA_2025-10-24 13_38_35.647-05_00_leaf.png,24.71
11326_LeafPhotoA_2025-10-24 13_38_52.451-05_00_leaf.png,10.65
11401_LeafPhotoA_2025-10-24 13_42_51.258-05_00_leaf.png,28.41
11401_LeafPhotoA_2025-10-24 13_43_32.717-05_00_leaf.png,24.66
11401_LeafPhotoA_2025-10-24 13_43_49.280-05_00_leaf.png,14
11403_LeafPhotoA_2025-10-24 13_44_43.997-05_00_leaf.png,0.72
11403_LeafPhotoA_2025-10-24 13_45_04.619-05_00_leaf.png,2.31
11403_LeafPhotoA_2025-10-24 13_45_23.261-05_00_leaf.png,11.47
11404_LeafPhotoA_2025-10-24 13_45_54.527-05_00_leaf.png,0.07
11404_LeafPhotoA_2025-10-24 13_46_11.455-05_00_leaf.png,0.01
11404_LeafPhotoA_2025-10-24 13_46_45.045-05_00_leaf.png,0.02
11405_LeafPhotoA_2025-10-24 13_47_11.412-05_00_leaf.png,27.38
11405_LeafPhotoA_2025-10-24 13_47_32.447-05_00_leaf.png,7.89
11405_LeafPhotoA_2025-10-24 13_47_53.889-05_00_leaf.png,1.65
11410_LeafPhotoA_2025-10-24 13_49_10.168-05_00_leaf.png,53.73
11410_LeafPhotoA_2025-10-24 13_49_30.935-05_00_leaf.png,16.08
11410_LeafPhotoA_2025-10-24 13_49_49.229-05_00_leaf.png,23.52
11411_LeafPhotoA_2025-10-24 13_50_21.521-05_00_leaf.png,0.56
11411_LeafPhotoA_2025-10-24 13_50_46.540-05_00_leaf.png,5.75
11411_LeafPhotoA_2025-10-24 13_51_03.867-05_00_leaf.png,3.46
11413_LeafPhotoA_2025-10-24 13_51_35.339-05_00_leaf.png,5.86
11413_LeafPhotoA_2025-10-24 13_51_52.273-05_00_leaf.png,3.48
11413_LeafPhotoA_2025-10-24 13_52_28.446-05_00_leaf.png,3.07
11416_LeafPhotoA_2025-10-24 13_53_55.723-05_00_leaf.png,0
11416_LeafPhotoA_2025-10-24 13_54_22.790-05_00_leaf.png,0
11416_LeafPhotoA_2025-10-24 13_54_40.544-05_00_leaf.png,33.88
11417_LeafPhotoA_2025-10-24 13_55_15.695-05_00_leaf.png,0.08
11417_LeafPhotoA_2025-10-24 13_55_43.690-05_00_leaf.png,3.7
11417_LeafPhotoA_2025-10-24 13_56_02.914-05_00_leaf.png,42.65
11421_LeafPhotoA_2025-10-24 13_57_40.771-05_00_leaf.png,36.65
11421_LeafPhotoA_2025-10-24 13_57_59.510-05_00_leaf.png,2.55
11421_LeafPhotoA_2025-10-24 13_58_25.217-05_00_leaf.png,14.48
11423_LeafPhotoA_2025-10-24 13_59_09.980-05_00_leaf.png,11.85
11423_LeafPhotoA_2025-10-24 13_59_29.603-05_00_leaf.png,2.77
11423_LeafPhotoA_2025-10-24 13_59_59.013-05_00_leaf.png,19.8
11424_LeafPhotoA_2025-10-24 14_00_42.398-05_00_leaf.png,0.09
11424_LeafPhotoA_2025-10-24 14_01_06.300-05_00_leaf.png,5.77
11424_LeafPhotoA_2025-10-24 14_01_28.263-05_00_leaf.png,8.42
11424_LeafPhotoA_2025-10-24 14_01_48.762-05_00_leaf.png,8.41
11426_LeafPhotoA_2025-10-24 14_02_35.000-05_00_leaf.png,21.59
11426_LeafPhotoA_2025-10-24 14_03_07.240-05_00_leaf.png,0
11426_LeafPhotoA_2025-10-24 14_03_33.906-05_00_leaf.png,17.81
11427_LeafPhotoA_2025-10-24 14_04_33.045-05_00_leaf.png,0
11427_LeafPhotoA_2025-10-24 14_05_08.503-05_00_leaf.png,0
11427_LeafPhotoA_2025-10-24 14_05_54.868-05_00_leaf.png,0
11503_LeafPhotoA_2025-10-24 14_08_34.771-05_00_leaf.png,0.01
11503_LeafPhotoA_2025-10-24 14_09_15.699-05_00_leaf.png,0.18
11503_LeafPhotoA_2025-10-24 14_09_35.158-05_00_leaf.png,0.02
11504_LeafPhotoA_2025-10-24 14_10_09.315-05_00_leaf.png,0
11504_LeafPhotoA_2025-10-24 14_10_39.378-05_00_leaf.png,0.19
11504_LeafPhotoA_2025-10-24 14_10_55.149-05_00_leaf.png,0
11505_LeafPhotoA_2025-10-24 14_11_35.220-05_00_leaf.png,0.41
11505_LeafPhotoA_2025-10-24 14_11_57.611-05_00_leaf.png,9.63
11505_LeafPhotoA_2025-10-24 14_12_34.330-05_00_leaf.png,6.12
11509_LeafPhotoA_2025-10-24 14_14_05.716-05_00_leaf.png,1.82
11509_LeafPhotoA_2025-10-24 14_14_29.686-05_00_leaf.png,3.88
11509_LeafPhotoA_2025-10-24 14_14_50.468-05_00_leaf.png,14.97
11510_LeafPhotoA_2025-10-24 14_15_36.857-05_00_leaf.png,6.84
11510_LeafPhotoA_2025-10-24 14_15_56.400-05_00_leaf.png,10.99
11510_LeafPhotoA_2025-10-24 14_16_16.452-05_00_leaf.png,29.37
11512_LeafPhotoA_2025-10-24 14_16_57.829-05_00_leaf.png,6.65
11512_LeafPhotoA_2025-10-24 14_17_32.022-05_00_leaf.png,3.65
11512_LeafPhotoA_2025-10-24 14_17_55.707-05_00_leaf.png,8.02
11513_LeafPhotoA_2025-10-24 14_18_17.030-05_00_leaf.png,34.95
11513_LeafPhotoA_2025-10-24 14_18_34.385-05_00_leaf.png,31.97
11513_LeafPhotoA_2025-10-24 14_18_53.608-05_00_leaf.png,43.65
11515_LeafPhotoA_2025-10-24 14_19_32.197-05_00_leaf.png,18.88
11515_LeafPhotoA_2025-10-24 14_19_49.123-05_00_leaf.png,2.65
11515_LeafPhotoA_2025-10-24 14_20_06.577-05_00_leaf.png,1.63
11517_LeafPhotoA_2025-10-24 14_20_36.231-05_00_leaf.png,7.55
11517_LeafPhotoA_2025-10-24 14_20_53.496-05_00_leaf.png,18.38
11517_LeafPhotoA_2025-10-24 14_21_18.372-05_00_leaf.png,25.34
11518_LeafPhotoA_2025-10-24 14_21_47.991-05_00_leaf.png,0.77
11518_LeafPhotoA_2025-10-24 14_22_16.676-05_00_leaf.png,3.08
11518_LeafPhotoA_2025-10-24 14_22_40.297-05_00_leaf.png,0.63
11520_LeafPhotoA_2025-10-24 14_23_15.025-05_00_leaf.png,0.58
11520_LeafPhotoA_2025-10-24 14_23_42.462-05_00_leaf.png,5.48
11520_LeafPhotoA_2025-10-24 14_24_08.721-05_00_leaf.png,0.91
11521_LeafPhotoA_2025-10-24 14_24_49.389-05_00_leaf.png,0.41
11521_LeafPhotoA_2025-10-24 14_25_08.985-05_00_leaf.png,3.58
11521_LeafPhotoA_2025-10-24 14_25_48.295-05_00_leaf.png,5.33
11522_LeafPhotoA_2025-10-24 14_26_24.718-05_00_leaf.png,0.98
11522_LeafPhotoA_2025-10-24 14_27_01.739-05_00_leaf.png,12.16
11522_LeafPhotoA_2025-10-24 14_27_18.560-05_00_leaf.png,0.76
11523_LeafPhotoA_2025-10-24 14_28_05.230-05_00_leaf.png,3.8
11523_LeafPhotoA_2025-10-24 14_28_22.198-05_00_leaf.png,2.56
11523_LeafPhotoA_2025-10-24 14_28_37.544-05_00_leaf.png,1.87
11524_LeafPhotoA_2025-10-24 14_29_21.932-05_00_leaf.png,2.08
11524_LeafPhotoA_2025-10-24 14_29_53.507-05_00_leaf.png,22.52
11524_LeafPhotoA_2025-10-24 14_30_08.757-05_00_leaf.png,13.76
11525_LeafPhotoA_2025-10-24 14_30_42.247-05_00_leaf.png,7.01
11525_LeafPhotoA_2025-10-24 14_31_03.502-05_00_leaf.png,14.22
11525_LeafPhotoA_2025-10-24 14_31_22.679-05_00_leaf.png,10.87
11601_LeafPhotoA_2025-10-24 14_33_56.105-05_00_leaf.png,1.94
11601_LeafPhotoA_2025-10-24 14_34_35.798-05_00_leaf.png,0
11601_LeafPhotoA_2025-10-24 14_34_58.980-05_00_leaf.png,0
11602_LeafPhotoA_2025-10-24 14_35_25.153-05_00_leaf.png,14.43
11602_LeafPhotoA_2025-10-24 14_35_46.256-05_00_leaf.png,8.97
11602_LeafPhotoA_2025-10-24 14_35_58.483-05_00_leaf.png,4.69
11603_LeafPhotoA_2025-10-24 14_36_31.506-05_00_leaf.png,1.92
11603_LeafPhotoA_2025-10-24 14_36_47.085-05_00_leaf.png,0
11603_LeafPhotoA_2025-10-24 14_37_02.391-05_00_leaf.png,0
11604_LeafPhotoA_2025-10-24 14_37_32.709-05_00_leaf.png,5.2
11604_LeafPhotoA_2025-10-24 14_37_49.263-05_00_leaf.png,2.08
11604_LeafPhotoA_2025-10-24 14_38_05.842-05_00_leaf.png,1.24
11605_LeafPhotoA_2025-10-24 14_38_41.490-05_00_leaf.png,10.56
11605_LeafPhotoA_2025-10-24 14_39_06.222-05_00_leaf.png,0
11605_LeafPhotoA_2025-10-24 14_39_24.718-05_00_leaf.png,0
11607_LeafPhotoA_2025-10-24 14_39_57.151-05_00_leaf.png,37.15
11607_LeafPhotoA_2025-10-24 14_40_14.237-05_00_leaf.png,31
11607_LeafPhotoA_2025-10-24 14_40_31.981-05_00_leaf.png,54.83
11608_LeafPhotoA_2025-10-24 14_40_55.596-05_00_leaf.png,5.99
11608_LeafPhotoA_2025-10-24 14_41_13.115-05_00_leaf.png,19.19
11608_LeafPhotoA_2025-10-24 14_41_28.519-05_00_leaf.png,27.27
11609_LeafPhotoA_2025-10-24 14_41_56.021-05_00_leaf.png,8.05
11609_LeafPhotoA_2025-10-24 14_42_15.807-05_00_leaf.png,12.04
11610_LeafPhotoA_2025-10-24 14_43_08.125-05_00_leaf.png,12.52
11610_LeafPhotoA_2025-10-24 14_43_20.376-05_00_leaf.png,7.78
11610_LeafPhotoA_2025-10-24 14_43_34.712-05_00_leaf.png,22.22
11613_LeafPhotoA_2025-10-24 14_44_14.623-05_00_leaf.png,3.19
11613_LeafPhotoA_2025-10-24 14_44_31.793-05_00_leaf.png,0.13
11613_LeafPhotoA_2025-10-24 14_44_48.389-05_00_leaf.png,2.13
11617_LeafPhotoA_2025-10-24 14_45_46.941-05_00_leaf.png,7.5
11617_LeafPhotoA_2025-10-24 14_46_03.719-05_00_leaf.png,7.6
11617_LeafPhotoA_2025-10-24 14_46_16.104-05_00_leaf.png,0
11618_LeafPhotoA_2025-10-24 14_46_41.785-05_00_leaf.png,14.14
11618_LeafPhotoA_2025-10-24 14_46_56.578-05_00_leaf.png,2.16
11618_LeafPhotoA_2025-10-24 14_47_20.508-05_00_leaf.png,18.14
11620_LeafPhotoA_2025-10-24 14_48_11.592-05_00_leaf.png,8.57
11620_LeafPhotoA_2025-10-24 14_48_34.084-05_00_leaf.png,46.01
11620_LeafPhotoA_2025-10-24 14_49_08.806-05_00_leaf.png,22.22
11622_LeafPhotoA_2025-10-24 14_51_33.014-05_00_leaf.png,8.66
11622_LeafPhotoA_2025-10-24 14_51_54.814-05_00_leaf.png,6.04
11622_LeafPhotoA_2025-10-24 14_52_08.882-05_00_leaf.png,25.37
11623_LeafPhotoA_2025-10-24 14_50_18.654-05_00_leaf.png,8.91
11623_LeafPhotoA_2025-10-24 14_50_32.533-05_00_leaf.png,16.38
11623_LeafPhotoA_2025-10-24 14_50_49.205-05_00_leaf.png,15.45
11624_LeafPhotoA_2025-10-24 14_52_49.746-05_00_leaf.png,13.93
11624_LeafPhotoA_2025-10-24 14_53_13.614-05_00_leaf.png,7.72
11624_LeafPhotoA_2025-10-24 14_53_28.588-05_00_leaf.png,0
11627_LeafPhotoA_2025-10-24 14_54_19.574-05_00_leaf.png,1.69
11627_LeafPhotoA_2025-10-24 14_54_46.029-05_00_leaf.png,0.01
11627_LeafPhotoA_2025-10-24 14_55_17.117-05_00_leaf.png,24.98
20101_LeafPhotoA_2025-10-23 10_41_58.022-05_00_leaf.png,27.63
20101_LeafPhotoA_2025-10-23 10_42_30.913-05_00_leaf.png,33.57
20101_LeafPhotoA_2025-10-23 10_42_47.187-05_00_leaf.png,47.43
20102_LeafPhotoA_2025-10-23 10_43_24.124-05_00_leaf.png,2.71
20102_LeafPhotoA_2025-10-23 10_43_42.877-05_00_leaf.png,4.77
20102_LeafPhotoA_2025-10-23 10_43_55.433-05_00_leaf.png,0.46
20103_LeafPhotoA_2025-10-23 10_44_24.779-05_00_leaf.png,10.6
20103_LeafPhotoA_2025-10-23 10_44_38.883-05_00_leaf.png,9.9
20103_LeafPhotoA_2025-10-23 10_44_52.690-05_00_leaf.png,26.02
20104_LeafPhotoA_2025-10-23 10_45_13.118-05_00_leaf.png,0
20104_LeafPhotoA_2025-10-23 10_45_24.771-05_00_leaf.png,0
20104_LeafPhotoA_2025-10-23 10_45_37.121-05_00_leaf.png,0
20105_LeafPhotoA_2025-10-23 10_46_05.969-05_00_leaf.png,0.22
20105_LeafPhotoA_2025-10-23 10_46_16.057-05_00_leaf.png,36.25
20105_LeafPhotoA_2025-10-23 10_46_36.024-05_00_leaf.png,0.48
20106_LeafPhotoA_2025-10-23 10_47_17.512-05_00_leaf.png,0.44
20106_LeafPhotoA_2025-10-23 10_47_41.613-05_00_leaf.png,13.45
20106_LeafPhotoA_2025-10-23 10_47_57.605-05_00_leaf.png,11.79
20107_LeafPhotoA_2025-10-23 10_48_54.902-05_00_leaf.png,0.59
20107_LeafPhotoA_2025-10-23 10_49_07.761-05_00_leaf.png,21.55
20107_LeafPhotoA_2025-10-23 10_49_23.199-05_00_leaf.png,10.8
20108_LeafPhotoA_2025-10-23 10_50_48.456-05_00_leaf.png,0.17
20108_LeafPhotoA_2025-10-23 10_51_00.736-05_00_leaf.png,1.38
20108_LeafPhotoA_2025-10-23 10_51_12.753-05_00_leaf.png,0.94
20109_LeafPhotoA_2025-10-23 10_52_03.307-05_00_leaf.png,0.35
20109_LeafPhotoA_2025-10-23 10_52_16.928-05_00_leaf.png,3.46
20109_LeafPhotoA_2025-10-23 10_52_27.718-05_00_leaf.png,2.33
20110_LeafPhotoA_2025-10-23 10_52_47.184-05_00_leaf.png,3.98
20110_LeafPhotoA_2025-10-23 10_53_05.317-05_00_leaf.png,0.44
20110_LeafPhotoA_2025-10-23 10_53_17.475-05_00_leaf.png,3.57
20111_LeafPhotoA_2025-10-23 10_53_46.797-05_00_leaf.png,0.38
20111_LeafPhotoA_2025-10-23 10_53_58.908-05_00_leaf.png,0.12
20111_LeafPhotoA_2025-10-23 10_54_15.263-05_00_leaf.png,1.32
20112_LeafPhotoA_2025-10-23 10_55_42.294-05_00_leaf.png,2.67
20112_LeafPhotoA_2025-10-23 10_56_13.988-05_00_leaf.png,1.04
20112_LeafPhotoA_2025-10-23 10_56_43.907-05_00_leaf.png,1.13
20113_LeafPhotoA_2025-10-23 10_57_32.779-05_00_leaf.png,13.23
20113_LeafPhotoA_2025-10-23 10_57_50.752-05_00_leaf.png,5.13
20113_LeafPhotoA_2025-10-23 10_58_14.128-05_00_leaf.png,3.07
20114_LeafPhotoA_2025-10-23 10_58_40.912-05_00_leaf.png,0.12
20114_LeafPhotoA_2025-10-23 10_58_54.718-05_00_leaf.png,0
20114_LeafPhotoA_2025-10-23 10_59_13.400-05_00_leaf.png,0
20115_LeafPhotoA_2025-10-23 10_59_52.936-05_00_leaf.png,3.92
20115_LeafPhotoA_2025-10-23 11_00_07.749-05_00_leaf.png,1.62
20115_LeafPhotoA_2025-10-23 11_00_18.972-05_00_leaf.png,4.85
20116_LeafPhotoA_2025-10-23 11_01_03.234-05_00_leaf.png,1.66
20116_LeafPhotoA_2025-10-23 11_01_20.598-05_00_leaf.png,7.57
20116_LeafPhotoA_2025-10-23 11_01_32.414-05_00_leaf.png,0.09
20117_LeafPhotoA_2025-10-23 11_02_03.761-05_00_leaf.png,11.61
20117_LeafPhotoA_2025-10-23 11_02_16.411-05_00_leaf.png,8.46
20117_LeafPhotoA_2025-10-23 11_02_24.897-05_00_leaf.png,4.96
20118_LeafPhotoA_2025-10-23 11_03_10.757-05_00_leaf.png,23.99
20118_LeafPhotoA_2025-10-23 11_03_22.336-05_00_leaf.png,3.55
20118_LeafPhotoA_2025-10-23 11_03_34.809-05_00_leaf.png,4.73
20119_LeafPhotoA_2025-10-23 11_04_41.033-05_00_leaf.png,5.38
20119_LeafPhotoA_2025-10-23 11_04_58.923-05_00_leaf.png,8.72
20119_LeafPhotoA_2025-10-23 11_05_11.400-05_00_leaf.png,4.99
20120_LeafPhotoA_2025-10-23 11_06_07.088-05_00_leaf.png,8.17
20120_LeafPhotoA_2025-10-23 11_06_22.528-05_00_leaf.png,0.81
20120_LeafPhotoA_2025-10-23 11_06_33.821-05_00_leaf.png,1.22
20121_LeafPhotoA_2025-10-23 11_07_04.780-05_00_leaf.png,0.25
20121_LeafPhotoA_2025-10-23 11_07_17.231-05_00_leaf.png,0.62
20121_LeafPhotoA_2025-10-23 11_07_30.111-05_00_leaf.png,5.9
20122_LeafPhotoA_2025-10-23 11_07_57.835-05_00_leaf.png,0.21
20122_LeafPhotoA_2025-10-23 11_08_10.440-05_00_leaf.png,0
20122_LeafPhotoA_2025-10-23 11_08_18.994-05_00_leaf.png,0.05
20123_LeafPhotoA_2025-10-23 11_08_41.417-05_00_leaf.png,0.36
20123_LeafPhotoA_2025-10-23 11_08_55.140-05_00_leaf.png,0.06
20123_LeafPhotoA_2025-10-23 11_09_06.322-05_00_leaf.png,2.91
20124_LeafPhotoA_2025-10-23 11_09_34.936-05_00_leaf.png,0.61
20124_LeafPhotoA_2025-10-23 11_09_45.105-05_00_leaf.png,1.39
20124_LeafPhotoA_2025-10-23 11_09_55.776-05_00_leaf.png,0
20125_LeafPhotoA_2025-10-23 11_10_29.574-05_00_leaf.png,13.2
20125_LeafPhotoA_2025-10-23 11_10_39.626-05_00_leaf.png,2.3
20125_LeafPhotoA_2025-10-23 11_10_55.254-05_00_leaf.png,4.15
20126_LeafPhotoA_2025-10-23 11_15_00.747-05_00_leaf.png,28.02
20126_LeafPhotoA_2025-10-23 11_15_20.679-05_00_leaf.png,1
20126_LeafPhotoA_2025-10-23 11_15_35.339-05_00_leaf.png,3.06
20127_LeafPhotoA_2025-10-23 11_13_27.238-05_00_leaf.png,1.58
20127_LeafPhotoA_2025-10-23 11_13_40.984-05_00_leaf.png,12.14
20127_LeafPhotoA_2025-10-23 11_13_52.458-05_00_leaf.png,0.97
20201_LeafPhotoA_2025-10-23 11_18_35.214-05_00_leaf.png,23.15
20201_LeafPhotoA_2025-10-23 11_18_50.950-05_00_leaf.png,23.47
20202_LeafPhotoA_2025-10-23 11_20_55.979-05_00_leaf.png,42.85
20202_LeafPhotoA_2025-10-23 11_21_17.803-05_00_leaf.png,19.69
20202_LeafPhotoA_2025-10-23 11_21_53.935-05_00_leaf.png,22.08
20203_LeafPhotoA_2025-10-23 11_22_20.804-05_00_leaf.png,42.93
20203_LeafPhotoA_2025-10-23 11_22_42.197-05_00_leaf.png,63.45
20203_LeafPhotoA_2025-10-23 11_23_07.078-05_00_leaf.png,49.26
20204_LeafPhotoA_2025-10-23 11_24_48.706-05_00_leaf.png,27.67
20204_LeafPhotoA_2025-10-23 11_25_00.667-05_00_leaf.png,20.43
20204_LeafPhotoA_2025-10-23 11_25_10.465-05_00_leaf.png,44.67
20206_LeafPhotoA_2025-10-23 11_26_36.726-05_00_leaf.png,3.28
20206_LeafPhotoA_2025-10-23 11_26_52.686-05_00_leaf.png,43.61
20206_LeafPhotoA_2025-10-23 11_27_02.879-05_00_leaf.png,47.79
20207_LeafPhotoA_2025-10-23 11_27_55.193-05_00_leaf.png,0.52
20207_LeafPhotoA_2025-10-23 11_28_06.081-05_00_leaf.png,0.02
20207_LeafPhotoA_2025-10-23 11_28_17.768-05_00_leaf.png,2.4
20208_LeafPhotoA_2025-10-23 11_29_37.524-05_00_leaf.png,7.87
20208_LeafPhotoA_2025-10-23 11_29_47.228-05_00_leaf.png,7.35
20208_LeafPhotoA_2025-10-23 11_29_56.488-05_00_leaf.png,20.17
20209_LeafPhotoA_2025-10-23 11_30_24.602-05_00_leaf.png,7.08
