image_name,pctd,image_id
1217_LeafPhotoA_2025-09-08 09_54_02.015-05_00_1.png,1.286676464289143,1217_LeafPhotoA_2025-09-08 09_54_02.015
1217_LeafPhotoA_2025-09-08 09_54_02.015-05_00_2.png,2.0066238653796e-4,1217_LeafPhotoA_2025-09-08 09_54_02.015
1217_LeafPhotoA_2025-09-08 09_54_02.015-05_00_3.png,0,1217_LeafPhotoA_2025-09-08 09_54_02.015
1218_LeafPhotoA_2025-09-08 09_55_19.524-05_00_0.png,0.03411415019040266,1218_LeafPhotoA_2025-09-08 09_55_19.524
1218_LeafPhotoA_2025-09-08 09_55_19.524-05_00_1.png,0.19061975879040943,1218_LeafPhotoA_2025-09-08 09_55_19.524
1218_LeafPhotoA_2025-09-08 09_55_19.524-05_00_2.png,0.4578433322235455,1218_LeafPhotoA_2025-09-08 09_55_19.524
1218_LeafPhotoA_2025-09-08 09_55_19.524-05_00_3.png,0.7513518789653489,1218_LeafPhotoA_2025-09-08 09_55_19.524
1218_LeafPhotoA_2025-09-08 09_55_48.140-05_00_0.png,15.455681390514489,1218_LeafPhotoA_2025-09-08 09_55_48.140
1218_LeafPhotoA_2025-09-08 09_55_48.140-05_00_1.png,10.488051070322973,1218_LeafPhotoA_2025-09-08 09_55_48.140
1218_LeafPhotoA_2025-09-08 09_55_48.140-05_00_2.png,8.624459815872076,1218_LeafPhotoA_2025-09-08 09_55_48.140
1218_LeafPhotoA_2025-09-08 09_55_48.140-05_00_3.png,7.989771937863043,1218_LeafPhotoA_2025-09-08 09_55_48.140
1218_LeafPhotoA_2025-09-08 09_56_20.034-05_00_0.png,7.527777680934069,1218_LeafPhotoA_2025-09-08 09_56_20.034
1218_LeafPhotoA_2025-09-08 09_56_20.034-05_00_1.png,7.710914258854408,1218_LeafPhotoA_2025-09-08 09_56_20.034
1218_LeafPhotoA_2025-09-08 09_56_20.034-05_00_2.png,8.07461337293772,1218_LeafPhotoA_2025-09-08 09_56_20.034
1218_LeafPhotoA_2025-09-08 09_56_20.034-05_00_3.png,9.330535891029085,1218_LeafPhotoA_2025-09-08 09_56_20.034
1219_LeafPhotoA_2025-09-08 09_57_23.701-05_00_0.png,1.064531235802173,1219_LeafPhotoA_2025-09-08 09_57_23.701
1219_LeafPhotoA_2025-09-08 09_57_23.701-05_00_1.png,0.24014823856343676,1219_LeafPhotoA_2025-09-08 09_57_23.701
1219_LeafPhotoA_2025-09-08 09_57_23.701-05_00_2.png,0.02701958560380041,1219_LeafPhotoA_2025-09-08 09_57_23.701
1219_LeafPhotoA_2025-09-08 09_57_23.701-05_00_3.png,0.025767034655192,1219_LeafPhotoA_2025-09-08 09_57_23.701
1219_LeafPhotoA_2025-09-08 09_57_43.225-05_00_0.png,0.17083796907655996,1219_LeafPhotoA_2025-09-08 09_57_43.225
1219_LeafPhotoA_2025-09-08 09_57_43.225-05_00_1.png,0.01242892504978685,1219_LeafPhotoA_2025-09-08 09_57_43.225
1219_LeafPhotoA_2025-09-08 09_57_43.225-05_00_2.png,0.11018067648953372,1219_LeafPhotoA_2025-09-08 09_57_43.225
